work_title,author,editor,date,bookid,booktitle,index_paragraph,latin_text,italian_text,english_text
FabulaeAesopeae,Babrius,KarlHalm,2016,1,BABPIOYΜΥΘΙΑΜΒΟΙΑΙΣΩΠΕΙΟΙ.,57,"Πρὸς τοὺς μετρίως μὲν ὠφελοῦντας, βλάπτοντας δὲ τὰ μεγάλα,
εὔκαιρος ἐστὶν ὁ λόγος.","A beneficio moderatamente, danneggiare il grande,
Facile del motivo.","To the moderately benefit, harming the big,
Easy of the reason."
FabulaeAesopeae,Babrius,KarlHalm,2016,1,BABPIOYΜΥΘΙΑΜΒΟΙΑΙΣΩΠΕΙΟΙ.,58,"Γέννημα φρύνου συνεπάτησε βοῦς πίνων.
ἐλθοῦσα δʼ αὐτόν (οὐ παρῆν γάρ) ἡ μήτηρ
       

       παρὰ τῶν ἀδελφῶν ποῦ ποτʼ ἦν ἐπεζήτει.
„τέθνηκε, μῆτερ· ἄρτι πρωίης ὥρης
       

       ἦλθεν πάχιστον τετράπουν, ὑφʼ οὗ κεῖται
χηλῇ μαλαχθείς.“ ἡ δὲ φρῦνος ἠρώτα,
φυσῶσʼ ἑαυτήν, εἰ τοσοῦτον ἦν ὄγκῳ
τὸ ζῷον. οἱ δὲ μητρί „παῦε, μὴ πρίου.
θᾶσσον σεαυτήν“ εἶπον „ἐκ μέσου ῥήξεις,
       

       ἢ τὴν ἐκείνου ποσσότητα μιμήσῃ.“","La nascita della punta ha provocato un bevitore di bottino.
Ci sono andato (la sfilata) ἡ madre


Nonostante il fratello che è la banca.
«« Fed, madre;
 Vengono con un quattro -tetra.
gomma da masticare
cazzate, così
i vivi.La madre ""va, con un orgoglio.
Quelli per lui “circa« nel mezzo dell'inferno,
 ὁ di quel mimetismo. ""","Birth of the toe resulted in a booty drinker.
I went to it (the parade) ἡ Mother


despite the brother who is the bank.
«« Fed, Mother;
 They come in with a four -tetra.
chewing gum
bullshit, so that
the living.The mother ""go, with a pride.
Those to him “About« in the middle of the hells,
 ὁ of that mimicry. """
FabulaeAesopeae,Babrius,KarlHalm,2016,1,BABPIOYΜΥΘΙΑΜΒΟΙΑΙΣΩΠΕΙΟΙ.,59,Ὅτι ἐπικίνδυνον τοῖς ἐλάττοσι παρατείνεσθαι τοῖς μείζοσι.,Questo è pericoloso per il palo nella miseria.,That is dangerous to the stake in the misery.
FabulaeAesopeae,Babrius,KarlHalm,2016,1,BABPIOYΜΥΘΙΑΜΒΟΙΑΙΣΩΠΕΙΟΙ.,60,"Γέρων ποθʼ ἵππος εἰς ἀλητὸν ἐπράθη,
✶ ✶ ✶ ✶ ✶ ✶ ✶
ζευχθεὶς ὑπὸ μύλην ἑσπέρην τάλας πᾶσαν,
καὶ δὴ στενάξας εἶπεν „ἐκ δρόμων οἵων
καμπτῆρας οἵους ἀλφιτεῦσι γυρεύω.“","Cavallo anziano d'altra parte,
✶ ✶ ✶ ✶ ✶ ✶
Juice -simile a Milin di Esperin Talas,
e non raddrizzato.
Sto cercando un campanello. ""","Elderly Horse on the other hand,
✶ ✶ ✶ ✶ ✶ ✶
Juice -like Milin of Esperin Talas,
and not straightened.
I am looking for a bell. """
FabulaeAesopeae,Babrius,KarlHalm,2016,1,BABPIOYΜΥΘΙΑΜΒΟΙΑΙΣΩΠΕΙΟΙ.,61,"μὴ λὴν ἐπαίρου πρὸς τὸ τῆς ἀκμῆς γαῦρον.
πολλοῖς τὸ γῆρας εἰς πόνους ἀνηλώθη.","Con Leni al Garon.
Molte persone che soffrono sono state colpite.","With Leni to the Garon.
Many of the people in pain was struck."
FabulaeAesopeae,Babrius,KarlHalm,2016,1,BABPIOYΜΥΘΙΑΜΒΟΙΑΙΣΩΠΕΙΟΙ.,62,"Γλύψας ἐπώλει λύγδινόν τις Ἑρμείην.
τὸν δʼ ἠγόραζον ἄνδρες, ὃς μὲν εἰς στήλην
(υἱὸς γὰρ αὐτῷ προσφάτως ἐτεθνήκει),
ὁ δὲ χειροτέχνημʼ ὡς θεὸν καθιδρύσων.
       

       ἦν δʼ ὀψέ, χὡ λιθουργὸς οὐκ ἐπεπράκει,
συνθέμενος αὐτοῖς εἰς τὸν ὄρθρον αὖ δεῖξαι
ἐλθοῦσιν. ὁ δὲ λιθουργὸς εἶδεν ὑπνώσας
αὐτὸν τὸν Ἑρμῆν ἐν πύλαις ὀνειρείαις,
„σὺ δή“ λέγοντα „τἀμὰ νῦν ταλαντεύῃ·
       

       ἓν γάρ με, νεκρὸν ἢ θεόν, σὺ ποιήσεις.“","I dolcificanti stanno leccando il regno.
i due uomini a coda, come una colonna
(Figlio di questo recentemente rinunciato),
ὁ ὁ χειρο χειρο χειρο χειρο χειρο χειρο χειρο ὁ ὁ ὁ ὁ ὁ
 In caso contrario, il litio non è esagerato,
composto da esso nell'articolo
Circostante.ὁ Due lithgas
quello del fiume della porta,
«Nel 'dire'« „τα τα τα τα τα τα τα τα τα
 Se sei, morto, Dio, in poesie "".","Sweetels are licking the reign.
the two -tailed men, as a column
(Son of this recently renounced),
ὁ ὁ χειρο χειρο χειρο χειρο χειρο χειρο χειρο ὁ ὁ ὁ ὁ ὁ ὁ
 If you do not, the lithium is not exaggerated,
composed of it in the article
Surrounding.ὁ two lithgas
that of the river of the gateway,
«In the 'say'« „τα τα τα τα τα τα τα τα τα
 If you are, dead, God, in poems. """
FabulaeAesopeae,Babrius,KarlHalm,2016,1,BABPIOYΜΥΘΙΑΜΒΟΙΑΙΣΩΠΕΙΟΙ.,63,"Γαλαῖ ποτʼ εἶχον καὶ μύες πρὸς ἀλλήλους
ἄσπονδον αἰεὶ πόλεμον αἱμάτων πλήρη·
γαλαῖ δʼ ἐνίκων. οἱ μύες δὲ τῆς ἥττης
       

       ἐδόκουν ὑπάρχειν αἰτίην σφίσιν ταύτην,
       

       ὅτι στρατηγοὺς οὐκ ἔχοιεν ἐκδήλους,
ἀεὶ δʼ ἀτάκτως ὑπομένουσι κινδύνους.
εἵλοντο τοίνυν τοὺς γένει τε καὶ ῥώμῃ
γνώμῃ τʼ ἀρίστους, εἰς μάχην τε γενναίους,
οἳ σφᾶς ἐκόσμουν καὶ διεῖλον εἰς ἴλας
       

       λόχους τε καὶ φάλαγγας, ὡς ἐν ἀνθρώποις.
ἐπεὶ δʼ ἐτάχθη πάντα καὶ συνηθροίσθη,
οἵ τε στρατηγοὶ λεπτὰ πηλίνων τοίχων
κάρφη μετώποις ἁρμόσαντες ἀκραίοις
ἡγοῦντο παντὸς ἐκφανέστατοι πλήθους,
       

       καί τις γαλῆν μῦς προὐκαλεῖτο θαρσήσας.
πάλιν δὲ φύζα τοὺς μύας κατειλήφει.
ἇλλοι μὲν οὖν σωθέντες ἦσαν ἐν τρώγλαις·
τοὺς δὲ στρατηγοὺς εἰστρέχοντας οὐκ εἴα
τὰ περισσὰ κάρφη τῆς ὀπῆς ἔσω δύνειν,
       

       μόνοι θʼ ἑάλον αὐτόθεν μυχῶν πρόσθεν.
νίκης δʼ ἐπʼ αὐτοῖς καὶ τρόπαιον εἱστήκει,
γαλῆς ἑκάστης μῦν στρατηγὸν ἑλκούσης.","Pentola blu e muscoli ai muscoli
Apondon Alert Warfare
SANGUE.i muscoli della sconfitta


Lo stanno facendo, ecco perché lo sono,
 Quel generale ok.
Non è possibile per i pericoli.
Erano gli stessi della ragazza
Opinione dei cristiani, alla battaglia di coraggiosi,
il bastardo e il bastardo in ilas
 Signori e falanci, come esseri umani.
Era sempre fatto ed era di fronte a,
Oh le pareti murali generali generali
Fronti di noci
prima
 e il Galle della Corte d'appello.
Ancora una volta, il muscolo si rompe.
Tutti furono salvati dal baraccopoli;
i generali del generale
La maggior parte delle unghie del FIE
 Solo uno di loro sarà dipendente.
Vittoria
Galis Sono uno stratega.","Blue Pot and Muscles to Muscles
Apondon alert warfare
BLOOD.the muscles of the defeat


They are doing so, that is why they are,
 That General Ok.
It is not possible for the dangers.
They were the same as the girlfriend
Opinion of the Christians, to the Battle of Brave,
the bastard and the bastard in Ilas
 Lords and phalanxes, as human beings.
He was always made and he was in the face of,
Oh the general slim wall walls
Nuts Fronts
ﬁ rst
 and the Galle of the Court of Appeal.
Again, the muscle breaks down.
all of them were saved by the slum;
the generals of the general
Most of the nails of the fie
 Only one of them will be addicted.
Victory
Galis I am a strategist."
FabulaeAesopeae,Babrius,KarlHalm,2016,1,BABPIOYΜΥΘΙΑΜΒΟΙΑΙΣΩΠΕΙΟΙ.,64,"[λέγει δʼ ὁ μῦθος „εἰς τὸ ζῆν ἀκινδύνως
τῆς λαμπρότητος εὐτέλεια βελτίων.“]","[Dice ὁ mito «nella vita vivente
la brillantezza del miglioramento. ”]","[Says ὁ myth «in the living life
the brilliance of improvement. ”]"
FabulaeAesopeae,Babrius,KarlHalm,2016,1,BABPIOYΜΥΘΙΑΜΒΟΙΑΙΣΩΠΕΙΟΙ.,65,"Γάλῇ ποτʼ ἀνδρὸς εὐπρεποῦς ἐρασθείσῃ
δίδωσι σεμνὴ Κύπρις, ἡ πόθων μήτηρ,
μορφὴν ἀμεῖψαι καὶ λαβεῖν γυναικείην
καλῆς γυναικός, ἧς τίς οὐκ ἰδὼν ἤρα;
       

       ἰδὼν δʼ ἐκεῖνος (ἐν μέρει γὰρ ἡλώκει)
γαμεῖν ἔμελλεν. ᾐρμένου δὲ τοῦ δείπνου
παρέδραμεν μῦς· τὸν δὲ τῆς βαθυστρώτου
καταβᾶσα κοίτης ἐπεδίωκεν ἡ νύμφη.","Pompa francese
Data la modestia Cipro, ἡ Desideri della madre,
Morph
Brava donna, come fai?
 Immunos (parte del percorso)
Gamen Ellen.ᾐ Cena di cena
fianco a fianco;
Alla ninfa ha partecipato la ninfa.","French pump
Given modesty Cyprus, ἡ Mother's desires,
Morph
Good woman, how do you do?
 Immunos (part of the way)
Gamen Ellen.ᾐ dinner of dinner
side -by -side;
The nymph was attended by the nymph."
FabulaeAesopeae,Babrius,KarlHalm,2016,1,BABPIOYΜΥΘΙΑΜΒΟΙΑΙΣΩΠΕΙΟΙ.,66,"γάμου δὲ δαιτὴ λέλυτο, καὶ κακῶς παίξας
       

       ἔρως ἀπῆλθε· τῇ φύσει γὰρ ἡττήθη.","Matrimonio Daito Flalato e cattivo gioco
 Venne a venire; la natura era fatta.","Marriage Daito Flalato, and bad playing
 He came to come; the nature was done."
FabulaeAesopeae,Babrius,KarlHalm,2016,1,BABPIOYΜΥΘΙΑΜΒΟΙΑΙΣΩΠΕΙΟΙ.,67,"Πρὸς τοὺς τὴν φύσιν τῶν πραγμάτων ὁρᾶν ὡς ἔχει μὴ βουλ
μένους, τῇ δὲ τούτων φαντασίᾳ πλανωμένους, ἔλεγχον ὁ μῦθ
ἔχει.","Alla natura delle cose che ha con Bul
Uomini, di questi fantasia che scopano, controllando ὁ
lui ha.","To the nature of things he has with Bul
Men, of these fantasy fucked, controlling ὁ
he's got."
FabulaeAesopeae,Babrius,KarlHalm,2016,1,BABPIOYΜΥΘΙΑΜΒΟΙΑΙΣΩΠΕΙΟΙ.,68,"Δυσμαὶ μὲν ἦσαν Πλειάδων, σπόρου δʼ ὥρη,
καί τις γεωργὸς πυρὸν εἰς νεὸν ῥίψας
ἐφύλασσεν ἑστώς· καὶ γὰρ ἄκριτον πλήθει
μέλαν κολοιῶν ἔθνος ἦλθε δυσφώνων,
       

       ψᾶρές τʼ ὄλεθρος σπερμάτων ἀρουραίων.
τῷ δʼ ἠκολούθει σφενδόνην ἔχων κοίλην
παιδίσκος. οἱ δὲ ψᾶρες ἐκ συνηθείης
ἤκουον εἰ τὴν σφενδόνην ποτʼ ᾐτήκει,
καὶ πρὶν λαβεῖν ἔφευγον. εὗρε δὴ τέχνην
       

       ὁ γεωργὸς ἄλλην τόν τε παῖδα φωνήσας
ἐδίδασκεν. ,,ὦ παῖ· χρὴ γὰρ ὀρνέων ἡμᾶς
σοφὸν δολῶσαι φῦλον. ἡνίκʼ ἂν τοίνυν
ἔλθωσʼ, ἐγὼ μέν“ εἶπεν ,,ἄρτον αἰτήσω,
σὺ δʼ οὐ τὸν ἄρτον, σφενδόνην δέ μοι δώσεις.“
       

       οἱ ψᾶρες ἦλθον κἀνέμοντο τὴν χώρην.
ὁ δʼ ἄρτον ᾔτει, καθάπερ εἶχε συνθήκην·
οἱ δʼ οὐκ ἔφευγον. τῷ δʼ ὁ παῖς λίθων πλήρη
τὴν σφενδόνην ἔδωκεν· ὁ δὲ γέρων ῥίψας
τοῦ μὲν τὸ βρέγμα, τοῦ δʼ ἔτυψε τὴν κνήμην,
       

       ἑτέρου τὸν ὦμον, οἱ δʼ ἔφευγον ἐκ χώρης.
γέρανοι συνήντων καὶ τὸ συμβὰν ἠρώτων.
καί τις κολοιῶν εἶπε ,,φεύγετʼ ἀνθρώπων
γένος πονηρόν, ἄλλα μὲν πρὸς ἀλλήλους
λαλεῖν μαθόντων, ἄλλα δʼ ἔργα ποιούντων.
       

       [δεινὸν τὸ φῦλον τῶν δόλῳ τι πραττόντων.]","Dysima erano pleiadi, seme Dr.
e gli agricoltori del fuoco in un giovane
mettere in guardia
Black Crown Ethnos è in difficoltà,
 Crociate dei semi.
gli alberelli
Bambini.i panini del solito
Ascolta la fionda della pentola;
e prima di ricevere.a voce alta
 ὁ Georgiano greco la voce pagata
Tu hai insegnato.,, ὦ;
Per saggio dolle.ʼ
Immo, non ""dico ,,
Nel primo, la fionda non è data. ""
 Le cotte dello spazio.
ὁ ʼ ʼ ᾔ ᾔ ᾔ ᾔ ᾔ ᾔ ʼ ʼ ʼ
Il no.le tempeste di pietre completano
la fionda di · ὁ ὁ anziani
Quella della frattura, il tiby,
 L'altro, la sinistra.
Gerays di solito e fatti.
e le colonne dicevano, degli esseri umani
Genere malvagio, ma con tutto l'altro
Imparare, ma non cose.
 [Delizioso delle penne di ciò che gli atti.]","Dysima were Pleiades, Seed Dr.
and the farmers of fire in a young man
alert
Black Crown Ethnos Come In Distress,
 Crusades of the seeds.
the saplings
Children.the buns of the usual
Listen to the slingshot of the pot;
and before receiving.loudly
 ὁ Georgian Greek the Voice Paid
you taught.,, ὦ;
Wise you dolle.ʼ
Immo, I do not “say ,,
In the first, the slingshot is not given. ""
 The crushes of the space.
ὁ ʼ ʼ ᾔ ᾔ ᾔ ᾔ ᾔ ᾔ ʼ ʼ ʼ ʼ
The no.the storms of stones complete
the slingshot of · ὁ ὁ elderly
The one of the fracture, the tiby,
 The other one, the left.
Gerays of usual and the facts.
and the columns said, of the human beings
Genus wicked, but with all of the other
Learning, but not things.
 [Delicious of the pens of what the acts.]"
FabulaeAesopeae,Babrius,KarlHalm,2016,1,BABPIOYΜΥΘΙΑΜΒΟΙΑΙΣΩΠΕΙΟΙ.,69,"Δήμητρι ταῦρον ὄχλος ἀγρότης θύων
ἅλω πλατεῖαν οἰνάροις ὑπεστρώκει . . . . .
κρεῶν τραπέζας εἶχε καὶ πίθους οἴνου.
ἐκ τῶν δὲ παίδων ἐσθίων τις ἀπλήστως
       

       ὑπὸ τῶν βοείων ἐγκάτων ἐφυσήθη,
κἀπῆλθʼ ἐς οἴκους γαστρὸς ὄγκον ἀλγήσας.
πεσὼν δʼ ἐν ὑγραῖς μητρὸς ἀγκάλαις „οἴμοι,
τί ταῦτʼ;“ ἐφώνει „δυστυχὴς ἀποθνήσκω·
τὰ σπλάγχνα γάρ, τεκοῦσα, πάντα μου πίπτει.“
       

       ἡ δʼ εἶπε „θάρσει κἀπόβαλλε, μὴ φείδου·
οὐ γὰρ σά, τέκνον, ἀλλʼ ἐμεῖς τὰ τοῦ ταύρου.","Dimitri Tauron Hill
Ero nel mezzo di essere inerente.....
Anche Bank aveva un midollo di vino.
Nei bambini degli eco degli eccellenti
 Per quanto riguarda gli scarafaggi
Ero un gastrico gastrico.
Cadendo nella madre della madre della guardia «carri,
Cosa? ""Informazioni"" male degli infelici;
La guarnigione viscerale, cado sempre su di me. ""
 ὁ d.
Sei un bambino, un bambino, ma il toro.","Dimitri Tauron Hill
I was in the midst of being inherent.....
Bank was also had a wine pith.
In the children of the Echoees of the Excellent
 As for the beetles
I was a gastric gastric.
Falling in the Mother of the Mother of the Guard «Hingers,
What? ""About"" Ill of the Unhappy;
The visceral garrison, I always, always falls on me. ""
 ὁ d.
You are a child, a child, but the bull."
FabulaeAesopeae,Babrius,KarlHalm,2016,1,BABPIOYΜΥΘΙΑΜΒΟΙΑΙΣΩΠΕΙΟΙ.,70,"ὅταν ὀρφανοῦ τις οὐσίαν ἀναλώσας
ἔπειτα ταύτην ἐκτίνων ἀποιμώζῃ,
πρὸς τοῦτον ἄν τις καταχρέοιτο τῷ μύθῳ.","Era originario della sostanza
Poi questo
al punto del mito del mito.","It was a native of the substance
then this
to the point of the myth of the myth."
FabulaeAesopeae,Babrius,KarlHalm,2016,1,BABPIOYΜΥΘΙΑΜΒΟΙΑΙΣΩΠΕΙΟΙ.,71,"Δύω μὲν υἱοὺς ἡ πίθηκος ὠδίνει,
τεκοῦσα δʼ αὐτοῖς ἐστὶν οὐκ ἴση μήτηρ,
ἀλλʼ ὃν μὲν αὐτῶν ἀθλίης ὑπʼ εὐνοίης
θάλπουσα κόλποις ἀγρίοις ἀποπνίγει,
       

       τὸν δʼ ὡς περισσὸν καὶ μάταιον ἐκβάλλει.
κἀκεῖνος ἐλθὼν εἰς ἐρημίην ζῴει.","Sono una singola scimmia,
Non avevo una madre della madre,
Ma uno degli etnici
Baie di talento degli uomini
 È più che un vano.
La torta sta arrivando a vivere.","I am a single monkey,
I did not have a mother of the mother,
but one of the ethnic
talented bays of the men
 It is more than a vain.
Cake is coming to a living."
FabulaeAesopeae,Babrius,KarlHalm,2016,1,BABPIOYΜΥΘΙΑΜΒΟΙΑΙΣΩΠΕΙΟΙ.,72,"τοιοῦτο πολλῶν ἐστὶν ἦθος ἀνθρώπων,
οἷς ἐχθρὸς αἰεὶ μᾶλλον ἢ φίλος γίγνου.
       

       Δρῦν αὐτόριζον ἄνεμος ἐξ ὅρους ἄρας
ἔδωκε ποταμῷ· τὴν δʼ ἔσυρε κυμαίνων
πελώριον φύτευμα τῶν πρὶν ἀνθρώπων,
πολὺς δὲ κάλαμος ἑκατέρωθεν εἰστήκει
       

       ἐλαφρὸς ὄχθης ποταμίας ὕδωρ πίνων.
θάμβος δὲ τὴν δρῦν εἶχε, πῶς ὁ μὲν λίην
λεπτός τις ὢν κἀβληχρὸς οὐκ ἐπεπτώκει,
αὐτὴ δὲ τόσση φηγὸς ἐξεριζώθη.
       

       σοφῶς δὲ κάλαμος εἶπε ,,μηδὲν ἐκπλήσσου.
       

       σὺ μὲν μαχομένη ταῖς πνοαῖς ἐνικήθης,
ἡμεῖς δὲ καμπτόμεσθα μαλθακῇ γνώμῃ,
κἂν βαιὸν ἡμῶν ἄνεμος ἄκρα κινήσῃ.“","tante persone negli esseri umani,
Il nemico del futuro e un amico gigante.
 Fuori dal santo sepolcro
Ha dato il fiume;
enorme piantagione di persone prima delle persone,
Gran parte degli stracci d'altra parte
 Acqua del fiume avvocato.
la duplicazione di esso l'aveva, come un Lin
Slim sulle media nell'addome
Questo era così affezionato a.


Disse Wise Calamos, zero.
 per me pugnalare i pini,
Siamo una cazzata di me stesso,
E quello del movimento del movimento. ""","such a lot of people in human beings,
The enemy of the future and a giant friend.
 Out of the Holy Sepulcher
he gave river;
huge planting of people before people,
Much of the rags on the other hand
 Lawyer River water.
duplication of it had it, as a lin
slim on the averagies in the abdomen
That was so fond of.


Wise Calamos said, zero.
 to me to stabbing the pine trees,
We are a bullshit of myself,
And the one of the Movement of the Movement. """
FabulaeAesopeae,Babrius,KarlHalm,2016,1,BABPIOYΜΥΘΙΑΜΒΟΙΑΙΣΩΠΕΙΟΙ.,73,"κάλαμος μὲν οὕτως· ὁ δέ γε μῦθος ἐμφαίνει
μὴ δεῖν μάχεσθαι τοῖς κρατοῦσιν, ἀλλʼ εἴκειν.","Rag One davvero; ὁ nessun mito deriva
Non combatti la detenzione, ma lo sono.","rag one really; ὁ no myth derives
You do not fight the detention, but they are."
FabulaeAesopeae,Babrius,KarlHalm,2016,1,BABPIOYΜΥΘΙΑΜΒΟΙΑΙΣΩΠΕΙΟΙ.,74,"Δαμάλης ἐν ἀγροῖς ἄφετος, ἀτριβὴς ζεύγλης,
κάμνοντι καὶ σύροντι τὴν ὕνιν ταύρῳ
„τάλας“ ἐφώνει „μόχθον οἷον ὀτλεύεις.“
ὁ βοῦς δʼ ἐσίγα χὑπέτεμνε τὴν χώρην.
       

       ἐπεὶ δʼ ἔμελλον ἀγρόται θεοῖς θύειν,
ὁ βοῦς μὲν ὁ γέρων εἰς νομὰς ἀπεζεύχθη,
ὁ δὲ μόσχος ἁδμὴς κεῖνος εἵλκετο σχοίνῳ
δεθεὶς κέρατα, βωμὸν αἵματος πλήσων.
κἀκεῖνος αὐτῷ τοιάδʼ εἶπε φωνήσας·
       

       „εἰς ταῦτα μέντοι μὴ πονῶν ἐτηρήθης.
ὁ νέος παρέρπεις τὸν γέροντα, καὶ θύῃ,
καί σου τένοντα πέλεκυς, οὐ ζυγὸς τρίψει.“","Damalis nell'apostolo,
Kamnon e Syros del Toro
""Talas"" grida ""sei colpito da.""
I ragazzi non conoscevano lo spazio.
 Il futuro degli dei è una dea,
ὁ un vantaggio ὁ anziani in legge è stato nutrito,
O un vitello di Cench
Horns recenti, sanguinanti immersi sanguinanti.
Torta questa tuta.
 “Nella menta con dolore.
ὁ Giovane sei sradicato il vecchio,
E il tuo tendine del bacino, il giogo si sta sfregando. ""","Damalis in the Apostle,
Kamnon and Syros of the Taurus
""Talas"" shouts ""you are struck by.""
The boys did not know the space.
 The future of the gods are a goddess,
ὁ a boon ὁ elderly in law was fed,
Or a calf of the cench
Recent horns, immersed bloody bloody.
cake this tuch.
 “In the mint with pain.
ὁ Young you eradicate the old man,
And your tendon of the pelvis, the yoke is rubbing. """
FabulaeAesopeae,Babrius,KarlHalm,2016,1,BABPIOYΜΥΘΙΑΜΒΟΙΑΙΣΩΠΕΙΟΙ.,75,"Διδάσκει ἡμᾶς ὁ μῦθος ὅτι ἡ καλὴ ἐπιστήμη ἐκ θανάτου
ῥύεται.","Ci insegna mito che ὁ buona scienza della morte
È.","It teaches us myth that ὁ good science of death
It is."
FabulaeAesopeae,Babrius,KarlHalm,2016,1,BABPIOYΜΥΘΙΑΜΒΟΙΑΙΣΩΠΕΙΟΙ.,76,"Δρυτόμοι τινὲς σχίσαντες ἀγρίαν πεύκην
ἐνεῖραν αὐτῇ σφῆνας, ὡς διασταίη
γένοιτό τʼ αὐτοῖς ὁ πόνος ὕστερον ῥᾴων.
πεύκη στένουσα ,,πῶς ἄν“ εἶπε „μεμφοίμην
       

       τὸν πέλτκυν, ὅς μου μὴ προσῆκε τῇ ῥίζῃ,
ὡς τοὺς ??ίστους σφῆνας, ὧν ἐγὼ μήτηρ;
ἄλλος γὰρ ἄλλῃ μʼ ἐμπεσὼν διαρρήσσει.“","Distanze di pino di autocarie
Erano in quel giro, come dimensione
Nascita di questo dolore in seguito.
Pine Pine alberi, come se ""diceva""
 Peltkin, ero nella mia mente,
Come mormorio, madre?
Un altro modo di respirare con una pausa. ""","Distances of Tinnery Pine
they were in that spin, as a dimension
Birth of this pain later.
pine pine trees, as if “said„
 Peltkin, I was in my mind,
As a murmur, a mother?
Another way of breathing with a break. """
FabulaeAesopeae,Babrius,KarlHalm,2016,1,BABPIOYΜΥΘΙΑΜΒΟΙΑΙΣΩΠΕΙΟΙ.,77,"ὁ??ῦθας ἡμῖν τοῦτο πᾶσι μηνύει,
ὡς οὐδ ?? οὕτω δ??ὸν ἂν ὑπ᾿ ἀνθρώπων
       

       πάθῃς τι τῶν ?? ὡς ὑπʼ οἰκείων.","ὁ?
Come te ??COSÌ
 Cosa fai ??Come sei.","ὁ?
As you ??so
 What do you do ??As you are."
FabulaeAesopeae,Babrius,KarlHalm,2016,1,BABPIOYΜΥΘΙΑΜΒΟΙΑΙΣΩΠΕΙΟΙ.,78,"Δελφῖνες ἀεὶ διεφέροντο φαλαίναις.
τούτοις παρῆλθε καρκίνος μεσιτεύων,
ὡς εἴ τις ὢν ἄδοξος ἐν πολιτείαις
στάσιν τυράννων μαχομένων εἰρηνεύοι.","Delfini dei vari Phalaina.
Sono stati nel mezzo del cancro del broker,
Mentre lo svantaggio nello stato
In piedi dei tiranni.","Dolphins of the Various Phalaina.
they have been in the middle of the broker cancer,
As the vanished in the state
Standing of tyrants."
FabulaeAesopeae,Babrius,KarlHalm,2016,1,BABPIOYΜΥΘΙΑΜΒΟΙΑΙΣΩΠΕΙΟΙ.,79,"Διέβαινε ποταμὸν ὀξὺν ὄντα τῷ ῥείθρῳ
κυρτὴ κάμηλος, εἶτʼ ἔχεζε. τοῦ δʼ ὄνθου
φθάνοντος αὐτὴν εἶπεν „ἦ κακῶς πράττω·
ἔμπροσθεν ἤδη τἀξόπισθέ μου βαίνει.“","Era un fiume del fiume
Curved Camel, lo era.dell'edera
A questo proposito stavo dicendo ""κακ κακ κακ · · · · ·
Di fronte a me già, stai arrivando. ""","It was a river of the river
Curved camel, he was.of the ivy
About that I was saying “κακ κακ κακ · · · · ·
In front of me already, you are coming. """
FabulaeAesopeae,Babrius,KarlHalm,2016,1,BABPIOYΜΥΘΙΑΜΒΟΙΑΙΣΩΠΕΙΟΙ.,80,"πόλις ἄν τις εἴποι τὸν λόγον τὸν Αἰσώπου,
ἧς ἔσχατοι κρατοῦσιν ἀντὶ τῶν πρώτων.","città se il motivo dell'aesopus,
Come una detenzione ingannevole del primo.","city if the reason for the Aesopus,
As a deceitful detention of the former."
FabulaeAesopeae,Babrius,KarlHalm,2016,1,BABPIOYΜΥΘΙΑΜΒΟΙΑΙΣΩΠΕΙΟΙ.,81,"Διαρραγῆναί φασιν ἐκ μέσου νώτου
δράκοντι μῆκος ἐξισουμένην σαύραν.","Si rompe nel mezzo del mezzo
Dragon Mikos Savran Eccellente.","Breaks in the middle of the medium
Dragon Mikos Savran Excellent."
FabulaeAesopeae,Babrius,KarlHalm,2016,1,BABPIOYΜΥΘΙΑΜΒΟΙΑΙΣΩΠΕΙΟΙ.,82,"βλάψεις σεαυτόν, κοὐδὲν ἄλλο ποιήσεις,
ἂν τόν σε λίαν ὑπερέχοντα μιμήσῃ.","danneggiare lui, nessun'altra poesia,
Se è un mimico molto superiore.","harm to him, no other poems,
If it is a very superior mimic."
FabulaeAesopeae,Babrius,KarlHalm,2016,1,BABPIOYΜΥΘΙΑΜΒΟΙΑΙΣΩΠΕΙΟΙ.,83,"Δεῖπνόν τις εἶχε λαμπρὸν ἐν πόλει θύσας.
ὁ κύων δὲ τούτου κυνὶ φίλῳ συναντήσας
ἐλθεῖν πρὸς αὐτὸν ἐπὶ τὸ δεῖπνον ἠρώτα.
κἀκεῖνος ἦλθε· τὸν δὲ τοῦ σκέλους ἄρας
       

       ὁ μάγειρος ἐκτὸς ἐξέριψε τοῦ τοίχου
ἐς τὴν ἄγυιαν. τῶν κυνῶν δʼ ἐρωτώντων
ὅπως ἐδείπνησʼ, εἶπε ,,πῶς γὰρ ἂν κρεῖττον,
ὃς οὐδὲ ποίαν ἠλόων με γινώσκω;“","Non era geniale in città.
ὁ Kyon,
È venuto in primo piano.
Venne la torta;
 ὁ Cuocere
Come erano.di cacciatori
Come sembra, ha detto.
Cosa devo fare? ""","It was not brilliant in the city.
ὁ Kyon,
It came to the forefront.
cake came;
 ὁ cook
As they were.of hunters
As it appears, he said.
What do I do? """
