title,div_id,div_2_id,index_paragraph,index_annotation,mention,mention_without_space,thezoo_uri,id_concept,concept,start,end,annotation_lang,score,category
OntheCavalryCommanderfromMinorWorks(Greek).Machinereadable					text,chapter_7,section_3,1,1.1_en,God,God,, ,http://dbpedia.org/resource/God,112,115,en,0.9070197184716705,
OntheCavalryCommanderfromMinorWorks(Greek).Machinereadable					text,chapter_7,section_3,1,1.2_en,amen,amen,<https://opentheso.huma-num.fr/?idc=pcrt6PFdrvVkXy&idt=th310>,pcrt6PFdrvVkXy,http://dbpedia.org/resource/Amen,117,120,en,0.9999999982032932,
OntheCavalryCommanderfromMinorWorks(Greek).Machinereadable					text,chapter_7,section_3,1,1.3_en,God,God,, ,http://dbpedia.org/resource/God,277,280,en,0.9070197184716705,
OntheCavalryCommanderfromMinorWorks(Greek).Machinereadable					text,chapter_7,section_3,1,1.4_en,Boeotians,Boeotians,<https://opentheso.huma-num.fr/?idc=pcrtlUVSxHyzI5&idt=th310>,pcrtlUVSxHyzI5,http://dbpedia.org/resource/Boeotia,336,339,en,0.9999999763757902,"Wikidata:Q3455524,Schema:Place,Schema:AdministrativeArea,DBpedia:Region,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:AdministrativeRegion"
OntheCavalryCommanderfromMinorWorks(Greek).Machinereadable					text,chapter_7,section_4,1,1.0_en,city,city,, ,http://dbpedia.org/resource/City,18,20,en,0.9246672634531259,
OntheCavalryCommanderfromMinorWorks(Greek).Machinereadable					text,chapter_7,section_4,1,1.1_en,Lacedaemonians,Lacedaemonians,, ,http://dbpedia.org/resource/Sparta,103,106,en,0.9930980665853875,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country"
OntheCavalryCommanderfromMinorWorks(Greek).Machinereadable					text,chapter_7,section_5,1,1.0_it,esercito,esercito,, ,http://it.dbpedia.org/resource/Esercito,93,95,it,0.878392064340475,
OntheCavalryCommanderfromMinorWorks(Greek).Machinereadable					text,chapter_7,section_5,1,1.1_it,scribi,scribi,, ,http://it.dbpedia.org/resource/Scriba,221,224,it,0.9999999960394916,
OntheCavalryCommanderfromMinorWorks(Greek).Machinereadable					text,chapter_7,section_5,1,1.0_en,city,city,, ,http://dbpedia.org/resource/City,120,123,en,0.855534697795888,
OntheCavalryCommanderfromMinorWorks(Greek).Machinereadable					text,chapter_7,section_8,1,1.0_it,esercito,esercito,, ,http://it.dbpedia.org/resource/Esercito,133,136,it,0.8353336713274728,
OntheCavalryCommanderfromMinorWorks(Greek).Machinereadable					text,chapter_7,section_11,1,1.0_it,esercito,esercito,, ,http://it.dbpedia.org/resource/Esercito,20,22,it,0.7291285027115516,
OntheCavalryCommanderfromMinorWorks(Greek).Machinereadable					text,chapter_7,section_14,1,1.0_it,Dio,Dio,, ,http://it.dbpedia.org/resource/Dio,88,90,it,0.9994491907136004,
OntheCavalryCommanderfromMinorWorks(Greek).Machinereadable					text,chapter_7,section_15,1,1.0_it,mirano,mirano,, ,http://it.dbpedia.org/resource/Mirano,99,101,it,0.9996420714888498,"Schema:Place,DBpedia:Place,DBpedia:Location,DBpedia:PopulatedPlace"
OntheCavalryCommanderfromMinorWorks(Greek).Machinereadable					text,chapter_8,section_1,1,1.0_it,esercito,esercito,, ,http://it.dbpedia.org/resource/Esercito,65,67,it,0.7682869563842318,
OntheCavalryCommanderfromMinorWorks(Greek).Machinereadable					text,chapter_8,section_1,1,1.0_en,ascetic,ascetic,, ,http://dbpedia.org/resource/Asceticism,144,147,en,0.991166350132042,
OntheCavalryCommanderfromMinorWorks(Greek).Machinereadable					text,chapter_8,section_1,1,1.1_en,equestrian,equestrian,, ,http://dbpedia.org/resource/Equestrianism,178,181,en,0.9945240282747378,
OntheCavalryCommanderfromMinorWorks(Greek).Machinereadable					text,chapter_8,section_2,1,1.0_it,pene,pene,, ,http://it.dbpedia.org/resource/Pene,116,119,it,0.9939453263787176,
OntheCavalryCommanderfromMinorWorks(Greek).Machinereadable					text,chapter_8,section_3,1,1.0_it,tanta,tanta,, ,http://it.dbpedia.org/resource/Tanta,179,182,it,0.9982679485971989,"Schema:Place,DBpedia:Place,DBpedia:Location,DBpedia:PopulatedPlace"
OntheCavalryCommanderfromMinorWorks(Greek).Machinereadable					text,chapter_8,section_3,1,1.1_it,trachea,trachea,<https://opentheso.huma-num.fr/?idc=105204&idt=th310>,105204,http://it.dbpedia.org/resource/Trachea,264,267,it,0.999770530740658,
OntheCavalryCommanderfromMinorWorks(Greek).Machinereadable					text,chapter_8,section_3,1,1.0_en,trachea,trachea,<https://opentheso.huma-num.fr/?idc=105204&idt=th310>,105204,http://dbpedia.org/resource/Trachea,254,257,en,0.9999999996969109,"Wikidata:Q4936952,DBpedia:AnatomicalStructure"
OntheCavalryCommanderfromMinorWorks(Greek).Machinereadable					text,chapter_8,section_5,1,1.0_en,horse race,horse_race,, ,http://dbpedia.org/resource/Horse_racing,80,82,en,0.9996130385714451,"Wikidata:Q349,Wikidata:Q1914636,Http://www.ontologydesignpatterns.org/ont/d0.owl#Activity,DBpedia:Activity,DBpedia:Sport"
OntheCavalryCommanderfromMinorWorks(Greek).Machinereadable					text,chapter_8,section_6,1,1.0_it,uccello,uccello,<https://opentheso.huma-num.fr/?idc=pcrtqbh6Y1DsXN&idt=th310>,pcrtqbh6Y1DsXN,http://it.dbpedia.org/resource/Aves,126,129,it,0.9999995463888814,DBpedia:Species
OntheCavalryCommanderfromMinorWorks(Greek).Machinereadable					text,chapter_8,section_6,1,1.0_en,sweat,sweat,<https://opentheso.huma-num.fr/?idc=107362&idt=th310>,107362,http://dbpedia.org/resource/Perspiration,52,54,en,0.9899587996782717,"Wikidata:Q12136,DBpedia:Disease"
OntheCavalryCommanderfromMinorWorks(Greek).Machinereadable					text,chapter_8,section_6,1,1.1_en,equestrian,equestrian,, ,http://dbpedia.org/resource/Equestrianism,63,65,en,0.997538014633297,
OntheCavalryCommanderfromMinorWorks(Greek).Machinereadable					text,chapter_8,section_6,1,1.2_en,bird,bird,<https://opentheso.huma-num.fr/?idc=5035&idt=th310>,5035,http://dbpedia.org/resource/Bird,121,124,en,0.9999876051630777,
OntheCavalryCommanderfromMinorWorks(Greek).Machinereadable					text,chapter_8,section_7,1,1.0_en,city,city,, ,http://dbpedia.org/resource/City,86,88,en,0.9076032014511043,
OntheCavalryCommanderfromMinorWorks(Greek).Machinereadable					text,chapter_8,section_7,1,1.1_en,martial arts,martial_arts,, ,http://dbpedia.org/resource/Martial_arts,253,256,en,0.9937810266864692,
OntheCavalryCommanderfromMinorWorks(Greek).Machinereadable					text,chapter_8,section_12,1,1.0_it,fai,fai,, ,http://it.dbpedia.org/resource/Federazione_anarchica_italiana,259,262,it,0.778262385443648,
OntheCavalryCommanderfromMinorWorks(Greek).Machinereadable					text,chapter_8,section_16,1,1.0_it,equitazione,equitazione,<https://opentheso.huma-num.fr/?idc=pcrtZaXSiqHU8Q&idt=th310>,pcrtZaXSiqHU8Q,http://it.dbpedia.org/resource/Equitazione,336,339,it,0.9998763343479847,
OntheCavalryCommanderfromMinorWorks(Greek).Machinereadable					text,chapter_8,section_19,1,1.0_it,vinci,vinci,, ,http://it.dbpedia.org/resource/Vinci,150,153,it,0.8472475462717579,"Schema:Place,DBpedia:Place,DBpedia:Location,DBpedia:PopulatedPlace"
OntheCavalryCommanderfromMinorWorks(Greek).Machinereadable					text,chapter_8,section_20,1,1.0_it,imboscata,imboscata,, ,http://it.dbpedia.org/resource/Imboscata,79,81,it,0.999999999669285,
OntheCavalryCommanderfromMinorWorks(Greek).Machinereadable					text,chapter_8,section_21,1,1.0_it,ordino,ordino,, ,http://it.dbpedia.org/resource/Ordino,26,28,it,0.9996731874022612,"Schema:Place,DBpedia:Place,DBpedia:Location,DBpedia:PopulatedPlace"
OntheCavalryCommanderfromMinorWorks(Greek).Machinereadable					text,chapter_8,section_21,1,1.1_it,Ipparco,Ipparco,, ,http://it.dbpedia.org/resource/Ipparco_di_Nicea,171,174,it,0.9999951178634864,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q729,Wikidata:Q5,Wikidata:Q215627,Wikidata:Q19088,DUL:NaturalPerson,Schema:Person,DBpedia:Species,DBpedia:Eukaryote,DBpedia:Animal,DBpedia:Person"
OntheCavalryCommanderfromMinorWorks(Greek).Machinereadable					text,chapter_8,section_21,1,1.0_en,hipparchus,hipparchus,, ,http://dbpedia.org/resource/Hipparchus_(cavalry_officer),178,181,en,0.9700659715208304,
OntheCavalryCommanderfromMinorWorks(Greek).Machinereadable					text,chapter_8,section_23,1,1.0_it,inseguimenti,inseguimenti,, ,http://it.dbpedia.org/resource/Inseguimento,126,129,it,0.999999826072,
OntheCavalryCommanderfromMinorWorks(Greek).Machinereadable					text,chapter_9,section_2,1,1.0_it,agricoltura,agricoltura,<https://opentheso.huma-num.fr/?idc=pcrtuDGmtyntVb&idt=th310>,pcrtuDGmtyntVb,http://it.dbpedia.org/resource/Agricoltura,203,206,it,0.9997447406747384,
OntheCavalryCommanderfromMinorWorks(Greek).Machinereadable					text,chapter_9,section_2,1,1.0_en,agriculture,agriculture,<https://opentheso.huma-num.fr/?idc=pcrtuDGmtyntVb&idt=th310>,pcrtuDGmtyntVb,http://dbpedia.org/resource/Agriculture,182,185,en,0.999618424584483,
OntheCavalryCommanderfromMinorWorks(Greek).Machinereadable					text,chapter_9,section_3,1,1.0_it,equitazione,equitazione,<https://opentheso.huma-num.fr/?idc=pcrtZaXSiqHU8Q&idt=th310>,pcrtZaXSiqHU8Q,http://it.dbpedia.org/resource/Equitazione,237,240,it,0.9998944007957009,
OntheCavalryCommanderfromMinorWorks(Greek).Machinereadable					text,chapter_9,section_4,1,1.0_en,Lacedaemonians,Lacedaemonians,, ,http://dbpedia.org/resource/Sparta,22,24,en,0.9951886851060833,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country"
OntheCavalryCommanderfromMinorWorks(Greek).Machinereadable					text,chapter_9,section_5,1,1.0_en,equestrian,equestrian,, ,http://dbpedia.org/resource/Equestrianism,161,164,en,0.998752952414473,
OntheCavalryCommanderfromMinorWorks(Greek).Machinereadable					text,chapter_9,section_8,1,1.0_it,Dio,Dio,, ,http://it.dbpedia.org/resource/Dio,119,122,it,0.9968551117448426,
OntheCavalryCommanderfromMinorWorks(Greek).Machinereadable					text,chapter_9,section_8,1,1.0_en,God,God,, ,http://dbpedia.org/resource/God,130,133,en,0.9788248408366813,
OntheCavalryCommanderfromMinorWorks(Greek).Machinereadable					text,chapter_9,section_9,1,1.0_it,segnano,segnano,, ,http://it.dbpedia.org/resource/Segnano,85,87,it,0.9999988487703978,
OntheCavalryCommanderfromMinorWorks(Greek).Machinereadable					text,chapter_9,section_9,1,1.1_it,li si,li_si,, ,http://it.dbpedia.org/resource/Li_Si,223,226,it,0.9999999999662919,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q729,Wikidata:Q5,Wikidata:Q215627,Wikidata:Q19088,DUL:NaturalPerson,Schema:Person,DBpedia:Species,DBpedia:Eukaryote,DBpedia:Animal,DBpedia:Person"
OntheCavalryCommanderfromMinorWorks(Greek).Machinereadable					text,chapter_4,section_3,1,1.0_it,Atteone,Atteone,<https://opentheso.huma-num.fr/?idc=pcrtRMjcXfiSg8&idt=th310>,https://www.wikidata.org/wiki/Q208531,pcrtRMjcXfiSg8,210,217,it,0.6565,['per']
OntheCavalryCommanderfromMinorWorks(Greek).Machinereadable					text,chapter_4,section_19,1,1.0_en,Kreitton,Kreitton,,https://www.wikidata.org/wiki/Q5184920, ,24,32,en,0.9048,['gpe']
OntheCavalryCommanderfromMinorWorks(Greek).Machinereadable					text,chapter_7,section_3,1,1.0_it,Beoti,Beoti,<https://opentheso.huma-num.fr/?idc=pcrtlUVSxHyzI5&idt=th310>,https://www.wikidata.org/wiki/Q187570,pcrtlUVSxHyzI5,349,354,it,0.7063,['misc']
