title,div_id,div_2_id,div_3_id,index_paragraph,index_annotation,mention,mention_without_space,thezoo_uri,id_concept,concept,start,end,annotation_lang,score,category
Departibusanimalium,book_2,chapter_7,section_1,1,1.1_it,rachitismo,rachitismo,, ,http://it.dbpedia.org/resource/Rachitismo,404,407,it,0.9999999999670308,"Wikidata:Q12136,DBpedia:Disease"
Departibusanimalium,book_2,chapter_7,section_1,1,1.0_en,rickets,rickets,, ,http://dbpedia.org/resource/Rickets,157,160,en,0.8835175669216683,"Wikidata:Q12136,DBpedia:Disease"
Departibusanimalium,book_2,chapter_7,section_1,1,1.1_en,rickets,rickets,, ,http://dbpedia.org/resource/Rickets,380,383,en,0.8835175669216683,"Wikidata:Q12136,DBpedia:Disease"
Departibusanimalium,book_2,chapter_7,section_3,1,1.0_en,dynamin,dynamin,, ,http://dbpedia.org/resource/Dynamin,345,348,en,1.0,"Wikidata:Q8054,Wikidata:Q206229,DBpedia:Biomolecule,DBpedia:Protein"
Departibusanimalium,book_2,chapter_7,section_3,1,1.1_en,soul,soul,, ,http://dbpedia.org/resource/Soul,468,471,en,0.9995478901073525,
Departibusanimalium,book_2,chapter_7,section_3,1,1.2_en,soul,soul,, ,http://dbpedia.org/resource/Soul,564,567,en,0.9995478901073525,
Departibusanimalium,book_2,chapter_7,section_3,1,1.3_en,soul,soul,, ,http://dbpedia.org/resource/Soul,609,612,en,0.9995478901073525,
Departibusanimalium,book_2,chapter_7,section_4,1,1.0_it,amanda,amanda,, ,http://it.dbpedia.org/resource/Antarctic_Muon_And_Neutrino_Detector_Array,39,41,it,0.9998907110012248,
Departibusanimalium,book_2,chapter_7,section_4,1,1.1_it,anemia,anemia,, ,http://it.dbpedia.org/resource/Anemia,547,550,it,0.9999112789516788,"Wikidata:Q12136,DBpedia:Disease"
Departibusanimalium,book_2,chapter_7,section_4,1,1.0_en,amanda,amanda,, ,http://dbpedia.org/resource/Amanda_Tanen,33,35,en,0.7038643160008783,"Wikidata:Q95074,Wikidata:Q24229398,DUL:Agent,DBpedia:Agent,DBpedia:FictionalCharacter"
Departibusanimalium,book_2,chapter_7,section_4,1,1.1_en,soul,soul,, ,http://dbpedia.org/resource/Soul,408,411,en,0.999755119188991,
Departibusanimalium,book_2,chapter_7,section_4,1,1.2_en,hypothermic,hypothermic,, ,http://dbpedia.org/resource/Hypothermia,540,543,en,0.9999999999948841,"Wikidata:Q12136,DBpedia:Disease"
Departibusanimalium,book_2,chapter_7,section_4,1,1.3_en,anemia,anemia,, ,http://dbpedia.org/resource/Anemia,567,570,en,0.9997188300916864,"Wikidata:Q12136,DBpedia:Disease"
Departibusanimalium,book_2,chapter_7,section_5,1,1.0_it,raucedine,raucedine,, ,http://it.dbpedia.org/resource/Raucedine,638,641,it,0.999999999507736,
Departibusanimalium,book_2,chapter_7,section_5,1,1.0_en,aorta,aorta,, ,http://dbpedia.org/resource/Aorta,215,218,en,0.999999517178938,"Wikidata:Q9655,Wikidata:Q4936952,DBpedia:AnatomicalStructure,DBpedia:Artery"
Departibusanimalium,book_2,chapter_7,section_5,1,1.1_en,phlegm,phlegm,<https://opentheso.huma-num.fr/?idc=105193&idt=th310>,105193,http://dbpedia.org/resource/Phlegm,623,626,en,1.0,
Departibusanimalium,book_2,chapter_7,section_5,1,1.2_en,hoarseness,hoarseness,, ,http://dbpedia.org/resource/Hoarse_voice,634,637,en,1.0,"Wikidata:Q12136,DBpedia:Disease"
Departibusanimalium,book_2,chapter_7,section_7,1,1.0_it,filosofia naturale,filosofia_naturale,, ,http://it.dbpedia.org/resource/Filosofia_della_natura,92,94,it,1.0,
Departibusanimalium,book_2,chapter_7,section_7,1,1.0_en,natural philosophy,natural_philosophy,, ,http://dbpedia.org/resource/Natural_philosophy,99,101,en,0.9999999999997158,
Departibusanimalium,book_2,chapter_7,section_8,1,1.0_it,dia,dia,, ,http://it.dbpedia.org/resource/Direzione_Investigativa_Antimafia,234,237,it,0.9713846909013901,"Wikidata:Q43229,Wikidata:Q24229398,Wikidata:Q176799,DUL:SocialPerson,DUL:Agent,Schema:Organization,DBpedia:Organisation,DBpedia:Agent,DBpedia:MilitaryUnit"
Departibusanimalium,book_2,chapter_7,section_9,1,1.0_it,sanguinoso,sanguinoso,, ,http://it.dbpedia.org/resource/Attributi_araldici_di_modifica,159,162,it,0.9999999923768428,
Departibusanimalium,book_2,chapter_7,section_9,1,1.1_it,umidità,umidità,, ,http://it.dbpedia.org/resource/Pioggia,322,325,it,0.9999999900886678,
Departibusanimalium,book_2,chapter_7,section_9,1,1.0_en,axiom,axiom,, ,http://dbpedia.org/resource/Axiom,254,257,en,0.9996366747883726,
Departibusanimalium,book_2,chapter_7,section_9,1,1.1_en,bregma,bregma,, ,http://dbpedia.org/resource/Bregma,444,447,en,0.999999998661167,"Wikidata:Q4936952,DBpedia:AnatomicalStructure"
Departibusanimalium,book_2,chapter_7,section_10,1,1.0_it,emorragia,emorragia,, ,http://it.dbpedia.org/resource/Emorragia,478,481,it,0.9998475088917235,"Wikidata:Q12136,DBpedia:Disease"
Departibusanimalium,book_2,chapter_7,section_10,1,1.0_en,cerebral hemorrhage,cerebral_hemorrhage,, ,http://dbpedia.org/resource/Intracerebral_hemorrhage,452,455,en,0.99966610428269,"Wikidata:Q12136,DBpedia:Disease"
Departibusanimalium,book_2,chapter_7,section_11,1,1.0_it,androgeni,androgeni,, ,http://it.dbpedia.org/resource/Androgeno,90,92,it,0.9667195231614688,
Departibusanimalium,book_2,chapter_7,section_11,1,1.1_it,vescica,vescica,, ,http://it.dbpedia.org/resource/Vescica_urinaria,150,153,it,0.999998370587227,
Departibusanimalium,book_2,chapter_7,section_11,1,1.2_it,ipostasi,ipostasi,, ,http://it.dbpedia.org/resource/Ipostasi,158,161,it,0.9999999999998863,
Departibusanimalium,book_2,chapter_7,section_11,1,1.3_it,sperma,sperma,, ,http://it.dbpedia.org/resource/Sperma,427,430,it,0.9999996370549501,
Departibusanimalium,book_2,chapter_7,section_11,1,1.0_en,bladder,bladder,<https://opentheso.huma-num.fr/?idc=105778&idt=th310>,105778,http://dbpedia.org/resource/Urinary_bladder,169,172,en,0.9997423685201734,"Wikidata:Q4936952,DBpedia:AnatomicalStructure"
Departibusanimalium,book_2,chapter_7,section_11,1,1.1_en,hypostasis,hypostasis,, ,http://dbpedia.org/resource/Hypostatic_union,177,180,en,0.9999999812810076,
Departibusanimalium,book_2,chapter_7,section_11,1,1.2_en,milk,milk,<https://opentheso.huma-num.fr/?idc=pcrtAWl3eAUQlA&idt=th310>,pcrtAWl3eAUQlA,http://dbpedia.org/resource/Milk,241,244,en,0.964645224459554,
Departibusanimalium,book_2,chapter_7,section_11,1,1.3_en,sperm,sperm,, ,http://dbpedia.org/resource/Sperm,433,436,en,0.8758036559158737,
Departibusanimalium,book_2,chapter_7,section_11,1,1.4_en,milk,milk,<https://opentheso.huma-num.fr/?idc=pcrtAWl3eAUQlA&idt=th310>,pcrtAWl3eAUQlA,http://dbpedia.org/resource/Milk,443,446,en,0.964645224459554,
Departibusanimalium,book_2,chapter_8,section_1,1,1.0_it,isomeri,isomeri,, ,http://it.dbpedia.org/resource/Isomeria,44,46,it,0.9999293432805096,
Departibusanimalium,book_2,chapter_8,section_1,1,1.0_en,Mars,Mars,<https://opentheso.huma-num.fr/?idc=pcrtu9XrG3KUEb&idt=th310>,pcrtu9XrG3KUEb,http://dbpedia.org/resource/Mars,332,335,en,0.9994169160006463,"Wikidata:Q634,Schema:Place,DBpedia:Place,DBpedia:Location,DBpedia:CelestialBody,DBpedia:Planet"
Departibusanimalium,book_2,chapter_8,section_2,1,1.0_it,pesci,pesci,, ,http://it.dbpedia.org/resource/Pesce,338,341,it,0.9660759223688054,DBpedia:Species
Departibusanimalium,book_2,chapter_8,section_2,1,1.1_it,cartilagine,cartilagine,, ,http://it.dbpedia.org/resource/Tessuto_cartilagineo,369,372,it,0.9999999999999432,
Departibusanimalium,book_2,chapter_8,section_2,1,1.0_en,genus,genus,, ,http://dbpedia.org/resource/Genus,158,161,en,0.9999985485564782,
Departibusanimalium,book_2,chapter_8,section_2,1,1.1_en,cartilage,cartilage,, ,http://dbpedia.org/resource/Cartilage,412,415,en,0.9999997283447128,"Wikidata:Q4936952,DBpedia:AnatomicalStructure"
Departibusanimalium,book_2,chapter_8,section_3,1,1.0_it,anime,anime,, ,http://it.dbpedia.org/resource/Anima,73,75,it,0.9863780704481073,
Departibusanimalium,book_2,chapter_8,section_3,1,1.1_it,crostacei,crostacei,, ,http://it.dbpedia.org/resource/Crustacea,184,187,it,0.9999998944825903,DBpedia:Species
Departibusanimalium,book_2,chapter_8,section_3,1,1.2_it,ostriche,ostriche,, ,http://it.dbpedia.org/resource/Ostrea,220,223,it,0.9999999996334736,DBpedia:Species
Departibusanimalium,book_2,chapter_8,section_3,1,1.3_it,anime,anime,, ,http://it.dbpedia.org/resource/Anima,404,407,it,0.9863780704481073,
Departibusanimalium,book_2,chapter_8,section_3,1,1.0_en,genus,genus,, ,http://dbpedia.org/resource/Genus,155,158,en,0.9998472098920446,
Departibusanimalium,book_2,chapter_8,section_4,1,1.1_it,tartaruga,tartaruga,<https://opentheso.huma-num.fr/?idc=pcrtaO1Rsn1iPp&idt=th310>,pcrtaO1Rsn1iPp,http://it.dbpedia.org/resource/Testudines,14,16,it,0.9999937597079073,DBpedia:Species
Departibusanimalium,book_2,chapter_8,section_4,1,1.2_it,Emù,Emù,, ,http://it.dbpedia.org/resource/Dromaius_novaehollandiae,49,51,it,0.9999999999898819,DBpedia:Species
Departibusanimalium,book_2,chapter_8,section_4,1,1.3_it,insetti,insetti,, ,http://it.dbpedia.org/resource/Insecta,106,109,it,0.9999954237116647,DBpedia:Species
Departibusanimalium,book_2,chapter_8,section_4,1,1.4_it,molluschi,molluschi,, ,http://it.dbpedia.org/resource/Mollusca,137,140,it,1.0,DBpedia:Species
Departibusanimalium,book_2,chapter_8,section_4,1,1.0_en,genus,genus,, ,http://dbpedia.org/resource/Genus,34,36,en,0.9994660843713083,
Departibusanimalium,book_2,chapter_8,section_4,1,1.1_en,genus,genus,, ,http://dbpedia.org/resource/Genus,88,90,en,0.9994660843713083,
Departibusanimalium,book_2,chapter_8,section_4,1,1.2_en,molluscs,molluscs,, ,http://dbpedia.org/resource/Mollusca,146,149,en,0.6861330370757285,
Departibusanimalium,book_2,chapter_8,section_4,1,1.3_en,nerve,nerve,, ,http://dbpedia.org/resource/Nerve,389,392,en,0.9986141810039506,"Wikidata:Q9620,Wikidata:Q4936952,DBpedia:AnatomicalStructure,DBpedia:Nerve"
Departibusanimalium,book_2,chapter_8,section_4,1,1.4_en,esper,esper,, ,http://dbpedia.org/resource/Extrasensory_perception,478,481,en,0.9934205485748425,
Departibusanimalium,book_2,chapter_8,section_4,1,1.5_en,neuron,neuron,, ,http://dbpedia.org/resource/Neuron,484,487,en,0.9999999998890416,
Departibusanimalium,book_2,chapter_8,section_5,1,1.0_it,anime,anime,, ,http://it.dbpedia.org/resource/Anime,339,342,it,0.810988289711967,
Departibusanimalium,book_2,chapter_8,section_5,1,1.0_en,sepias,sepias,, ,http://dbpedia.org/resource/Sepias,98,100,en,0.9999961038104475,
Departibusanimalium,book_2,chapter_8,section_6,1,1.0_it,insetti,insetti,, ,http://it.dbpedia.org/resource/Insecta,26,28,it,0.9999848940025351,DBpedia:Species
Departibusanimalium,book_2,chapter_8,section_6,1,1.0_en,bone,bone,<https://opentheso.huma-num.fr/?idc=pcrt448yYmVDuT&idt=th310>,pcrt448yYmVDuT,http://dbpedia.org/resource/Bone,239,242,en,0.9998496563124203,"Wikidata:Q4936952,DBpedia:AnatomicalStructure"
Departibusanimalium,book_2,chapter_8,section_6,1,1.1_en,geodesic,geodesic,, ,http://dbpedia.org/resource/Geodesic,248,251,en,0.9889604676582137,
Departibusanimalium,book_2,chapter_9,section_1,1,1.0_en,bone,bone,<https://opentheso.huma-num.fr/?idc=pcrt448yYmVDuT&idt=th310>,pcrt448yYmVDuT,http://dbpedia.org/resource/Bone,146,149,en,0.9928733676180541,"Wikidata:Q4936952,DBpedia:AnatomicalStructure"
Departibusanimalium,book_2,chapter_9,section_4,1,1.0_en,stack,stack,, ,http://dbpedia.org/resource/Call_stack,176,179,en,0.6474574017962496,
Departibusanimalium,book_2,chapter_9,section_4,1,1.1_en,genus,genus,, ,http://dbpedia.org/resource/Genus,347,350,en,0.9999988640097599,
Departibusanimalium,book_2,chapter_9,section_5,1,1.0_it,argilla,argilla,<https://opentheso.huma-num.fr/?idc=pcrto44p1SaKFn&idt=th310>,pcrto44p1SaKFn,http://it.dbpedia.org/resource/Argilla,41,43,it,0.9998749397295223,
Departibusanimalium,book_2,chapter_9,section_5,1,1.1_it,nausea,nausea,, ,http://it.dbpedia.org/resource/Nausea,527,530,it,1.0,
Departibusanimalium,book_2,chapter_9,section_5,1,1.0_en,clay,clay,<https://opentheso.huma-num.fr/?idc=pcrto44p1SaKFn&idt=th310>,pcrto44p1SaKFn,http://dbpedia.org/resource/Clay,40,42,en,0.9710776930229186,
Departibusanimalium,book_2,chapter_9,section_5,1,1.1_en,viscera,viscera,, ,http://dbpedia.org/resource/Offal,425,428,en,0.9998444065979815,
Departibusanimalium,book_2,chapter_9,section_5,1,1.2_en,nausea,nausea,, ,http://dbpedia.org/resource/Nausea,499,502,en,0.9999999926044438,"Wikidata:Q12136,DBpedia:Disease"
Departibusanimalium,book_2,chapter_9,section_6,1,1.0_it,Libia,Libia,, ,http://it.dbpedia.org/resource/Libia,251,254,it,0.9978327297505305,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country"
Departibusanimalium,book_2,chapter_9,section_6,1,1.0_en,Libya,Libya,, ,http://dbpedia.org/resource/Libya,257,260,en,0.9359991923245239,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country"
Departibusanimalium,book_2,chapter_9,section_7,1,1.0_it,tanta,tanta,, ,http://it.dbpedia.org/resource/Tanta,266,269,it,0.9994466012040409,"Schema:Place,DBpedia:Place,DBpedia:Location,DBpedia:PopulatedPlace"
Departibusanimalium,book_2,chapter_9,section_7,1,1.0_en,usurer,usurer,, ,http://dbpedia.org/resource/Usury,393,396,en,1.0,
Departibusanimalium,book_2,chapter_9,section_10,1,1.0_it,usura,usura,, ,http://it.dbpedia.org/resource/Usura,42,44,it,0.9978336180469749,
Departibusanimalium,book_2,chapter_9,section_10,1,1.1_it,cartilagine,cartilagine,, ,http://it.dbpedia.org/resource/Tessuto_cartilagineo,282,285,it,1.0,
Departibusanimalium,book_2,chapter_9,section_10,1,1.2_it,cartilagine,cartilagine,, ,http://it.dbpedia.org/resource/Tessuto_cartilagineo,527,530,it,1.0,
Departibusanimalium,book_2,chapter_9,section_10,1,1.0_en,usury,usury,, ,http://dbpedia.org/resource/Usury,51,53,en,0.9976957147966022,
Departibusanimalium,book_2,chapter_9,section_10,1,1.1_en,leavening,leavening,, ,http://dbpedia.org/resource/Leavening_agent,112,115,en,0.9877096322324531,
Departibusanimalium,book_2,chapter_9,section_10,1,1.2_en,cartilage,cartilage,, ,http://dbpedia.org/resource/Cartilage,286,289,en,0.9999632666005729,"Wikidata:Q4936952,DBpedia:AnatomicalStructure"
Departibusanimalium,book_2,chapter_9,section_10,1,1.3_en,bone,bone,<https://opentheso.huma-num.fr/?idc=pcrt448yYmVDuT&idt=th310>,pcrt448yYmVDuT,http://dbpedia.org/resource/Bone,308,311,en,0.9999900856491087,"Wikidata:Q4936952,DBpedia:AnatomicalStructure"
Departibusanimalium,book_2,chapter_9,section_10,1,1.4_en,cartilage,cartilage,, ,http://dbpedia.org/resource/Cartilage,546,549,en,0.9999632666005729,"Wikidata:Q4936952,DBpedia:AnatomicalStructure"
Departibusanimalium,book_2,chapter_9,section_11,1,1.0_it,rachide,rachide,, ,http://it.dbpedia.org/resource/Colonna_vertebrale,33,35,it,0.9630994650115245,
Departibusanimalium,book_2,chapter_9,section_11,1,1.1_it,grossolano,grossolano,, ,http://it.dbpedia.org/resource/Pietro_Grossolano,43,45,it,0.9999999875116147,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q729,Wikidata:Q5,Wikidata:Q215627,Wikidata:Q19088,DUL:NaturalPerson,Schema:Person,DBpedia:Species,DBpedia:Person,DBpedia:Eukaryote,DBpedia:Cleric,DBpedia:Animal,DBpedia:ChristianBishop"
Departibusanimalium,book_2,chapter_9,section_11,1,1.2_it,onice,onice,<https://opentheso.huma-num.fr/?idc=pcrtQAl1Zjr5KF&idt=th310>,pcrtQAl1Zjr5KF,http://it.dbpedia.org/resource/Onice,190,193,it,0.9999999999305373,
Departibusanimalium,book_2,chapter_9,section_11,1,1.3_it,alce,alce,<https://opentheso.huma-num.fr/?idc=pcrtlSEevAHx0F&idt=th310>,pcrtlSEevAHx0F,http://it.dbpedia.org/resource/Alces_alces,587,590,it,0.99999999999784,DBpedia:Species
Departibusanimalium,book_2,chapter_9,section_11,1,1.0_en,rachis,rachis,, ,http://dbpedia.org/resource/Rachis,36,38,en,0.714529538223638,
Departibusanimalium,book_2,chapter_9,section_11,1,1.1_en,bone,bone,<https://opentheso.huma-num.fr/?idc=pcrt448yYmVDuT&idt=th310>,pcrt448yYmVDuT,http://dbpedia.org/resource/Bone,92,94,en,0.999987812792567,"Wikidata:Q4936952,DBpedia:AnatomicalStructure"
Departibusanimalium,book_2,chapter_9,section_11,1,1.2_en,onyx,onyx,<https://opentheso.huma-num.fr/?idc=pcrtQAl1Zjr5KF&idt=th310>,pcrtQAl1Zjr5KF,http://dbpedia.org/resource/Onyx,194,197,en,1.0,"Wikidata:Q7946,DUL:ChemicalObject,DBpedia:ChemicalSubstance,DBpedia:Mineral"
Departibusanimalium,book_2,chapter_9,section_11,1,1.3_en,lamb,lamb,, ,http://dbpedia.org/resource/Sheep,246,249,en,0.9977776991552926,
Departibusanimalium,book_2,chapter_9,section_11,1,1.4_en,elk,elk,<https://opentheso.huma-num.fr/?idc=pcrtlSEevAHx0F&idt=th310>,pcrtlSEevAHx0F,http://dbpedia.org/resource/Elk,578,581,en,0.9428142665750371,
Departibusanimalium,book_2,chapter_9,section_12,1,1.0_en,geodesist,geodesist,, ,http://dbpedia.org/resource/Geodesy,204,207,en,0.9999999829123,
Departibusanimalium,book_2,chapter_9,section_12,1,1.1_en,genus,genus,, ,http://dbpedia.org/resource/Genus,268,271,en,0.9999978033850392,
Departibusanimalium,book_2,chapter_9,section_13,1,1.0_it,vescica,vescica,, ,http://it.dbpedia.org/resource/Vescica_urinaria,71,73,it,0.9997854378227108,
Departibusanimalium,book_2,chapter_9,section_13,1,1.0_en,bladder,bladder,<https://opentheso.huma-num.fr/?idc=105778&idt=th310>,105778,http://dbpedia.org/resource/Urinary_bladder,77,79,en,0.9942732201781712,"Wikidata:Q4936952,DBpedia:AnatomicalStructure"
Departibusanimalium,book_2,chapter_9,section_14,1,1.0_it,sinonimi,sinonimi,, ,http://it.dbpedia.org/resource/Sinonimia,36,38,it,0.9993881096252585,
Departibusanimalium,book_2,chapter_9,section_14,1,1.0_en,bone,bone,<https://opentheso.huma-num.fr/?idc=pcrt448yYmVDuT&idt=th310>,pcrt448yYmVDuT,http://dbpedia.org/resource/Bone,144,147,en,0.9819002074162545,"Wikidata:Q4936952,DBpedia:AnatomicalStructure"
Departibusanimalium,book_2,chapter_9,section_14,1,1.1_en,milk,milk,<https://opentheso.huma-num.fr/?idc=pcrtAWl3eAUQlA&idt=th310>,pcrtAWl3eAUQlA,http://dbpedia.org/resource/Milk,194,197,en,0.9964620176047743,
Departibusanimalium,book_2,chapter_10,section_1,1,1.0_it,avverbio,avverbio,, ,http://it.dbpedia.org/resource/Avverbio,307,310,it,0.9999999999841975,
Departibusanimalium,book_2,chapter_10,section_1,1,1.0_en,adverb,adverb,, ,http://dbpedia.org/resource/Adverb,321,324,en,0.9985940900371708,
Departibusanimalium,book_2,chapter_10,section_2,1,1.0_it,polimorfo,polimorfo,, ,http://it.dbpedia.org/resource/Glossario_botanico,252,255,it,0.9999997828835725,
Departibusanimalium,book_2,chapter_10,section_4,1,1.0_en,genus,genus,, ,http://dbpedia.org/resource/Genus,185,188,en,0.9984067403735769,
Departibusanimalium,book_2,chapter_10,section_4,1,1.1_en,sarcoid,sarcoid,, ,http://dbpedia.org/resource/Sarcoidosis,238,241,en,0.9999999999993747,"Wikidata:Q12136,DBpedia:Disease"
Departibusanimalium,book_2,chapter_10,section_5,1,1.0_it,peccato,peccato,, ,http://it.dbpedia.org/resource/Peccato,149,152,it,0.9997404623682911,
Departibusanimalium,book_2,chapter_10,section_5,1,1.0_en,ice,ice,, ,http://dbpedia.org/resource/Ice,229,232,en,0.9999687741302439,
Departibusanimalium,book_2,chapter_10,section_5,1,1.1_en,espers,espers,, ,http://dbpedia.org/resource/Extrasensory_perception,319,322,en,0.9999999990006927,
Departibusanimalium,book_2,chapter_10,section_5,1,1.2_en,feces,feces,, ,http://dbpedia.org/resource/Feces,329,332,en,0.999663876052878,
Departibusanimalium,book_2,chapter_10,section_6,1,1.0_it,olfatto,olfatto,, ,http://it.dbpedia.org/resource/Olfatto,221,224,it,1.0,
Departibusanimalium,book_2,chapter_10,section_6,1,1.1_it,rende,rende,, ,http://it.dbpedia.org/resource/Rende,368,371,it,0.9986339730598418,"Schema:Place,DBpedia:Place,DBpedia:Location,DBpedia:PopulatedPlace"
Departibusanimalium,book_2,chapter_10,section_8,1,1.0_it,anime,anime,, ,http://it.dbpedia.org/resource/Anima,377,380,it,0.9804417748165077,
Departibusanimalium,book_2,chapter_10,section_9,1,1.0_it,olfatto,olfatto,, ,http://it.dbpedia.org/resource/Olfatto,565,568,it,1.0,
Departibusanimalium,book_2,chapter_10,section_11,1,1.0_it,tua,tua,, ,http://it.dbpedia.org/resource/Ferrovia_del_Tua,409,412,it,0.9997334036789378,
Departibusanimalium,book_2,chapter_11,section_1,1,1.0_en,quadruped,quadruped,<https://opentheso.huma-num.fr/?idc=5038&idt=th310>,5038,http://dbpedia.org/resource/Quadrupedalism,32,34,en,0.9999999972640694,
Departibusanimalium,book_2,chapter_13,section_1,1,1.0_it,sclerodermia,sclerodermia,, ,http://it.dbpedia.org/resource/Sclerodermia,413,416,it,0.9999999999197371,"Wikidata:Q12136,DBpedia:Disease"
Departibusanimalium,book_2,chapter_13,section_1,1,1.0_en,eyelid,eyelid,<https://opentheso.huma-num.fr/?idc=107493&idt=th310>,107493,http://dbpedia.org/resource/Eyelid,254,257,en,0.9999999999999432,
Departibusanimalium,book_2,chapter_13,section_1,1,1.1_en,muscle,muscle,, ,http://dbpedia.org/resource/Skeletal_muscle,261,264,en,0.9420108424006683,"Wikidata:Q4936952,DBpedia:AnatomicalStructure"
Departibusanimalium,book_2,chapter_13,section_1,1,1.2_en,Scleroderma,Scleroderma,, ,http://dbpedia.org/resource/Scleroderma,409,412,en,0.9999999999790816,"Wikidata:Q12136,DBpedia:Disease"
Departibusanimalium,book_2,chapter_13,section_2,1,1.0_it,Congestione,Congestione,, ,http://it.dbpedia.org/resource/Congestione_(reti),179,182,it,0.9924464033978537,
Departibusanimalium,book_2,chapter_13,section_2,1,1.1_it,ano,ano,, ,http://it.dbpedia.org/resource/Ano,373,376,it,0.999999999978229,
Departibusanimalium,book_2,chapter_13,section_2,1,1.0_en,eyelid,eyelid,<https://opentheso.huma-num.fr/?idc=107493&idt=th310>,107493,http://dbpedia.org/resource/Eyelid,298,301,en,1.0,
Departibusanimalium,book_2,chapter_13,section_2,1,1.1_en,eyelid,eyelid,<https://opentheso.huma-num.fr/?idc=107493&idt=th310>,107493,http://dbpedia.org/resource/Eyelid,337,340,en,1.0,
Departibusanimalium,book_2,chapter_13,section_2,1,1.2_en,anus,anus,, ,http://dbpedia.org/resource/Anus,351,354,en,0.9989990706689825,"Wikidata:Q4936952,DBpedia:AnatomicalStructure"
Departibusanimalium,book_2,chapter_13,section_3,1,1.0_it,muscoli,muscoli,, ,http://it.dbpedia.org/resource/Muscolo,45,47,it,0.9999802047290597,
Departibusanimalium,book_2,chapter_13,section_3,1,1.1_it,muscoli,muscoli,, ,http://it.dbpedia.org/resource/Muscolo,364,367,it,0.9999802047290597,
Departibusanimalium,book_2,chapter_13,section_3,1,1.0_en,eyelash,eyelash,<https://opentheso.huma-num.fr/?idc=106502&idt=th310>,106502,http://dbpedia.org/resource/Eyelash,55,57,en,0.9999999999999432,"Wikidata:Q4936952,DBpedia:AnatomicalStructure"
Departibusanimalium,book_2,chapter_13,section_3,1,1.1_en,eyelid,eyelid,<https://opentheso.huma-num.fr/?idc=107493&idt=th310>,107493,http://dbpedia.org/resource/Eyelid,336,339,en,1.0,
Departibusanimalium,book_2,chapter_13,section_4,1,1.0_en,eyelid,eyelid,<https://opentheso.huma-num.fr/?idc=107493&idt=th310>,107493,http://dbpedia.org/resource/Eyelid,180,183,en,1.0,
Departibusanimalium,book_2,chapter_13,section_4,1,1.1_en,eyelid,eyelid,<https://opentheso.huma-num.fr/?idc=107493&idt=th310>,107493,http://dbpedia.org/resource/Eyelid,238,241,en,1.0,
Departibusanimalium,book_2,chapter_13,section_5,1,1.0_en,non-volatile,non-volatile,, ,http://dbpedia.org/resource/Non-volatile_memory,616,619,en,0.9775650086334551,
Departibusanimalium,book_2,chapter_13,section_6,1,1.0_it,pesci,pesci,, ,http://it.dbpedia.org/resource/Pesce,9,10,it,0.9999523959420382,DBpedia:Species
Departibusanimalium,book_2,chapter_13,section_6,1,1.1_it,insetti,insetti,, ,http://it.dbpedia.org/resource/Insecta,17,19,it,0.9999998809968318,DBpedia:Species
Departibusanimalium,book_2,chapter_13,section_6,1,1.2_it,sclerodermia,sclerodermia,, ,http://it.dbpedia.org/resource/Sclerodermia,32,34,it,0.9999999998673275,"Wikidata:Q12136,DBpedia:Disease"
Departibusanimalium,book_2,chapter_13,section_6,1,1.3_it,sclerodermia,sclerodermia,, ,http://it.dbpedia.org/resource/Sclerodermia,131,134,it,0.9999999998673275,"Wikidata:Q12136,DBpedia:Disease"
Departibusanimalium,book_2,chapter_13,section_6,1,1.4_it,insetti,insetti,, ,http://it.dbpedia.org/resource/Insecta,392,395,it,0.9999998809968318,DBpedia:Species
Departibusanimalium,book_2,chapter_13,section_6,1,1.0_en,scleroderma,scleroderma,, ,http://dbpedia.org/resource/Scleroderma,36,38,en,0.9998045262983191,"Wikidata:Q12136,DBpedia:Disease"
Departibusanimalium,book_2,chapter_13,section_6,1,1.1_en,scleroderma,scleroderma,, ,http://dbpedia.org/resource/Scleroderma,131,134,en,0.9998045262983191,"Wikidata:Q12136,DBpedia:Disease"
Departibusanimalium,book_2,chapter_13,section_6,1,1.2_en,eyelid,eyelid,<https://opentheso.huma-num.fr/?idc=107493&idt=th310>,107493,http://dbpedia.org/resource/Eyelid,170,173,en,0.9999999999994884,
Departibusanimalium,book_2,chapter_13,section_6,1,1.3_en,eyelid,eyelid,<https://opentheso.huma-num.fr/?idc=107493&idt=th310>,107493,http://dbpedia.org/resource/Eyelid,289,292,en,0.9999999999994884,
Departibusanimalium,book_2,chapter_13,section_7,1,1.0_it,pesci,pesci,, ,http://it.dbpedia.org/resource/Pesce,21,23,it,0.9989679454801745,DBpedia:Species
Departibusanimalium,book_2,chapter_13,section_7,1,1.0_en,eyelid,eyelid,<https://opentheso.huma-num.fr/?idc=107493&idt=th310>,107493,http://dbpedia.org/resource/Eyelid,298,301,en,1.0,
