parent_uri,type,id,title,text,author,work
"http://ns.inria.fr/zoomathia/Johannes_Egidius_Zamorensis/historia_naturalis_éd._domínguez_garcía_–_garcía_ballester,_1994/1/2/13",Paragraph,2,,"Dicit eciam Avicenna quod contra venena interius sumpta singulare presidium est, si intoxicatus butirum in lacte calido resolutum in magna quantitate bibat; nam unctuositate sua opilat meatus, ne ad cor ascendat subito vis veneni. Preterea ventositatem totam ad se attrahit et ipsam inviscans per vomitum evacuat de corpore et educit, ut<dicit> idem.",Avicenna,Missing work
"http://ns.inria.fr/zoomathia/Johannes_Egidius_Zamorensis/historia_naturalis_éd._domínguez_garcía_–_garcía_ballester,_1994/1/2/13",Paragraph,3,,"Sic autem flos lactis sive supernatans pinguedo recolligitur: in vase mundo et cum quodam lato ligno et rotundo et perforato diutissime percutitur per violenciam et motum; ex quo motu calor naturalis lactis in substancia excitatus et confortatus totam unctuositatem in simul recolligit, que levitate sua superficiem petit; serosa vero aquositas cum partibus caseatis inferius descendit et butiro se subest, tanquam nobiliori cedens fundum petit, et illa butirosa que enatat in superficie recolligitur et ad varios usus et neccessarios in vase mundissimo reservatur.Quod quanto est recencius tanto saporosius et gustui delectabilius invenitur. Est autem in principio molle et liquidum, sed paulatim calore naturali contra humidas partes invalescente et eas consumente mediocriter indurescit. Unde bene et munde refficit et nutrit et pulmenta loco sanguinis vel olei bene condit. Salitur autem aliquantulum, ut melius conservetur et ut eius potencialis humiditas siccitate salis temperetur, insuper ut eius saporositas augmentetur. Nam gustui in sapore est magis gratum quando mediocriter est salitum. Quando autem nimis antiquatur, eius sapor cum odore diminuitur et in gravem odorem et in saporem gustui horribilem transmutatur. Et tunc non valet ad cibaria condienda; valet tamen ad varia medicamenta et unguenta; quia sepe accidit quod illud quod non convenit gule, congruit tamen nichilominus alicui medicine.",Missing author,Missing work
"http://ns.inria.fr/zoomathia/Johannes_Egidius_Zamorensis/historia_naturalis_éd._domínguez_garcía_–_garcía_ballester,_1994/1/2/13",Paragraph,4,,"Butirum, secundum Avicennam in secundo tractatu secundi, calidum est et humidum in primo et eius gradus in humiditate est alcior. Est maturativum, resolutivum, mollificativum, et eius resolucio in corporibus mediis est et non duris, et in corporibus teneris est cum facilitate. Et eius fumus exsiccativus est. Constringit faciliter et est sedativus dolorum materierum effussarum ad membra. Linitur ex eo corpus et venter, et nutrit et impinguat. Confert vulneribus nervorum et implet ulcera et purgat ea. Bibuntur cum eo medicine que sunt ad exituras velaminum cerebri et apostemata radicis aurium et narium et oris et apostemata gingive et ad coleram. Et linitur ex eo caro gingivarum infancium, ut sit facilis ortus dencium. Confert tussi frigide et sicce, et proprie cum amigdalis et zuccaro. Et similiter in pleuresi et peripleumonia.",Avicenna,Canon Avicenne
"http://ns.inria.fr/zoomathia/Johannes_Egidius_Zamorensis/historia_naturalis_éd._domínguez_garcía_–_garcía_ballester,_1994/1/2/13",Paragraph,5,,Et sputum facit facile et maturat. Et similiter cum oleo amigadalino est eius maturacio plurima; solum autem eius mundificacio est minor maturacione eius. Et cum zuccaro est e converso. Et prohibet sputum sanguinis et confert vomitui sanguinis et saniei et cum eo lambitur quantitas unius dragme et medie cum melle. Lenificativum est. Et plurimum usus eius resolvit. Et fit ex eo clistere ad apostemata calida intestinis et matrice et testiculis. Et ponitur in medicinis vulnerum orificii vesice. Resistit venenis et precipue cum eo linitur morsus vipere.,Missing author,Missing work
"http://ns.inria.fr/zoomathia/Johannes_Egidius_Zamorensis/historia_naturalis_éd._domínguez_garcía_–_garcía_ballester,_1994/1/2/14",Paragraph,1,,"Caseus, secundum Hysidorum libro vigessimo, dictus est a carendo, eo quod in vase tandiu permititur quousque sero careat et a lactis aquosa substancia separetur. Unde dicitur caseus quasi carens, eo quod quando est siccus humore caret seu liquore, ut dicit idem. Secundum Huguicionem vero caseus a cadendo est dictus, eo quod de facili cadat et recedat. Cadit enim et labitur inter digitos facientis.Est autem caseus fex lactis.",Isidorus Hispalensis,Etymologiarum sive Originum Isidori libri XX
"http://ns.inria.fr/zoomathia/Johannes_Egidius_Zamorensis/historia_naturalis_éd._domínguez_garcía_–_garcía_ballester,_1994/1/2/14",Paragraph,2,,"Nam, ut dicit Ysaac, caseata substancia lactis frigida est et grossa, ad digerendum dura, tarde eciam descendit de stomaco et magis attinet stipticitati quam solucioni et est gravis stomaco et epati, renibus et spleni, maxime si illa loca sunt opilacionibus preparata, et calculos in renibus generat. Et ideo, propter ista mala accidencia, dicit Constantinus quod omnis caseus universaliter est malus. Tamen caseus qui lacti est vicinus minus est nocivus.",Isaac Iudeus,Missing work
"http://ns.inria.fr/zoomathia/Johannes_Egidius_Zamorensis/historia_naturalis_éd._domínguez_garcía_–_garcía_ballester,_1994/1/2/14",Paragraph,3,,"Unde distinguit Ysaac inter caseum recentem, veterem et mediocrem. Recens caseus, quia adhuc recens, non malos generat humores, quia adhuc retinet partem dulcedinis et aquositatis ipsius lactis, et ideo ad digerendum est facilior, ad nutriendum laudabilior et ventris solubilior, et maxime si non fuerit tantum salitus quod salsedo sibi dulcedinem auferat et saporem. Nam nimis salsus nimis est desiccativus et stomaco est nocivus; carens autem omnino sale magis est nutritivus et corporis humectativus et magis carnis augmentativus; stomaco tamen est nocivus, de facili est in fumositates resolutivus, stomacus si fuerit frigidus in acetositatem de facili conversivus. Mediocriter igitur salsus melius digeritur et minus stomaco est nocivus; sine sale enim de facili fit acetosus; nimis vero salsus stomaci fit morsivus et sanguinis incensivus. Caseus autem vetus est acutus et valde siccus et ad nutriendum grossus et ad exeundum de stomaco nimis durus, quia sibi lactis aquositas est ablata. Acumen autem et siccitas coaguli ei dominatur, ut et subtilitatem exiit et incensionem subiit, et ideo superfluitas corporis non ita inde subtiliatur sicut aliis subtiliantibus. Unde duobus modis nocet corpori: quia eius corrupcio et grossicies nutrimenti supefluitatem ingrossat et corrumpit; secundo nocet quia per acumen coaguli repugnat omnibus aliunde iuvantibus et in nutrimentum peius ipsa iuvancia transducuntur. Unde, si in corpore invenit grossos humores, in renibus et in vesica parat lapides; grossos enim humores, calidos et incensos coadunat et compingit. Est igitur vitandus ita vetus; nullum enim confert iuvamentum neque nutrimentum neque obedit digestioni nec bonum generat sanguinem nec ventrem humectat nec urinam provocat, sed inventam humiditatem constringit et dessicat. Omnis itaque caseus vetus, durus et spongiosus et siccus et porosus, pre siccitate ad rumpendum facilis, nichil habet unctuositatis et humiditatis, corpori est nocivus.Minus autem est malus iunctus caseus et consertus quam oculatus et porosus; nam sube signum est unctuositatis et humoris. Qui autem porosus est, minus est malus quando est recens quam nimis vetus; quia,ut dicit Elias, caseus vetus ventrem stringit et maxime elixatus vel si ab aqua abstractus assetur, et maxime si ante prandium assumatur; meatum enim stomaci sua grossicie obturat et cibum descendere adinstestinaintestinanon permittit; post prandium autem sumptus cibaria comprimit ut torcular et ad locum exitus compellit descendere.Caseus inter veterem<et> novum medius multum est nutritivus propter eius saporositatem et grossiciem et quia calore naturali velociter induratur; quanto enim calor naturalis ei dampnatur, tanto plus et forcius inherescit. Hucusque Ysaac in Dyetis.",Isaac Iudeus,De dietis universalibus et particularibus Isaac Israeli
"http://ns.inria.fr/zoomathia/Johannes_Egidius_Zamorensis/historia_naturalis_éd._domínguez_garcía_–_garcía_ballester,_1994/1/2/14",Paragraph,4,,"Secundum Dyascoridem autem et Aristotilem libro tercio, quando erit in lacte multum casei erit plus cibi. Est autem caseus, secundum Diascoridem, veneno contrarius; nam grossicie sua et butirositate opilat meatus venarum et non permittit ad cor ascendere vim veneni. Caseus eciam recens calidus appositus extrahit venenum a morsibus venenatis. Et huius signum est quia appositus super morsus rabidi canis aut serpentis totus candor casei convertitur in livorem. Valet ad antracem et alia apostemata venenosa vel extra suppositus vel comestus. In multis eciam aliis convenit medicinis, ut dicit idem.",Dioscorides Pedanius,Missing work
"http://ns.inria.fr/zoomathia/Johannes_Egidius_Zamorensis/historia_naturalis_éd._domínguez_garcía_–_garcía_ballester,_1994/1/2/14",Paragraph,5,,"Caseus, secundum Avicennam in secundo tractatu secundi , quandoque fit ex lacte, quandoque fit sero, et est ille qui nominatur recocta. Recens est frigidus et humidus in tercio et salitus antiqus est calidus et siccus in eo. In aqua vero casei, propterea quod in ipsa sunt nitrositas acquisita ex sanguine primum et pars colerica, est caliditas quedam. Melior est medius inter illum, qui extenditur ut viscosus, et frangibilem. Et ambo ei sunt mali. Et qui est privatus sapore, declivis ad dulcedinem et suavitatem, equalis in sale, qui non remanet in visceribus plurimum et fractus in aceto est melior eis. Et subtiliancia quidem augmentant maliciam eius, quoniam faciunt eum penetrare et impellunt eum.",Avicenna,Canon Avicenne
"http://ns.inria.fr/zoomathia/Johannes_Egidius_Zamorensis/historia_naturalis_éd._domínguez_garcía_–_garcía_ballester,_1994/1/2/14",Paragraph,6,,"Et caseus caprarum que vescuntur subtiliativis melior est caseo caprarum que vescuntur nil et robeliis. In ipso est abstersio; et recens est subtiliativus, nutritivus, impinguativus, mundificativus; et comeditur post ipsum mel. Et vetus est calidus et abstersivus, mundificativus; et comestus efficit colericum humorem. Et salitus vero medius est inter utrumque.Aqua vero casei impinguat canes valde et nutrit eos. Et in recocta est summa caseorum: est virtus resolutiva. Bibere aquam casei cum medicinis mundificativis melancolie confert panno. Et recens, cocta cum tanto vino quanta ipsa est in cortice granati, donec confirmatur, prohibet spasmum faciei. Et caseus quidem salitus vetus extenuat; recens non salitus prohibet apostemari plagas. Vetus bonus est ulceribus malis et vulneribus, et recens et vulneribus lenibus recentibus; recens enim forcior est in hoc et prohibet apostemacionem eorum, precipue cum foliis dubbet et acetose silvestris. Et bibatur eis aqua propter scabiem.Teritur vetus cum oleo aut cum aqua pedum porcorum salitorum et fit ex eo emplastrum super duriciem iuncturarum et extrahit ex eis sicut gipseum sine impedimento, et est valde magni iuvamenti. Et non salito et salito fit emplastrum obtalmie et extremitati palpebre percusse. Quando coquitur caseus in aqua et datur in potu ablactantibus, et multiplicatur lac earum.",Missing author,Missing work
"http://ns.inria.fr/zoomathia/Johannes_Egidius_Zamorensis/historia_naturalis_éd._domínguez_garcía_–_garcía_ballester,_1994/1/2/14",Paragraph,7,,"Salitus est malus stomacho et similiter non salitus. In salito vero est aliquantula expulsio. Et Dyascorides quidem dixit quod recens bonus est stomacho. Et illud est ex eis in quibus ambiguitas. Salitus autem non vetus est inter eas et est velocior in digestione quam ille et velocius descendit. Recocta vero est minus nociva stomacho quam vetus. Generat lapidem in renibus et vesica, et proprie humidis, et proprie qui comeditur cum seminibus penetrare facientibus; non salitus vero lenit naturam. Quidam autem vermes habent in se quo cibantur et eiciunt superfluitatem cibi, sicut pulli vesparum et apum; quidam ab extrinseco, sicut vermes olerum, et aliorum modorum. Principium crementi vermium est ex parte superiori et cibus ex inferiori.",Dioscorides Pedanius,Missing work
"http://ns.inria.fr/zoomathia/Johannes_Egidius_Zamorensis/historia_naturalis_éd._domínguez_garcía_–_garcía_ballester,_1994/1/2/14",Paragraph,8,,"Et eius aqua solvendo educit coleram, et adiuvat ipsam abstersio eius propter nitrositatem que est in ipsa, et miscetur cum melle et fit magis iuvativa. Et medicina quidem que ex ea aministratur fit ex eo qui fit ex lacte caprarum et ovium. Et caseus quidem confert ulceribus que sunt <in>intestinis, et proprie assatus, et prohibet solucionem. Et quandoque teritur ille qui est assatus et fit eo clistere cum oleo rosaceo. Et oleo confert surgenti ad sellam cum sanguine. Dicitur quod ipse cum calamento montano epitimatur super venena.",Missing author,Missing work
"http://ns.inria.fr/zoomathia/Johannes_Egidius_Zamorensis/historia_naturalis_éd._domínguez_garcía_–_garcía_ballester,_1994/1/2/15",Paragraph,1,,"Coagulum est lac in quorundam animalium stomachis spissatum, cuius virtute lac aliorum animalium coagulatur. In quo per se butirosa concaseata, agregata pars serosa et aqua, a partibus aliis sequestratur. Dicit Aristotiles libro tercio Phisicorum : Quanto lac est spissius, tanto caseacius est et coagulacius. Sed lac animalis carentis dentibus in superiori mandibula coagulatur; lac vero habentis in utraque non, sicut nec eius sepum. Item ibidem dicit idem : Lac coagulatur ex coagulo et cum lacte ficuum, quando lac ficuum agregatur in lana; deinde abluitur illa lana cum modico lacte et cicius illud lac in residuo, et sic totum coagulatur. Item ibidem: Coagulatum non invenitur nisi in ventre ruminancium et adhuc suggentium; in illis qui habent dentes in utraque mandibula non invenitur, nisi in lepore.Quantocumque autem venustatur coagulum, erit melius et valet contra fluxum ventris, maxime leporis parvi, et tantum parvi, ut dicit idem Aristotiles. Item idem Aristotiles libro decimo sexto dicit: Accidit lacti quod coagulatur per coagulum; quoniam coagulum est lac in quo est calor spiritualis et ideo adiuvat et sustentat lac sicut mas supra sustentat materialem sanguinem femine in matrice. Quoniam natura lactis, sanguinis et menstrui eadem est, ut dicit idem ibidem.",Aristoteles,Physica Aristotelis
"http://ns.inria.fr/zoomathia/Johannes_Egidius_Zamorensis/historia_naturalis_éd._domínguez_garcía_–_garcía_ballester,_1994/1/2/15",Paragraph,2,,"De coagulo eciam dicit Ysaac in capitulo de caseo: Coagulum, inquit, coagulatur virtute sui acuminis et caloris atque siccitatis sibi dominantis, quibus sua humiditas finitur. Et, quamvis coagulum sit in omni caseo, minus tamen sentitur in recenti propter multitudinem sue humiditatis.",Isaac Iudeus,Missing work
"http://ns.inria.fr/zoomathia/Johannes_Egidius_Zamorensis/historia_naturalis_éd._domínguez_garcía_–_garcía_ballester,_1994/1/2/15",Paragraph,3,,"Coagulum itaque in stomacho lactantis animalis et ruminantis invenitur cum quo admiscentur, et sic super ignem in summo desiccatur et induratur, cuius modica particula, cum pauco lacte tepido resoluta et cum residuo lacte admixta, totum coagulat, quod est coagulabile, et condensat. Unde patet quod similis virtus latitat in substancia coaguli qualis inest substancie seminis masculi, ut dicit Aristotiles, Avicenna, Ysaac et alii. Hec dicta de liquoribus nunc sufficiant.",Aristoteles,Missing work
"http://ns.inria.fr/zoomathia/Johannes_Egidius_Zamorensis/historia_naturalis_éd._domínguez_garcía_–_garcía_ballester,_1994/1/2/15",Paragraph,4,,Coagulum leporis melius est aliis.,Missing author,Missing work
"http://ns.inria.fr/zoomathia/Johannes_Egidius_Zamorensis/historia_naturalis_éd._domínguez_garcía_–_garcía_ballester,_1994/1/2/15",Paragraph,5,,"In specie coaguli, secundum Avicennam in secundo secundi, omnia sunt calida et sicca et ignea. Resolvit omne congelatum sanguinis et lactis caseati et humoris grossi, et coagulat omne liquidum et omne incisivum et prohibet omne cursum et fluxum sanguinis mulierum, et omne est subtiliativum. Et non est dubium, quoniam cum hoc sit desiccativum.",Avicenna,Canon Avicenne
"http://ns.inria.fr/zoomathia/Johannes_Egidius_Zamorensis/historia_naturalis_éd._domínguez_garcía_–_garcía_ballester,_1994/1/2/15",Paragraph,6,,"Inquid Galienus : Non aministretur quod ex coagulis acutum est in loco ubi neccessaria est constriccio. Conferunt omnia cum bibuntur epilensie, et proprie camelinum: resolvit sanguinem congelatum in pulmone, resolvit lac caseatum in stomacho, quando bibitur cum vino, et resolvit sanguinem congelatum in stomacho et est malum stomacho. Cum subponitur post purgacionem menstruorum, iuvat ad impregnandum et confert prefocacioni matricis, et proprie coagulum camelinum, et confert ulceri intestinorum, et proprie coagulum pulli equini. Omnia sunt bedazahar et confert iusquiamo nigro. Et magis iuvativum ad illud sunt coagula edi et hinnuli, cervorum et vituli et agni. Et sanant a venenis et morsuris omnibus tres amulset, sitque pocio ipsorum quinque karates cum linimento. Et coagulum edi est bedezar euforbii.",Galenus,Missing work
"http://ns.inria.fr/zoomathia/Johannes_Egidius_Zamorensis/historia_naturalis_éd._domínguez_garcía_–_garcía_ballester,_1994/1/2/16",Paragraph,1,,"Lanarum diverse sunt species et colores, de quibus dicetur in speciali tractatu cuiuslibet animalis. Est autem lana adusta, secundum Avicennam in secundo tractatu secundi libri Canonis , conferens ulceribus et carni addite. Lane succide, secundum Dyascoridem, bone sunt, molles et utiles de collo et femorum similiter. Vulneribus et fracturis vel livoribus neccessarie adhibentur. Que infuse in aceto et oleo aut vino plus malactice sunt, dolores capitis tollunt et stomachum ad sanitatem perducunt et diversos morbos expellunt. Combuste autem virtutem habent termanticam et scaroticam et stipticam et malacticam; crescentes carnes vulneribus tollunt, cicatrices inducunt.",Avicenna,Canon Avicenne
"http://ns.inria.fr/zoomathia/Johannes_Egidius_Zamorensis/historia_naturalis_éd._domínguez_garcía_–_garcía_ballester,_1994/1/2/16",Paragraph,2,,"Conburitur autem sic: lanam mundam et carminatam mitte in cacabo mundo et igne corbure supposito. Sic quoque et tomentum et purpura comburi potest. Multi vero in melle inunctam comburunt; alii vero oleum et carticulam teste imponunt, positis ibi frustulis astulis tede minutis. Et sic igitur subiciunt. Et combustio lane odori tede mixta colligitur. Que colecta fuerit reponitur cum illa tede pinguedine. Lana vero combusta lavatur in conca. Et quidquid residerit collis miscetur.Succide lane virtus est calida, plerotica, vulnerum malactica. Causis anistericis utilis est. Suppositus cum melle et butiro et menstruum imperat, abortum facit, sederas excludit. Sevo anserino addito, dolores aurium et ventris curat, prurigines occulis tollit, aspredinem et scabiem palpebris lenit, capillis fluentibus occurrit.Succus ipse comburitur sic: in testa nova supradictum succum refunde et foco lento impone, quandiu pinguedo ipsa finiatur. Huius combustionis pulvis collis miscetur. Obolo, id est, cum vino accepto, morsibus venenatis ocurrit, ciliacis et dissentericis medetur, fluxum sanguinis stringit, sanguinem coagulatum solvit, toracis vulnera purgat. Post purgacionem vero pessariis adhibitus, mixto butiro, et matrici suppositus generare non sinit. Et si parum bibatur, fecundam facit mulierem.Isopos autem appellatur pinguedo illa, que ex lanis succidis colligitur. Hec mollit et lacessit. Denique miscetur a copis malignantibus et pessariis. Efficitur autem hoc modo: sumuntur autem lane molles ac rudes et lavantur in aqua calida sub sole vehementi et omnes sordes exprimuntur; quibus in cartam missis, cum aqua vehementi commotis donec spumam plurimam habeant; postea spuma colligitur; cui aqua aspersa marina cum constiterit, supernatans pinguedo colligitur in aliud vas fictile et supermittitur aqua marina cum iugi motu, donec spumare cesset; tunc colligitur illa pinguedo et manibus exercetur, ut, si aliqua purgamenta fuerint admixta, separentur. Tunc refusa aqua priore atque alia superfusa, adhibito motu, operatur manibus donec albida ac pinguis appareat, et sic reponitur in vase fictili.",Missing author,Missing work
"http://ns.inria.fr/zoomathia/Johannes_Egidius_Zamorensis/historia_naturalis_éd._domínguez_garcía_–_garcía_ballester,_1994/1/2/17",Paragraph,1,,"Sanguis hominis et sanguis porci, secundum Avicennam in secundo tractatu secundi libri Canonis , sunt similes in omni re. Et carnes amborum sunt proxime in omni re, ita ut quidam fuit qui vendebat carnem hominis ac si esset caro porci. Et occultatum fuit illud usquoque inventi sunt in ea digiti hominis. Et dixerunt quidam quod qui vult experiri aliquid de sanguine hominis, experitur illud in sanguine porci; nam, licet sit debilioris virtutis sanguine hominis, tamen est ei similis. Et nos quidem scribemus nunc que dicta sunt de sanguine; sed plurima eorum sunt de quibus non curatur; et sunt quedam de quibus curatur.",Avicenna,Canon Avicenne
"http://ns.inria.fr/zoomathia/Johannes_Egidius_Zamorensis/historia_naturalis_éd._domínguez_garcía_–_garcía_ballester,_1994/1/2/17",Paragraph,2,,"Oportet ut sanguis qui in medicinis aministratur sit assumptus ex animalibus sanis, in cuius colore non dominetur humor neque putredo. Sanguis equi est adustivus et putrefactivus et totus est debilis digestionis, precipue qui grossus est. Sanguis leporis calidus, superpositus morphee et panno, confert eis. Sanguis vespertilionis, secundum quod dicitur, prohibet ortum pilorum; est non est ei veritas. Sanguis vero ranarum viridium et sanguis alhenlem et magis prohibens. Et sanguis vespertilionis, secundum quod dicitur, conservat mamillam secundum disposicionem suam; sed non verificatur.",Missing author,Missing work
"http://ns.inria.fr/zoomathia/Johannes_Egidius_Zamorensis/historia_naturalis_éd._domínguez_garcía_–_garcía_ballester,_1994/1/2/17",Paragraph,3,,"Sanguis leporis maturat apostemata calida cito et similiter sanguis hyrci, et aministratur post congelacionem. Et sanguis menstruus, secundum quod dicitur, linitur super herisipilam et sanguis tauri calidus super apostemata dura et sanguis leporis calidus super apostemata levia. Dicitur quod sanguis mentruus distillatur super podagram calidus et confert ei. Sanguis columbe et gauriscem et turturis distillatur calidus super excoriacionem constrictam et dolorosam et prohibet generari apostema quod provenit ex casu, cum miscetur cum oleo rosaceo tepido. Dixit Galienus : Illud est propter teporem qualitatis sue, non propter rem aliam. Et si dimitatur et aministretur loco eius oleum rosaceum calidum, efficit operacionem eius. Et similiter quod dicitur in sanguine gallinarum.Sanguis vero asini prohibet fluxum sanguinis narium velamine. Et sanguis testudinis silvestris sanat epilensiam cum vino. Et similiter sanguis agni. Et dicitur quod sanguis cameli confert epilensie; illud vero non est verum. Dixit Galienus quoniam ipse non est incisione forti; ego autem dico forsitam, si illud verificatur cum experimento, non comparatur ad virtutem apparentem uno<sed> ad proprietatem que est in ipso.Sanguis guatis et lacerti confortat visum. Sanguis alharbe prohibet oriri pillos in palpebris. Et similiter sanguis ranarum viridium, secundum quod dicitur; sed experimentum non verificavit illud. Sanguis columbe et alguarescem et turturum, et proprie sanguis venarum ale, distilatur super tarfati. Et similiter sanguis altera albeit. Et similiter si distillentur radices pennarum sanguine harum avium super eam. Et dixit Galienus : Sine illo est excusacio.",Galenus,Missing work
"http://ns.inria.fr/zoomathia/Johannes_Egidius_Zamorensis/historia_naturalis_éd._domínguez_garcía_–_garcía_ballester,_1994/1/2/17",Paragraph,4,,"Sanguis bubonis valde confert asmati et similiter ius eius et caro ipsius. Et dixerunt quidam quod sanguis vespertilionis conservat mamillam ita ut remaneat stans; et non est radix ei. Ex sanguine autem edi recente, antequam congeletur, si accipiatur una dracma et commisceatur cum aceto et bibitur in tribus diebus calefactum, quidam testificati sunt quod confert eciam ad hoc. Sanguis menstruus suppositus prohibet impregnacionem, secundum quidam estimaverunt. Sanguis hyrci et capre et cameli exsiccatus et frixus retinet fluxum. Et sanguis capre, quando bibitur cum melle, confert dissinterie. Et sanguis hyrci exsiccatus frangit lapidem renum. Sanguis hyrci et cameli et leporis frixus confert nocumento sagitte armene, quando bibitur cum vino. Et similiter sanguis canis, et eciam sanguis rabiosi, secundum quod dicitur vulgariter, confert morsui canis rabiosi, et proprie Dyascorides.Sanguis porcinus, secundum Dyascoridem, dolorem et vulnera aurium curat. Hic omnibus vulneribus medetur. Sanguis anserinus et cigninus et anatinus antidotis miscetur. Sanguis recens edi, turturis, palumbi et perdicis, percussuras fervorem facere non permittit, motolapas et fluxum sanguinis vulnerum capitis saluberrime curat. Sanguis calidus hyrci, capre, cervi et leporis peruncutus araneas et non bona vulnera compescit. Sanguis canis bibitus morsum canis rabidi curat, venena bibentibus salutare. Sanguis gulei amnice bibitus dicitur epilenticis prodesse; maritime vero cum vino bibitus et coagulo leporino et cum cimino, morsibus venenatis salutare presidium est, et hiis qui ranas brevissimas biberint.",Dioscorides Pedanius,Missing work
"http://ns.inria.fr/zoomathia/Johannes_Egidius_Zamorensis/historia_naturalis_éd._domínguez_garcía_–_garcía_ballester,_1994/1/2/17",Paragraph,5,,"Sanguis taurinus dyaforeticus est et malacticus, duricias solvit cum polenta cathaplasmatis adhibitus. Sanguis admissariorum, id est, equorum, medicaminibus causticis miscetur. Sanguis boie perunctus capillos amputat et maxime ciliorum. Id melius facere potest sanguis ranarum viridium. Sanguis fluens mulierum mestruum generare non sinit aliarum mulierum corporibus unctum, et maxime ubi fusus fuerit, si transierit mulier, non generat. Dolores podagricos inunctus compescit et ignem acutum ad sanitatem perducit.",Missing author,Missing work
"http://ns.inria.fr/zoomathia/Johannes_Egidius_Zamorensis/historia_naturalis_éd._domínguez_garcía_–_garcía_ballester,_1994/1/2/18",Paragraph,1,,"Stercorum sive fimorum multa sunt genera, secundum Avicennam in secundo tractatu secundi libri Canonis . Omne autem stercus, secundum ipsum, est calefactivum, resolutivum et exsiccativum. Stercus autem adab confert lentiginibus magnis et panno propter suam abstersionem. Et stercus cameli mundificat et destruit verrucas, eciam que magne fiunt. Stercus adab confert furfuribus propter suam abstersionem et stercus cameli abscidit fluxum sanguinis e naribus, et quando bibitur cum medicinis, epilensie confert. Stercus adab abstergit albuginem oculi. Stercus cameli resolvit botho<r>et ulcera. Et similiter stercus pecudis super mellinum.",Avicenna,Canon Avicenne
"http://ns.inria.fr/zoomathia/Johannes_Egidius_Zamorensis/historia_naturalis_éd._domínguez_garcía_–_garcía_ballester,_1994/1/2/18",Paragraph,2,,"Stercus caprarum resolvit scrophulas fortiter. Et similiter stercus cameli. Et stercus pecudis valet herisipile. Stercus cameli sedat dolores iuncturarum et apostemata earum. Stercus caprarum siccum cum lana prohibet fluxum matricis. Rectificatur stercus caprarum decoquendo dragma ex eo in quinque astanet vini nigri et recens ex eo. Eciam fit ex eo emplastrum morsui vipere facientis sitim. Et stercus pecudis adustum, precipue confectum cum aceto, linitur super morsum canis rabiosi.",Missing author,Missing work
"http://ns.inria.fr/zoomathia/Johannes_Egidius_Zamorensis/historia_naturalis_éd._domínguez_garcía_–_garcía_ballester,_1994/1/2/18",Paragraph,3,,"Item secundum eundem in eodem in alio capitulo : Stercora diversificantur secundum diversitatem specierum animalium; immo quandoque diversificantur secundum diversitatem individuorum speciei unius, et proprie hominum. Stercus anatis non aministratur superfluitate caliditatis sue. Et stercus accipitris et cristarelle et dasich et reliquarum rapacium raro administratur, quia superflua sunt valde. Nullum ex stercoribus est infrigidativum neque humectativum. Stercus columbarum calidissimum est <...>stercoris que aministrantur et earum que in domibus nutriuntur minoratur a stercore earum que pascunt.",Avicenna,Canon Avicenne
"http://ns.inria.fr/zoomathia/Johannes_Egidius_Zamorensis/historia_naturalis_éd._domínguez_garcía_–_garcía_ballester,_1994/1/2/18",Paragraph,4,,"Stercus caprarum et proprie montanarum, aministratur in omni fluxu sanguinis. Stercus asini adustum et non adustum in omni cursu sanguinis. Stercus columbarum est ex rubefacientibus et cum farina ordei est resolutivum. Stercus caprarum adustum fit subtilius et non fit calidius. Stercus ovium cum aceto est conveniens verrucis formicalibus que sunt ut clavi et ut mora. Et stercus locustarum confert panno et morphee. Et similiter stercus turdorum comedencium rizi, et similiter stercus lacerte et stellionis, et facit odorem bonum. Stercus caprarum, et proprie montanarum, adustum conveniens est allopicie. Et similiter stercus talpe est magni iuvamenti.Stercus eciam columbarum est ex medicinis bonum facientibus colorem. Stercus lacerti abstergere pannum expertum est. Stercus vaccinum cum aceto super exituras calidas positum sedat eas. Stercus caprarum et stercus ovium cum aceto super adustionem ignis cum cera et oleo rosaceo conveniens est. Stercus columbarum cum melle et semine lini utile est estate ignis perfici et adustioni ignis. Stercus caprarum valet excoriacioni. Stercus columbarum et stercus avistarde impetigini. Et similiter turdorum comendencium rizi. Stercus canis ab ossibus nutriti cum melle confert in ulceribus antiquis. Ex stercore vaccarum fit emplastrum super sciaticam. Stercus caprarum proprie montanarum cum adipe porci podagre superpositum conveniens est super sciaticam. Stercus porci siccum cum aceto bibitur ad infirmitatem lacertorum, et cum ceroto ponitur super corrossionem in nervis et super duricies omnes.",Missing author,Missing work
"http://ns.inria.fr/zoomathia/Johannes_Egidius_Zamorensis/historia_naturalis_éd._domínguez_garcía_–_garcía_ballester,_1994/1/2/18",Paragraph,5,,"Stercus columbarum super dolorem iuncturarum conveniens est. Stercus caprarum est ex eis que sunt experta duriciis iuncturarum et apostematibus earum, et proprie cum aceto commixtum, et est expertum: Galienus. Et similiter cum farina ordei. Et ei cuius caro est durior et spissior magis conveniens. Stercus asini odoratur ad fluxum sanguinis narium fortem aut exprimitur humiditas eius in narem. Et retinetur quod stercus columbarum confert saaterac. Inquit Galienus : Cum aministratur stercus columbarum nutritarum in domo cum semine erice, in soda, que nominatur gallea, est utile. Stercus vaccinum apostematibus que sunt post aures convenit.",Galenus,Missing work
