parent_uri,type,id,title,text
http://ns.inria.fr/zoomathia/Aesop/fabulae/72,Paragraph,2,,Ὁ λόγος εὔκαιρος πρὸς ἄνδρα ψευδολόγον.
http://ns.inria.fr/zoomathia/Aesop/fabulae/73,Paragraph,1,,"Ἀνθρακεὺς ἐπί τινος οἰκίας ἐργαζόμενος καὶ θεα- σάμενος γναφέα αὐτῷ παροικισθέντα, προσελθὼν πα- ρεκάλει αὐτὸν, ὅπως σύνοικος αὐτῷ γένηται, διεξιὼν ὡς οἰκειότεροι ἀλλήλοις ἔσονται καὶ λυσιτελέστεροι[διὰ] μίαν ἔπαυλιν οἰκοῦντες. Καὶ ὁ γναφεὺς ὑποτυχών ἔφη πρὸς αὐτόν· ,,ἀλλʼ ἔμοιγε παντελῶς τοῦτό ἐστιν ἀδύ- νατον· ὃ γὰρ ἐγὼ λευκανῶ, σὺ ἀσβολήσεις.“"
http://ns.inria.fr/zoomathia/Aesop/fabulae/73,Paragraph,2,,"Ὁ λόγος δηλοῖ, ὅτι πᾶν τὸ ἀνόμοιον ἀκοινώνητόν ἐστι."
http://ns.inria.fr/zoomathia/Aesop/fabulae/74,Paragraph,1,,"Αἴσωπος ἔφη, ἄνθρωπόν τινα ἐπὶ τῇ ἠϊόνι καθε ζόμενον ἐπὶ τὴν κυματωγὴν ἀριθμεῖν τὰ κύματα, σφα- λέντα δὲ ἄχθεσθαι καὶ ἀνιᾶσθαι, ἄχρι δὴ τὴν κερδὼ παραστᾶσαν εἰπεῖν αὐτῷ· ,,τί, ὦ γενναῖε, ἀνιᾷ τῶν παρελθόντων ἕνεκα, δέον τὰ ἐντεῦθεν ἀρξάμενονἀριθ- μεῖν, ἀμελήσαντα ἐκείνων;“"
http://ns.inria.fr/zoomathia/Aesop/fabulae/75,Paragraph,1,,"Ἀλώπεκά τις ἐχθρὰν ἔχων, ὡς βλάπτουσαν αὐτὸν κρατήσας, καὶ θέλων ἐπὶ πολὺ τιμωρήσασθαι, στυπ- πεῖα ἐλαίῳ βεβρεγμένα τῇ οὐρᾷ προσδήσας ὑφῆψε. Ταύτην δὲ δαίμων εἰς τὰς ἀρούρας τοῦ λαβόντος ὡδή- γει· ἦν δὲ καιρὸς ἀμητοῦ. δὲ ἠκολούθει θρηνῶν μη- δὲν θερίσας."
http://ns.inria.fr/zoomathia/Aesop/fabulae/75,Paragraph,2,,"Ὅτι πρᾷον εἶναι χρὴ, καὶ μὴ ἀμέτρως θυμοῦσθαι· ἐξ ὀργῆς γὰρ πολλάκις τυγχάνει βλάβην γίνεσθαι μεγά- λην τοῖς δυσοργήτοις."
http://ns.inria.fr/zoomathia/Aesop/fabulae/76,Paragraph,1,,"Γεωργῷ πονηρῷ φθόνον ἐνεποίει τὸ τοῦ γείτονος αὐξανόμενον λήϊον, καὶ διαφθείρειν τοὺς ἐκείνου πό- νους ἐζήτει. Καὶ θηράσας ἀλώπεκα, προσάψας δαλὸν, πρὸς τὸ τοῦ γείτονος ἀφίησι λήϊον. δὲ καθʼ ἧς ἀφεῖτο μὴ παριοῦσα, βουλομένου τοῦ δαίμονος τὸ τοῦ πέμψαντ- τος ἐνέπρησεν λήϊον."
http://ns.inria.fr/zoomathia/Aesop/fabulae/76,Paragraph,2,,Πονηροὶ γείτονες πρῶτοι τῆς ἑτέρων μετέχουσι βλάβης.
http://ns.inria.fr/zoomathia/Aesop/fabulae/77,Paragraph,1,,"Ἄνθρωπός τις ἡτοίμαζε δεῖπνον, ἑστιάσων τινα τῶν φίλων αὐτῷ καὶ οἰκείων. Ὁ δὲ κύων αὐτοῦ ἄλ- λον κύνα ἐκάλει, λέγων· ,,ὠ φίλε, δεῦρο συνδείπνησόν μοι. Ὁ δὲ προσελθὼν χαίρων ἵστατο, βλέπων τὸ μέγα δεῖπνον, βοῶν ἐν τῇ καρδίᾳ· ,,βαβαὶ, πόση μοι χαρὰ ἄρτι ἐξαπιναίως ἐφάνη· τραφήσομαί τε γὰρ, καὶ εἰς κόρον δειπνήσω, ὥστε με αὔριον μηδαμῆ γε πεινᾶ- σαι.“ Ταῦτα καθʼ ἑαυτὸν λέγοντος τοῦ κυνὸς, καὶ ἅμα σείοντος τὴν κέρκον, ὡς δὴ εἰς τὸν φίλον θαβῥοῦν- τος, ὁ μάγειρος, ὡς εἶδε τοῦτον ὧδε κἀκεῖσε τὴν κέρκον περιστρέφοντα, κατασχών τὰ σκέλη αὐτοῦ, ἔῤῥιψε πα- ραχρῆμα ἔξωθεν τῶν θυρίδων. Ὁ δὲ κατιὼν ἀπῄει με- γάλως κράζων. Τῶν τις δὲ κυνῶν, τῶν καθʼ ὁδὸν αὐτῷ συναντώντων, ἐπηρώτα· ,,πῶς ἐδείπνησας, φίλος;“ Ὁ δὲ πρὸς αὐτὸν ὑπολαβὼν ἔφη· ,,ἐκ τῆς πολλῆς πό- σεως μεθυσθεὶς ὑπὲρ κόρον, οὐδὲ τὴν ὁδὸν αὐτὴν, ὅθεν ἐξῆλθον, οἶδα.“"
http://ns.inria.fr/zoomathia/Aesop/fabulae/77,Paragraph,2,,"Ὁ μῦθος δηλοῖ, ὅτι οὐ δεῖ θαῤῥεῖν τοῖς ἐξ ἀλλο- τρίων εὖ ποιεῖν ἐπαγγελλομένοις."
http://ns.inria.fr/zoomathia/Aesop/fabulae/78,Paragraph,1,,"Ποτὲ συνώδευσε λέων ἀνθρώπῳ. Ἐκαυχῶντο οὖν πρὸς ἀλλήλους τοῖς λόγοις. Εὖρον δὲ ἐν τῇ ὁδῷ πετρί- νην στήλην ὁμοίαν ἀνδρὶ, ἑτέραν στήλην λέοντος συμ- πνίγουσαν. Καὶ ὁ ἄνθρωπος ὑποδείξας πρὸς αὐτὴν, ταῦτα ἔφη· ,,ἴδε πῶς ἐσμεν κρείττονες ὑμῶν πάντων, καὶ ῥωμαλέοι ὑπὲρ ἅπαν θηρίον.“ Ὑπολαβὼν δὲ ὁ λέων ἔφη· ,,ὑφʼ ὑμῶν εἰσιν οὕτω ταῦτα γινόμενα καὶ πρατ- τόμενα· εἰ γὰρ ᾔδεσαν λέοντες γλύφειν λίθους, πολ- λοὺς ἂν εἶδες ὑποκάτω λεόντων.“"
http://ns.inria.fr/zoomathia/Aesop/fabulae/78,Paragraph,2,,"Ὁ μῦθος δηλοῖ, ὅτι πολλοὶ καυχώμενοι πειρῶνται ἐν λόγοις ἑαυτοὺς ἐπιφημίζειν, καίπερ μὴ ὄντες τοι- οῦτοι."
http://ns.inria.fr/zoomathia/Aesop/fabulae/79,Paragraph,1,,"Εἰς ἔριν ἀλλήλοις ἀνήρ τε καὶ λέων προῆλθον· καὶ ὁ μὲν ἀνὴρ τὸ τῶν ἀνθρώπων κρεῖττον ἀπέφηνε γένος, ὁ δὲ τοῖς λέουσιν ἐδίδου τὸ πλέον. Ἁμιλλωμένων δὲ περὶ τοῦ κρείττονος, πίστιν ὁ ἀνὴρ ἐξ εἰκόνος ἐλάμβα- νεν, ἐν λέων ἐγέγλυπτο ἐξ ἀνδρὸς ἁλισκόμενος. Καὶ πρὸς ἐκεῖνον ὁ λέων· ,,εἰ καὶ παρʼ ἡμῖν ἦσαν οἱ γλύ- φοντες, πλείους ἂν εἶδες ἑαλωκότας ἐκ λεόντων ἀν- θρώπους ἢ παρʼ ἀνθρώπων λέοντας.“"
http://ns.inria.fr/zoomathia/Aesop/fabulae/79,Paragraph,2,,Ὁ τοῖς ἴσοις δικαίως χρώμενος οὐκ ἀπορήσει τῆς νίκης.
http://ns.inria.fr/zoomathia/Aesop/fabulae/80,Paragraph,1,,"Ἄνθρωπόν ποτε λέγεται πρὸς Σάτυρον φιλίαν σπείσασθαι. Καὶ δὴ χειμῶνος καταλαβόντος καὶ ψύ- χους γενομένου ὁ ἄνθρωπος τὰς χεῖρας τῷ στόματι ἐπέ- πνει. Τοῦ δὲ Σατύρου τὴν αἰτίαν ἐρομένου, διʼ ἣν τοῦτο πράττει, ἔλεγεν, ὅτι θερμαίνει τὰς χεῖρας διὰ τὸ κρύος. Ὕστερον δὲ παρατεθείσης αὐτοῖς τραπέζης καὶ προσφαγήματος θερμοῦ σφόδρα ὄντος, ὁ ἄνθρωπος ἀναιρούμενος κατὰ μικρὸν τῷ στόματι προσέφερε καὶ ἐφύσα· πυνθανομένου δὲ πάλιν τοῦ Σατύρου, τί τοῦτο ποιεῖ; ἔφασκε καταψύχειν τὸ ἔδεσμα, ἐπεὶ λίαν θερ- μόν ἐστι. Κἀκεῖνος ἔφη πρὸς αὐτόν· ,,ἀλλʼ ἀποτάσσο- μαί σου τῇ φιλίᾳ, ὦ οὗτος, ὅτι ἐκ τοῦ αὐτοῦ στόματος τὸ θερμὸν καὶ τὸ ψυχρὸν ἐξιεῖς.“"
http://ns.inria.fr/zoomathia/Aesop/fabulae/80,Paragraph,2,,Ἀτὰρ οὖν καὶ ἡμᾶς περιφεύγειν δεῖ τὴν φιλίαν ὧν ἀμφίβολός ἐστιν ἡ διάθεσις.
http://ns.inria.fr/zoomathia/Aesop/fabulae/81,Paragraph,1,,"Ἀνήρ τις, ἀκρίδας συλλέγων καὶ ἀποκτιννὺς, εἷλε καὶ τέττιγα. Ἐπεὶ δὲ κἀκεῖνον ἠβούλετο κτεῖναι, φη- σὶν ὁ τέττιξ· ,, ἄνθρωπε, μή με μάτην ἀνέλῃς· ἐγὼ γὰρ οὔτε στάχυν βλάπτω, οὔτʼ ἄλλο τι τῶν ἀπάντων σε ἀδικῶ· τῇ κινήσει δὲ τῶν ἐν ἐμοὶ ὑμένων ἡδὺ φθέγ- γομεαι, τέρπων τοὺς ὁδοιπόρους· φωνῆς οὖν παρʼ ἐμοὶ πλέον οὐδὲν εὑρήσεις. Κἀκεῖνος, ταῦτα ἀκούσας, ἀφῆκεν ἀπιέναι."
http://ns.inria.fr/zoomathia/Aesop/fabulae/82,Paragraph,1,,"Τέττιξ, ἄνδρα τινὰ θεασάμενος κατασχεῖν αὐτὸν μηχανώμενον, ἔφη πρὸς αὐτόν· „ἐκείνοις τοῖς ὀρνέοις ἐπέρχου, παρʼ ὧν σοι καὶ ὄφελός τι προσγενήσεται· ἐμὲ γὰρ εἰ κατάσχῃς, οὐδὲν ἐξ ἐμοῦ τὸ παράπαν κερ- δανεῖς.“"
http://ns.inria.fr/zoomathia/Aesop/fabulae/82,Paragraph,2,,"Ὁ μῦθος δηλοῖ, ὡς οὐ χρή τινα τῶν ἀχρήστων καὶ ἀνονήτων ἐφίεσθαι."
http://ns.inria.fr/zoomathia/Aesop/fabulae/83,Paragraph,1,,"Ἄνθρωπός τις, ξύλινον ἔχων θεὸν, πένης ὢν καθι- κέτευε τοῦ ἀγαθοποιῆσαι. Ὡς οὖν ταῦτʼ ἔπραττε, καὶ μᾶλλον ἐν πενίᾳ διῆγε, θυμωθεὶς ἐκ τοῦ σκέλους ἂρας αὐτὸν τῷ τοίχῳ προσέκρουσε. Τῆς δὲ κεφαλῆς αὐτοῦ παραχρῆμα κλασθείσης, ἔῤῥευσε χρυσὸς ἐξ αὐτῆς, ὃν συναγαγὼν ὁ ἄνθρωπος ἐβόα· ,,στρεβλὸς τυγχάνεις, ὡς οἶμαι, καὶ ἀγνώμων· τιμῶντά σε γὰρ οὐδὲν ὠφέλη- σάς με· τυπτήσαντα δὲ πολλοῖς καλοῖς ἠμείψω.“"
http://ns.inria.fr/zoomathia/Aesop/fabulae/83,Paragraph,2,,"Ὁ μῦθος δηλοῖ, ὅτι οὐδὲν ὠφελήσεις σαυτὸν, πο- νηρὸν ἄνδρα τιμῶν, αὐτὸν δὲ τύπτων πλέον ὠφελήσεις."
http://ns.inria.fr/zoomathia/Aesop/fabulae/84,Paragraph,1,,"Δειλὸς φιλάργυρος λέοντα χρυσοῦν εὑρὼν ἔλεγεν· Οὐκ οἶδα τίς γένωμαι ἐν τοῖς παροῦσιν· ἐγὼ ἐκβέβλη- μαι τῶν φρενῶν, καὶ τί πράττειν οὐκ ἔχω· μερίζει με φιλοχρηματία καὶ τῆς φύσεως ἡ δειλία. Ποία γὰρ τύχη ἢ ποῖος δαίμων εἰργάσατο χρυσοῦν λέοντα ; Ἡ μὲν γὰρ ἐμὴ ψυχὴ πρὸς τὰ παρόντα ἑαυτῇ πολεμεῖ· ἀγαπᾷ μὲν τὸν χρυσὸν, δέδοικε δὲ τοῦ χρυσοῦ τὴν ἐργασίαν· ἅππτε- σθαι μὲν ἐλαύνει ὁ πόθος, ἀπέχεσθαι δὲ ὁ τρόπος. Ὤ τύχης διδούσης καὶ μὴ λαμβάνεσθαι συγχωρούσης ! ὤ θησαυρὸς ἡδονὴν μὴ ἔχων ὤ χάρις δαίμονος ἄχαρις γενομένη οὖν ; ποίῳ τρόπῳ χρήσωμαι; ἐπὶ ποίαν ἔλθω μηχανὴν; ἂπειμι τοὺς οἰκέτας δεῦρο κομίσων, λαβεῖν ὀφείλοντας τῇ πολυπληθεῖ συμμαχίᾳ· κἀγὼ πόῤῥω ἔσομαι θεατής."
http://ns.inria.fr/zoomathia/Aesop/fabulae/84,Paragraph,2,,"Ὁ λόγος ἁρμόζει πρός τινα πλούσιον, μὴ τολμῶντα προσψαῦσαι καὶ χρήσασθαι τῷ πλούτῳ."
http://ns.inria.fr/zoomathia/Aesop/fabulae/85,Paragraph,1,,"Ἄραψ κάμηλον ἀχθίσας ἐπηρώτα, πότερʼ ἀναβαίνειν μᾶλλον ἢ κάτω βαίνειν αἱροῖτο. χὡ κάμηλος, οὐκ ἄτερ μούσης, εἶφ’. „ἡ γὰρ ὀρθὴ τῶν ὁδῶν ἀπεκλείσθη;“ Ὁ λόγος εὔθετος πρὸς ἄνδρας διεστραμμένους τῆς εὐθείας ὁδοῦ ἐκκλίνοντας."
http://ns.inria.fr/zoomathia/Aesop/fabulae/86,Paragraph,1,,"Ἄρκτος τίς ποτε μεγάλως ἐκαυχᾶτο, ὡς φιλανθρω- πότατον πάντων ἐστὶ τῶν ζώων· φασὶ γὰρ ἄρκτον νε- κρὸν μηδὲν βιβρώσκειν. δὲ ἀλώπηξ ἀκούουσα ταῦτα ἐμειδίασε, καὶ πρὸς αὐτὴν ἀντέφη· „εἴθε τοὺς νεκροὺς ἤσθιες καὶ μὴ τοὺς ζῶντας.“"
http://ns.inria.fr/zoomathia/Aesop/fabulae/86,Paragraph,2,,Ὁ μῦθος τοὺς πλεονέκτας καὶ ἐν ὑποκρίσει βιοῦν- τας ἐλέγχει.
http://ns.inria.fr/zoomathia/Aesop/fabulae/87,Paragraph,1,,"Ἀρότης λύσας τὸ ζεῦγος ἐπὶ πότον ἀπήγαγε· λύκος δὲ λιμώττων καὶ τροφὴν ζητῶν ὡς περιέτυχε τῷ ἀρό- τρῳ, τὸ μὲν πρῶτον τὰς τῶν ταύρων ζεύγλας περιέ- λειχε, λαθὼν δὲ κατὰ μικρὸν, ἐπεὶ καθῆκε τὸν αὐχένα, ἀνασπᾶν μὴ δυνάμενος, ἐπὶ τὴν ἄρουραν τὸ ἄροτρον ἔσυρεν. Ὁ δὲ ἀρότης ἐπανελθὼν καὶ θεασάμενος αὐ- τὸν ἔλεγεν· „εἴθε γὰρ, ὦ κακὴ κεφαλὴ, καταλιπὼν τὰς ἁρπαγὰς καὶ τὸ ἀδικεῖν ἐπὶ τὸ γεωπονεῖν τραπείης."
http://ns.inria.fr/zoomathia/Aesop/fabulae/87,Paragraph,2,,"Οὕτως οἱ πονηροὶ τῶν ἀνθρώπων κἂν χρηστότητα ἐπαγγέλλωνται, ψεύδονται."
http://ns.inria.fr/zoomathia/Aesop/fabulae/88,Paragraph,1,,"Ὁ ἀσπάλαξ τυφλὸν ζῶόν ἐστι. Φησὶν οὖν ποτε τῇ μητρί· ,,συκαμινέαν, μῆτερ, ὁρῶ.“ ΕΝτα Εὖθίς φησι· „λιβάνου ὀσμῆς πεπλήρωμαι. Κἀκ τρίτου πάλιν „χαλ- κῆς“ φησὶ „ψηφῖδος κτύπον ἀκούω. δὲ μήτηρ ὑπο- λαβούσα εἶπεν· ,,ὦ τέκνον, ὡς ἤδη μανθάνω, οὐ μό- νον ὄψεως ἐστέρησαι, ἀλλὰ καὶ ἀκοῆς καὶ ὀσφρήσεως."
http://ns.inria.fr/zoomathia/Aesop/fabulae/88,Paragraph,2,,"Ὁ μῦθος δηλοῖ, ὅτι ἔνιοι τῶν ἀλαζόνων τὰ ἀδύ- νατα κατεπαγγέλλονται καὶ ἐν τοῖς ἐλαχίστοις ἐλέγ- χονται."
http://ns.inria.fr/zoomathia/Aesop/fabulae/89,Paragraph,1,,"Σπάλαξ ἔστι δὲ τοῦτο τὸ ζῶον τυφλὸν λέγει τῇ μητρὶ αὐτοῦ, ὅτι βλέπω· κἀκείνη πειράζουσα αὐτὸν χόνδρον λιβανωτοῦ δοῦσα αὐτῷ ἐπηρώτα, τί τοῦτο εἴη. Τοῦ δὲ εἰπόντος ψηφῖδα, ἡ μήτηρ εἶπεν· ,,ὦ τέκνον, οὐ μόνον τοῦ βλέπειν ἐστέρησαι, ἀλλὰ καὶ τὰς ὀσφρή- σεις ἀπώλεσας.“"
http://ns.inria.fr/zoomathia/Aesop/fabulae/89,Paragraph,2,,"Οὕτως ἔνιοι τῶν ἀλαζόνων, μέχρις οὗ τὰ ἀδύνατα κατεπαγγέλλονται, καὶ ἐν τοῖς ἐλαχίστοις ἐλέγχονται."
http://ns.inria.fr/zoomathia/Aesop/fabulae/90,Paragraph,1,,"Ἀστρολόγος ἐξιὼν ἑκάστοτε ἑσπέρας ἔθος εἶχε τοὺς ἀστέρας ἐπισκοπῆσαι· καὶ δή ποτε περιιὼν εἰς τὸ προ- άστειον, καὶ τὸν νοῦν ὅλον ἔχων ἐν τῷ οὐρανῷ, ἔλαθε καταπεσὼν εἰς φρέαρ. Ὀδυρομένου δὲ αὐτοῦ καὶ βοῶν- τος, παριων τις ὡς ἢκουσε τῶν στεναγμῶν, προσελθὼν καὶ μαθὼν τὰ συμβεβηκότα, ἔφη πρὸς αὐτόν· ,,ὦ οὗ- τος, σὺ τὰ ἐν οὐρανῷ βλέπειν πειρώμενος τὰ ἐπὶ τῆς γῆς οὐχ ὁρᾷς;“"
http://ns.inria.fr/zoomathia/Aesop/fabulae/90,Paragraph,2,,"Τῷ λόγῳ τούτῳ χρήσαιτο ἄν τις πρὸς ἐκείνους τῶν ἀνθρώπων, οἳ παραδόξως ἀλαζονεύοντες οὐδὲ τὰ κοινὰ τοῖς ἀνθρώποις ἐπιτελεῖν δύνανται."
http://ns.inria.fr/zoomathia/Aesop/fabulae/91,Paragraph,1,,"Αίσχρᾶς τις ἢρα καὶ κακοῤῥύπου δούλης ἰδίας ἑαυτοῦ, καὶ παρεῖχεν αἰτούσῃ ἅπανθʼ ἑτοίμως. ἡ δὲ χρυσίου πλήρης, σύρουσα λεπτὴν πορφύραν ἐπὶ κνήμας, πάσῃ μάχην συνῆπτεν οἰκοδεσποίνῃ· τὴν δʼ Ἀφροδίτην, ὥσπερ αἰτίην τούτων, λύχνοις ἐτίμα καὶ καθʼ ἡμέραν πᾶσαν ἔθυεν, ηὔχεθ’, ἱκέτευεν, ἠρώτα· ἕως πότʼ αὐτῶν ἡ θεὸς καθευδόντων ἦλθεν καθʼ ὕπνους, καὶ φανεῖσα τῇ δούλῃ „μή μοι χάριν σχῇς ὡς καλήν σε ποιούσῃ· τούτῳ χολοῦμαι“ φησὶν, ,,ᾧ καλὴ φαίνῃ.“"
http://ns.inria.fr/zoomathia/Aesop/fabulae/91,Paragraph,2,,Ἅπας ὁ τοῖς αἰσχροῖσιν ὡς καλοῖς χαίρων θεοβλαβής τίς ἐστι καὶ φρένας πηρός.
http://ns.inria.fr/zoomathia/Aesop/fabulae/92,Paragraph,1,,"Βάτραχοι δύο ἐν λίμνῃ ἐνέμοντο· θέρους δὲ ξηραν- θείσης τῆς λίμνης, ἐκείνην καταλιπόντες ἐπεζήτουν ἑτέ- ραν. Καὶ δὴ βαθεῖ περιέτυχον φρέατι, ὅπερ ἰδὼν ἅτερος θατέρῳ φησί· ,,συγκατέλθωμεν, ὦ οὗτος, εἰς τόδε τὸ φρέαρ.“ Ὁ δὲ ὑπολαβών εἶπεν· „ἂν οὖν καὶ τὸ ἐν θάθε ὕδωρ ξηρανθῇ, πῶς ἀναβησόμεθα;“"
http://ns.inria.fr/zoomathia/Aesop/fabulae/92,Paragraph,2,,"Ὁ μῦθος δηλοῖ, ὅτι οὐ δεῖ ἀπερισκέπτως προσιέ- ναι τοῖς πράγμασιν."
http://ns.inria.fr/zoomathia/Aesop/fabulae/93,Paragraph,1,,"Δύο βάτραχοι ἀλλήλοις ἐγειτνίαζον· ἐνέμοντο δὲ ὁ μὲν βαθεῖαν καὶ τῆς ὁδοῦ πόῤῥω λίμνην, ὁ δὲ ἐν ὁδῷ μικρὸν ὕδωρ ἔχων. Καὶ δὴ τοῦ ἐν τῇ λίμνῃ παραι- νοῦντος θατέρῳ μεταβῆναι πρὸς αὐτὸν, ἵνα καὶ ἀμεί- νονος καὶ ἀσφαλεστέρας διαίτης ἀπολαύῃ, ἐκεῖνος οὐκ ἐπείθετο λέγων, δυσαποσπάστως ἔχειν τῆς τοῦ τόπου συνηθείας· ἕως οὗ συνέβη ἅμαξαν τῇδε παριοῦσαν ὀλέ- σαι αὐτόν."
http://ns.inria.fr/zoomathia/Aesop/fabulae/93,Paragraph,2,,"Οὕτω καὶ τῶν ἀνθρώπων οἱ τοῖς φαύλοις ἐπιτη- δεύμασιν ἐνδιατρίβοντες φθάνουσιν ἀπολλύμενοι, πρὶν ἢ ἐπὶ τὰ καλλίονα τραπέσθαι."
http://ns.inria.fr/zoomathia/Aesop/fabulae/94,Paragraph,1,,"Βάτραχοι λυπούμενοι ἐπὶ τῇ ἑαυτῶν ἀναρχίᾳ πρέ- σβεις ἔπεμιψαν ἐπὶ τὸν Δία, δεόμενοι βασιλέα αὐτοῖς παρασχεῖν. Ὁ δὲ συνιδὼν τὴν εὐήθειαν, ξύλον εἰς τὴν λίμνην καθῆκε. Καὶ οἱ βάτραχοι τὸ μὲν πρῶτον καταπλαγέντες τὸν ψόφον, ἑαυτοὺς εἰς τὰ βάθη τῆς λίμνης ἐδίδοσαν· ὕστερον δὲ, ὡς ἀκίνητον ἦν τὸ ξύλον, ἀναδύναντες εἰς τοσοῦτον καταφρονήσεως ἦλθον, ὡς ἐπιβαίνοντας αὐτῷ ἐπικαθέζεσθαι. Ἀναξιοπαθοῦντες δὲ τοιοῦτον ἔχειν βασιλέα, ἧκον ἐκ δευτέρου πρὸς τὸν Δία, καὶ τοῦτον παρεκάλουν ἀλλάξαι αὐτοῖς τὸν ἄρ- χοντα· τὸν γὰρ πρῶτον λίαν εἶναι νωχελῆ. Καὶ ὁ Ζεὺς ἀγανακτήσας κατʼ αὐτῶν, ὕδραν αὐτοῖς ἐπέπεμψεν, ὑφʼ ἧς συλλαμβανόμενοι κατησθίοντο."
http://ns.inria.fr/zoomathia/Aesop/fabulae/94,Paragraph,2,,"Ὁ λόγος δηλοῖ, ὅτι ἄμεινόν ἐστι νωθ ῖς καὶ μὴ πο- νηροὺς ἔχειν ἄρχοντας, ἢ ταρακτικοὺς καὶ κακούργους."
http://ns.inria.fr/zoomathia/Aesop/fabulae/95,Paragraph,1,,"Βάτραχοι λυπούμενοι ἐπὶ τῇ αὑτῶν ἀναρχίᾳ, πρέ- σβεις ἔπεμψαν, ἱκετεύοντες τὸν Δία, ὅπως αὐτοῖς βα- σιλέα παράσχῃ. Ὁ δὲ συνιδών αὐτῶν τὴν εὐήθειαν, ξύλον ἔπηξε μέσον τῆς λίμνης. Συστελλόμενοι δὲ τῷ φόβῳ οἱ βάτραχοι, εἰς τὰ βάθη ἑαυτούς κατέδυον. Χρό- νου δὲ πολλοῦ παρωχηκότος, ὡς ἑώρων τὸ ξύλον ἀκί- νητον, ἀπεβάλοντο τὸν φόβον, καὶ τοσοῦτον κατε- φρόνησαν αὐτοῦ, ὥστε ἐπιβαίνειν καὶ ἐπικαθέζεσθαι τούτῳ. Μὴ ἀξιοῦντες δὲ αὐτὸν ἔχειν βασιλέα, ἐκ δευ- τέρου ἦλθον πρὸς τὸν Δία, καὶ παρεκάλουν ἀλλάξαι αὐτόν. Τότε δʼ ἔδωκεν αὐτοῖς βασιλέα ἔγχελυν. Ἰδόν- τες δὲ αὐτοῦ τὴν εὐήθειαν, οὐκ ἀπεδέξαντο αὐτόν. Ἦλθον οὖν ἐκ τρίτου πρὸς τὸν Δία, ὅπως καὶ τοῦτον ἀλλάξῃ. Καὶ ὁ Ζεὺς ἀγανακτήσας κατʼ αὐτῶν, ὕδραν ἔπεμψεν, ἥτις ἕνα καθʼ ἕνα τῶν βατράχων ἤσθιεν."
http://ns.inria.fr/zoomathia/Aesop/fabulae/95,Paragraph,2,,"Ὁ μῦθος δηλοῖ, ὅτι ἄμεινόν ἐστι θεῷ πείθεσθαι, καὶ μὴ πονηροὺς ἔχειν ἄρχοντας καὶ ταραχοποιούς."
http://ns.inria.fr/zoomathia/Aesop/fabulae/96,Paragraph,1,,"Γάμοις ἔχαιρον βάτραχοι τοῖς Ἡλίου. Καί τις πρὸς αὐτούς εἶπεν· ,,ὦ δειλὸν γένος· εἰ γὰρ μόνου τρέμοιμεν αὐγὰς ἡλίου, τίς, εἴγε τεκνώσειε, τοῦτον βαστάσει; “ Πρὸς τούς ἐπʼ ἰδίᾳ βλάβῃ ἀγνωσίᾳ χαίροντας."
http://ns.inria.fr/zoomathia/Aesop/fabulae/97,Paragraph,1,,"Γάμοι τοῦ Ἡλίου θέρους ἐγίνοντο· πάντα δὲ τὰ ζῶα ἔχαιρον ἐπὶ τούτῳ, ἠγάλλοντο δὲ καὶ βάτραχοι. Εἷς δὲ τούτων εἶπεν· ,,ὦ μῶροι, εἰς τί ἀγάλλεσθε; εἰ γὰρ μόνος ὤν ὁ Ἥλιος πᾶσαν ὕλην ἀποξηραίνει, ἐὰν γήμας ὅμοιον αὐτῷ γεννήσῃ, τί οὐ πάθωμεν κακῶν;“"
http://ns.inria.fr/zoomathia/Aesop/fabulae/98,Paragraph,1,,"Ὄντος ποτὲ βατράχου ἐν τῇ λίμνῃ, καὶ τοῖς ζώοις πᾶσιν ἀναβοήσαντος, ,,ἔγὼ ἰατρός εἰμι φαρμάκων ἐπι- στήμων,“ ἀλώπηξ ἀκούσασα ἔφη· ,,πῶς σὺ ἄλλους σώσεις, σαυτὸν χωλὸν ὄντα μὴ θεραπεύων;“"
http://ns.inria.fr/zoomathia/Aesop/fabulae/98,Paragraph,2,,"Ὁ μῦθος δηλοῖ, ὅτι ὁ παιδείας ἀμύητος ὑπάρχων, πῶς ἄλλους παιδεῦσαι δυνήσεται;"
http://ns.inria.fr/zoomathia/Aesop/fabulae/99,Paragraph,1,,"Ὁ τῷ πηλῷ κρυπτόμενος σκώληξ, εἰς γῆν ἐξελθὼν, ἔλεγε πᾶσι τοῖς ζώοις· ,,ἰατρός εἰμι φαρμάκων ἐπιστή- μων, οἷός ἐστιν ὁ τῶν θεῶν ἰατρὸς Παιών.“ Καὶ ,,πῶς“ εἶπεν ἀλώπηξ ,,ἄλλους ἰώμενος σαυτὸν χωλὸν ὄντα οὐκ ἰάσω;"
http://ns.inria.fr/zoomathia/Aesop/fabulae/99,Paragraph,2,,"Ὁ μῦθος δηλοῖ, ὅτι, ἐὰν μὴ πρόχειρος ᾖ ἡ πεῖρα, πᾶς λόγος ἀργὸς ὑπάρχει."
