parent_uri,type,id,title,text,author,work
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,160,,τοῖσι δʼ ὁμῶς νεάτοις τιμὴ καὶ κῦδος ὀπηδεῖ.,,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,161,,Πέμπτον δʼ αὖτις ἔτʼ ἄλλο γένος θῆκʼ εὐρύοπα Ζεὺς,,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,162,,"ἀνδρῶν, οἳ γεγάασιν ἐπὶ χθονὶ πουλυβοτείρῃ.",,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,163,,νῦν γὰρ δὴ γένος ἐστὶ σιδήρεον· οὐδέ ποτʼ ἦμαρ,,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,164,,"παύονται καμάτου καὶ ὀιζύος, οὐδέ τι νύκτωρ",,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,165,,φθειρόμενοι. χαλεπὰς δὲ θεοὶ δώσουσι μερίμνας·,,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,166,,ἀλλʼ ἔμπης καὶ τοῖσι μεμείξεται ἐσθλὰ κακοῖσιν.,,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,167,,"Ζεὺς δʼ ὀλέσει καὶ τοῦτο γένος μερόπων ἀνθρώπων,",,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,168,,εὖτʼ ἂν γεινόμενοι πολιοκρόταφοι τελέθωσιν.,,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,169,,"οὐδὲ πατὴρ παίδεσσιν ὁμοίιος οὐδέ τι παῖδες,",,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,170,,"οὐδὲ ξεῖνος ξεινοδόκῳ καὶ ἑταῖρος ἑταίρῳ,",,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,171,,"οὐδὲ κασίγνητος φίλος ἔσσεται, ὡς τὸ πάρος περ.",,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,172,,αἶψα δὲ γηράσκοντας ἀτιμήσουσι τοκῆας·,,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,173,,μέμψονται δʼ ἄρα τοὺς χαλεποῖς βάζοντες ἔπεσσι,,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,174,,σχέτλιοι οὐδὲ θεῶν ὄπιν εἰδότες· οὐδέ κεν οἵ γε,,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,175,,γηράντεσσι τοκεῦσιν ἀπὸ θρεπτήρια δοῖεν,,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,176,,χειροδίκαι· ἕτερος δʼ ἑτέρου πόλιν ἐξαλαπάξει.,,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,177,,οὐδέ τις εὐόρκου χάρις ἔσσεται οὔτε δικαίου,,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,178,,"οὔτʼ ἀγαθοῦ, μᾶλλον δὲ κακῶν ῥεκτῆρα καὶ ὕβριν",,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,179,,"ἀνέρες αἰνήσουσι· δίκη δʼ ἐν χερσί, καὶ αἰδὼς",,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,180,,οὐκ ἔσται· βλάψει δʼ ὁ κακὸς τὸν ἀρείονα φῶτα,,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,181,,"μύθοισιν σκολιοῖς ἐνέπων, ἐπὶ δʼ ὅρκον ὀμεῖται.",,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,182,,ζῆλος δʼ ἀνθρώποισιν ὀιζυροῖσιν ἅπασι,,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,183,,"δυσκέλαδος κακόχαρτος ὁμαρτήσει, στυγερώπης.",,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,184,,καὶ τότε δὴ πρὸς Ὄλυμπον ἀπὸ χθονὸς εὐρυοδείης,,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,185,,λευκοῖσιν φάρεσσι καλυψαμένα χρόα καλὸν,,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,186,,ἀθανάτων μετὰ φῦλον ἴτον προλιπόντʼ ἀνθρώπους,,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,187,,Αἰδὼς καὶ Νέμεσις· τὰ δὲ λείψεται ἄλγεα λυγρὰ,,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,188,,θνητοῖς ἀνθρώποισι· κακοῦ δʼ οὐκ ἔσσεται ἀλκή.,,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,189,,ὧδʼ ἴρηξ προσέειπεν ἀηδόνα ποικιλόδειρον,,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,190,,ὕψι μάλʼ ἐν νεφέεσσι φέρων ὀνύχεσσι μεμαρπώς·,,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,191,,"ἣ δʼ ἐλεόν, γναμπτοῖσι πεπαρμένη ἀμφʼ ὀνύχεσσι,",,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,192,,μύρετο· τὴν ὅγʼ ἐπικρατέως πρὸς μῦθον ἔειπεν·,,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,193,,"ὣς ἔφατʼ ὠκυπέτης ἴρηξ, τανυσίπτερος ὄρνις.",,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,194,,ὕβρις γάρ τε κακὴ δειλῷ βροτῷ· οὐδὲ μὲν ἐσθλὸς,,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,195,,"ῥηιδίως φερέμεν δύναται, βαρύθει δέ θʼ ὑπʼ αὐτῆς",,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,196,,ἐγκύρσας ἄτῃσιν· ὁδὸς δʼ ἑτέρηφι παρελθεῖν,,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,197,,κρείσσων ἐς τὰ δίκαια· Δίκη δʼ ὑπὲρ Ὕβριος ἴσχει,,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,198,,ἐς τέλος ἐξελθοῦσα· παθὼν δέ τε νήπιος ἔγνω.,,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,199,,αὐτίκα γὰρ τρέχει Ὅρκος ἅμα σκολιῇσι δίκῃσιν.,,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,200,,"τῆς δὲ Δίκης ῥόθος ἑλκομένης, ᾗ κʼ ἄνδρες ἄγωσι",,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,201,,"δωροφάγοι, σκολιῇς δὲ δίκῃς κρίνωσι θέμιστας.",,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,202,,"ἣ δʼ ἕπεται κλαίουσα πόλιν καὶ ἤθεα λαῶν,",,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,203,,"ἠέρα ἑσσαμένη, κακὸν ἀνθρώποισι φέρουσα,",,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,204,,οἵ τε μιν ἐξελάσωσι καὶ οὐκ ἰθεῖαν ἔνειμαν.,,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,205,,Οἳ δὲ δίκας ξείνοισι καὶ ἐνδήμοισι διδοῦσιν,,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,206,,"ἰθείας καὶ μή τι παρεκβαίνουσι δικαίου,",,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,207,,"τοῖσι τέθηλε πόλις, λαοὶ δʼ ἀνθεῦσιν ἐν αὐτῇ·",,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,208,,"εἰρήνη δʼ ἀνὰ γῆν κουροτρόφος, οὐδέ ποτʼ αὐτοῖς",,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,209,,ἀργαλέον πόλεμον τεκμαίρεται εὐρύοπα Ζεύς·,,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,210,,οὐδέ ποτʼ ἰθυδίκῃσι μετʼ ἀνδράσι λιμὸς ὀπηδεῖ,,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,211,,"οὐδʼ ἄτη, θαλίῃς δὲ μεμηλότα ἔργα νέμονται.",,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,212,,"τοῖσι φέρει μὲν γαῖα πολὺν βίον, οὔρεσι δὲ δρῦς",,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,213,,"ἄκρη μέν τε φέρει βαλάνους, μέσση δὲ μελίσσας·",,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,214,,εἰροπόκοι δʼ ὄιες μαλλοῖς καταβεβρίθασιν·,,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,215,,τίκτουσιν δὲ γυναῖκες ἐοικότα τέκνα γονεῦσιν·,,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,216,,θάλλουσιν δʼ ἀγαθοῖσι διαμπερές· οὐδʼ ἐπὶ νηῶν,,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,217,,"νίσσονται, καρπὸν δὲ φέρει ζείδωρος ἄρουρα.",,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,218,,"οἷς δʼ ὕβρις τε μέμηλε κακὴ καὶ σχέτλια ἔργα,",,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,219,,τοῖς δὲ δίκην Κρονίδης τεκμαίρεται εὐρύοπα Ζεύς.,,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,220,,"πολλάκι καὶ ξύμπασα πόλις κακοῦ ἀνδρὸς ἀπηύρα,",,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,221,,ὅς κεν ἀλιτραίνῃ καὶ ἀτάσθαλα μηχανάαται.,,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,222,,τοῖσιν δʼ οὐρανόθεν μέγʼ ἐπήγαγε πῆμα Κρονίων,,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,223,,λιμὸν ὁμοῦ καὶ λοιμόν· ἀποφθινύθουσι δὲ λαοί.,,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,224,,"οὐδὲ γυναῖκες τίκτουσιν, μινύθουσι δὲ οἶκοι",,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,225,,Ζηνὸς φραδμοσύνῃσιν Ὀλυμπίου· ἄλλοτε δʼ αὖτε,,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,226,,ἢ τῶν γε στρατὸν εὐρὺν ἀπώλεσεν ἢ ὅ γε τεῖχος,,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,227,,ἢ νέας ἐν πόντῳ Κρονίδης ἀποαίνυται αὐτῶν.,,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,228,,"ὦ βασιλῆς, ὑμεῖς δὲ καταφράζεσθε καὶ αὐτοὶ",,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,229,,τήνδε δίκην· ἐγγὺς γὰρ ἐν ἀνθρώποισιν ἐόντες,,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,230,,"ἀθάνατοι φράζονται, ὅσοι σκολιῇσι δίκῃσιν",,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,231,,ἀλλήλους τρίβουσι θεῶν ὄπιν οὐκ ἀλέγοντες.,,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,232,,τρὶς γὰρ μύριοί εἰσιν ἐπὶ χθονὶ πουλυβοτείρῃ,,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,233,,ἀθάνατοι Ζηνὸς φύλακες θνητῶν ἀνθρώπων·,,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,234,,οἵ ῥα φυλάσσουσίν τε δίκας καὶ σχέτλια ἔργα,,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,235,,"ἠέρα ἑσσάμενοι, πάντη φοιτῶντες ἐπʼ αἶαν.",,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,236,,"ἡ δέ τε παρθένος ἐστὶ Δίκη, Διὸς ἐκγεγαυῖα,",,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,237,,"κυδρή τʼ αἰδοίη τε θεῶν, οἳ Ὄλυμπον ἔχουσιν.",,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,238,,"καί ῥʼ ὁπότʼ ἄν τίς μιν βλάπτῃ σκολιῶς ὀνοτάζων,",,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,239,,αὐτίκα πὰρ Διὶ πατρὶ καθεζομένη Κρονίωνι,,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,240,,"γηρύετʼ ἀνθρώπων ἄδικον νόον, ὄφρʼ ἀποτίσῃ",,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,241,,"δῆμος ἀτασθαλίας βασιλέων, οἳ λυγρὰ νοεῦντες",,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,242,,ἄλλῃ παρκλίνωσι δίκας σκολιῶς ἐνέποντες.,,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,243,,"ταῦτα φυλασσόμενοι, βασιλῆς, ἰθύνετε †δίκας",,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,244,,"δωροφάγοι, σκολιέων δὲ δικέων ἐπὶ πάγχυ λάθεσθε.",,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,245,,"οἷ γʼ αὐτῷ κακὰ τεύχει ἀνὴρ ἄλλῳ κακὰ τεύχων,",,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,246,,ἡ δὲ κακὴ βουλὴ τῷ βουλεύσαντι κακίστη.,,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,247,,πάντα ἰδὼν Διὸς ὀφθαλμὸς καὶ πάντα νοήσας,,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,248,,"καί νυ τάδʼ, αἴ κʼ ἐθέλῃσʼ, ἐπιδέρκεται, οὐδέ ἑ λήθει,",,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,249,,οἵην δὴ καὶ τήνδε δίκην πόλις ἐντὸς ἐέργει.,,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,250,,νῦν δὴ ἐγὼ μήτʼ αὐτὸς ἐν ἀνθρώποισι δίκαιος,,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,251,,εἴην μήτʼ ἐμὸς υἱός· ἐπεὶ κακὸν ἄνδρα δίκαιον,,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,252,,"ἔμμεναι, εἰ μείζω γε δίκην ἀδικώτερος ἕξει·",,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,253,,ἀλλὰ τά γʼ οὔ πω ἔολπα τελεῖν Δία μητιόεντα.,,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,254,,τόνδε γὰρ ἀνθρώποισι νόμον διέταξε Κρονίων,,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,255,,ἰχθύσι μὲν καὶ θηρσὶ καὶ οἰωνοῖς πετεηνοῖς,,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,256,,"ἐσθέμεν ἀλλήλους, ἐπεὶ οὐ δίκη ἐστὶ μετʼ αὐτοῖς·",,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,257,,"ἀνθρώποισι δʼ ἔδωκε δίκην, ἣ πολλὸν ἀρίστη",,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,258,,γίγνεται· εἰ γάρ τίς κʼ ἐθέλῃ τὰ δίκαιʼ ἀγορεῦσαι,,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,259,,"γιγνώσκων, τῷ μέν τʼ ὄλβον διδοῖ εὐρύοπα Ζεύς·",,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,260,,ὃς δέ κε μαρτυρίῃσι ἑκὼν ἐπίορκον ὀμόσσας,,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,261,,"ψεύσεται, ἐν δὲ δίκην βλάψας νήκεστον ἀασθῇ,",,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,262,,τοῦ δέ τʼ ἀμαυροτέρη γενεὴ μετόπισθε λέλειπται·,,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,263,,ἀνδρὸς δʼ εὐόρκου γενεὴ μετόπισθεν ἀμείνων.,,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,264,,"σοὶ δʼ ἐγὼ ἐσθλὰ νοέων ἐρέω, μέγα νήπιε Πέρση.",,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,265,,τὴν μέν τοι κακότητα καὶ ἰλαδὸν ἔστιν ἑλέσθαι,,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,266,,"ῥηιδίως· λείη μὲν ὁδός, μάλα δʼ ἐγγύθι ναίει·",,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,267,,τῆς δʼ ἀρετῆς ἱδρῶτα θεοὶ προπάροιθεν ἔθηκαν,,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,268,,ἀθάνατοι· μακρὸς δὲ καὶ ὄρθιος οἶμος ἐς αὐτὴν,,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,269,,"καὶ τρηχὺς τὸ πρῶτον· ἐπὴν δʼ εἰς ἄκρον ἵκηται,",,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,270,,"ῥηιδίη δὴ ἔπειτα πέλει, χαλεπή περ ἐοῦσα.",,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,271,,"οὗτος μὲν πανάριστος, ὃς αὐτὸς πάντα νοήσῃ",,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,272,,"φρασσάμενος, τά κʼ ἔπειτα καὶ ἐς τέλος ᾖσιν ἀμείνω·",,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,273,,"ἐσθλὸς δʼ αὖ κἀκεῖνος, ὃς εὖ εἰπόντι πίθηται·",,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,274,,ὃς δέ κε μήτʼ αὐτὸς νοέῃ μήτʼ ἄλλου ἀκούων,,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,275,,"ἐν θυμῷ βάλληται, ὃ δʼ αὖτʼ ἀχρήιος ἀνήρ.",,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,276,,ἀλλὰ σύ γʼ ἡμετέρης μεμνημένος αἰὲν ἐφετμῆς,,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,277,,"ἐργάζευ, Πέρση, δῖον γένος, ὄφρα σε λιμὸς",,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,278,,"ἐχθαίρῃ, φιλέῃ δέ σʼ ἐυστέφανος Δημήτηρ",,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,279,,"αἰδοίη, βιότου δὲ τεὴν πιμπλῇσι καλιήν·",,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,280,,λιμὸς γάρ τοι πάμπαν ἀεργῷ σύμφορος ἀνδρί.,,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,281,,"τῷ δὲ θεοὶ νεμεσῶσι καὶ ἀνέρες, ὅς κεν ἀεργὸς",,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,282,,"ζώῃ, κηφήνεσσι κοθούροις εἴκελος ὀργήν,",,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,283,,οἵ τε μελισσάων κάματον τρύχουσιν ἀεργοὶ,,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,284,,"ἔσθοντες· σοὶ δʼ ἔργα φίλʼ ἔστω μέτρια κοσμεῖν,",,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,285,,ὥς κέ τοι ὡραίου βιότου πλήθωσι καλιαί.,,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,286,,ἐξ ἔργων δʼ ἄνδρες πολύμηλοί τʼ ἀφνειοί τε·,,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,287,,καὶ ἐργαζόμενοι πολὺ φίλτεροι ἀθανάτοισιν.,,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,288,,"ἔργον δʼ οὐδὲν ὄνειδος, ἀεργίη δέ τʼ ὄνειδος.",,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,289,,"εἰ δέ κε ἐργάζῃ, τάχα σε ζηλώσει ἀεργὸς",,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,290,,πλουτεῦντα· πλούτῳ δʼ ἀρετὴ καὶ κῦδος ὀπηδεῖ.,,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,291,,"δαίμονι δʼ οἷος ἔησθα, τὸ ἐργάζεσθαι ἄμεινον,",,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,292,,εἴ κεν ἀπʼ ἀλλοτρίων κτεάνων ἀεσίφρονα θυμὸν,,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,293,,"εἰς ἔργον τρέψας μελετᾷς βίου, ὥς σε κελεύω.",,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,294,,"αἰδὼς δʼ οὐκ ἀγαθὴ κεχρημένον ἄνδρα κομίζει,",,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,295,,"αἰδώς, ἥ τʼ ἄνδρας μέγα σίνεται ἠδʼ ὀνίνησιν.",,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,296,,"αἰδώς τοι πρὸς ἀνολβίῃ, θάρσος δὲ πρὸς ὄλβῳ.",,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,297,,"χρήματα δʼ οὐχ ἁρπακτά, θεόσδοτα πολλὸν ἀμείνω.",,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,298,,"εἰ γάρ τις καὶ χερσὶ βίῃ μέγαν ὄλβον ἕληται,",,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,299,,"ἢ ὅ γʼ ἀπὸ γλώσσης ληίσσεται, οἷά τε πολλὰ",,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,300,,"γίγνεται, εὖτʼ ἂν δὴ κέρδος νόον ἐξαπατήσῃ",,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,301,,"ἀνθρώπων, αἰδῶ δέ τʼ ἀναιδείη κατοπάζῃ·",,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,302,,"ῥεῖα δέ μιν μαυροῦσι θεοί, μινύθουσι δὲ οἶκον",,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,303,,"ἀνέρι τῷ, παῦρον δέ τʼ ἐπὶ χρόνον ὄλβος ὀπηδεῖ.",,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,304,,"ἶσον δʼ ὅς θʼ ἱκέτην ὅς τε ξεῖνον κακὸν ἔρξῃ,",,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,305,,ὅς τε κασιγνήτοιο ἑοῦ ἀνὰ δέμνια βαίνῃ,,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,306,,"κρυπταδίης εὐνῆς ἀλόχου, παρακαίρια ῥέζων,",,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,307,,"ὅς τέ τευ ἀφραδίῃς ἀλιταίνεται ὀρφανὰ τέκνα,",,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,308,,ὅς τε γονῆα γέροντα κακῷ ἐπὶ γήραος οὐδῷ,,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,309,,νεικείῃ χαλεποῖσι καθαπτόμενος ἐπέεσσιν·,,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,310,,"τῷ δʼ ἦ τοι Ζεὺς αὐτὸς ἀγαίεται, ἐς δὲ τελευτὴν",,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,311,,ἔργων ἀντʼ ἀδίκων χαλεπὴν ἐπέθηκεν ἀμοιβήν.,,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,312,,ἀλλὰ σὺ τῶν μὲν πάμπαν ἔεργʼ ἀεσίφρονα θυμόν.,,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,313,,κὰδ δύναμιν δʼ ἔρδειν ἱέρʼ ἀθανάτοισι θεοῖσιν,,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,314,,"ἁγνῶς καὶ καθαρῶς, ἐπὶ δʼ ἀγλαὰ μηρία καίειν·",,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,315,,"ἄλλοτε δὲ σπονδῇσι θύεσσί τε ἱλάσκεσθαι,",,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,316,,"ἠμὲν ὅτʼ εὐνάζῃ καὶ ὅτʼ ἂν φάος ἱερὸν ἔλθῃ,",,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,317,,"ὥς κέ τοι ἵλαον κραδίην καὶ θυμὸν ἔχωσιν,",,
http://ns.inria.fr/zoomathia/Hesiod/works_and_days/1,Paragraph,318,,"ὄφρʼ ἄλλων ὠνῇ κλῆρον, μὴ τὸν τεὸν ἄλλος.",,
