work_title,author,date,div_id,booktitle,div2_id,title_chapter,index_paragraph,latin_text
Desomniis(lib.i‑ii),PhiloJudaeus,2014,book_1,,chapter_198,,1,"αἰπολίου μὲν δὴ τράγος, ποίμνης δὲ κριὸς ἡγεμών ἐστι· τὰ δὲ ζῷα ταῦτα δυεῖν λόγων σύμβολα τελείων, ὧν ὁ
        

        μὲν ἕτερος καθαίρει καὶ κενοῖ ψυχὴν ἁμαρτημάτων, ὁ δὲ ἕτερος τρέφει
καὶ πλήρη κατορθωμάτων ἐργάζεται. τοιοῦτοι μὲν 01 ἡγεμόνες ἐν
ἡμῖν ἀγελάρχαι λόγοι- αἱ δὲ ἀγέλαι προβάτοις καὶ αἰξὶ φερωνύμως δία.
τεθεῖσαι ᾄττουσι καὶ προβαίνουσι μετὰ σπουδῆς πρὸς δικαιοσύνην."
Desomniis(lib.i‑ii),PhiloJudaeus,2014,book_1,,chapter_199,,1,"p. 651 M.
        
        ἀναβλέψας [ οὖν τὸ τέως μεμυκὸς ὄμμα τῆς διανοίας εἶδε τοὺς ἀνα-
        

        λογοῦντας τράγοις καὶ κριοῖς τελείους λόγους ἠκονημένους πρός τε
        
         1 τῆς om. P 4 ἀρχόμενος MA μὲν γάρ φησιν GFHP: φησὶ γὰρ MA
5 alt. Ἀβραάμ om. F 7 ἀνένεγκαι Α 8 ἀνενηνοχότως AF τότε] ὅτι
conicio II φιλικοῦ (tH-: φιλιακοῦ ceteri 12 ὢν MA: ὃν ceteri
προνομίας τῆς MA: προνομιαστὴς P (sed ν corr.), προοιμιαστὴς GH, προνοίας τῆς F
ἀξιωθεὶς om. G 14 ἀνακλιθεὶς Α 15 τῶν om. GFHP 16 γάρ φησι
GHP: γὰρ MAF τοὺς ὀφθαλμοὺς G 17 ἴδε conicio 19 δυεῖν Α: δυοῖν M,
δυσὶ ceteri 21 01 om. F 22 φερωνύμως Η (man. rec. Α): φερωνυμοῦσαι ceteri
22. 23 διατεθεῖσαι H(P\ Hoesch. in Α): διαθέσει MAP-’, διατεθεὶς GF, φερωνύμως ἔχουσαι
δ‘αθέσει conicio 23 ἄττουσι καὶ προβαίνουσι Η2: ἀποῦσαι καὶ προβαίνουσαι ceteri,
quod servat Coiin scribens φερώνυμοί εἰσι διαθέσει 24 τότε ὡς HP μεμυηκὸς
F, μεμυκὼς HP τῆς] τὸ Η
        

         25 sqq. cf. Ambros. de fuga saeculi 4,22: variarum ovium sibi instituit gre-
gem, sed illum rationabilem, virtutum plurimarum diversitate fulgentem. de lacob
II 419.
        


        μείωσιν ἀδικημάτων καὶ ὧν χρὴ πράττειν συναύξησιν, πῶς ἐπὶ τὰ
πρόβατα καὶ τὰς αἶγας, τὰς ἔτι νέας καὶ ἁπαλὰς ψυχὰς ἄρτι ἡβώσας
καὶ ἄνθει τῷ τῆς ἀκμῆς ὡραϊζομένας, ἀναβαίνουσιν οὐκ ἄλογον ἡδονὴν
 διώκοντες, ἀλλ’ ἀοράτῳ σπορὰ φρονήσεως χρώμενοι δογμάτων."
Desomniis(lib.i‑ii),PhiloJudaeus,2014,book_1,,chapter_200,,1,"εὔπαις
γὰρ 6 γάμος οὗτος οὐ σώματα συμπλέκων, ἀλλ’ εὐφυέσι ψυχαῖς τελείας
        

        ἀρετὰς ἁρμοζόμενος. ἐπιβαίνετε οὖν οἱ σοφίας ὀρθοὶ λόγοι πάντες,
ὀχεύετε, σπείρετε, καὶ ἣν ἄν ἴδητε ψυχὴν βαθεῖαν, εὔγειον, παρθένον,
μὴ παρέλθητε, καλέσαντες δ’ εἰς τὴν ὁμιλίαν καὶ συνουσίαν ἑαυτῶν
τελειώσατε καὶ ἐγκύμονα ἀπεργάσασθε· τέξεται γὰρ πάντα ἀστεῖα,
γενεὰν ἄρρενα „διαλεύκων, ποικίλων, σποδοειδῶν ῥαντῶν“ (Gen.
        

        31, 10)."
Desomniis(lib.i‑ii),PhiloJudaeus,2014,book_1,,chapter_201,,1,"Ἣν δ’ ἔχει τῶν γεννημάτων τούτων ἕκαστον δύναμιν,
ἐρευνητέον. διάλευκοι μὲν τοίνυν εἰσὶν οἱ τηλαυγέστατοι καὶ ἀριδηλό-
τατοι, τοῦ „διὰ“ πολλάκις ἐπὶ τοῦ μεγάλου τιθεμένου, ἀφ’ οὗ διάδη-
λον καὶ διάσημον τὸ μεγάλως δῆλον καὶ μεγάλως ἐπίσημον ἔθος ὀνομάζειν
        

        ἐστί."
Desomniis(lib.i‑ii),PhiloJudaeus,2014,book_1,,chapter_202,,1,"βούλεται οὖν τῆς τὸν ἱερὸν σπόρον παραδεξαμένης ψυχῆς
τὰ πρωτότοκα γεννήματα διάλευκα εἶναι, φωτὶ ἐοικότα οὐκ ἀμυδρῷ,
φέγγει δὲ τηλαυγεστάτῳ, οἵα γένοιτ’ ἄν ἀφ’ ἡλιακῶν ἀκτίνων ἄσκιος
ἐν αἰθρίᾳ κατὰ μεσημβρίαν αὐγή· βούλεται δὲ καὶ ποικίλα οὐ πολυμόρφου
καὶ πολυτρόπου λέπρας ἀκαθάρτου τρόπον, διὰ γνώμης ἀβεβαιότητα
        

        χρησόμενα ἀστάτῳ καὶ φορουμένῳ βίῳ, ἀλλὰ γράμμασιν ἐγκεκολαμμένα
καὶ σφραγῖσι διαφόροις, δοκίμοις δὲ πάσαις τετυπωμένα, ὧν
        
         1 πῶς] ὡς Α 2 ἄρτι] καὶ ἄρτι P 3 ἀναβαίνουσιν GFHP: ἀναβαίνουσι
δ’ MA, ἀναβαίνουσιν· ἀναβαίνουσι δ’ conicio ἡδονῆς P 4 ἀοράτων Α (M
evanidus), tum καὶ add. GFHP 5 σώματι L 6 ἐργαζόμενος G
8 δὲ GHP, om. F ἑαυτῶν MAP2: om. ceteri 9 τέξεται AGF: τέξετε HP,
τετάξεται M πάντα] γεννήματα coni. Mang. post πάντα add. τὰ ’P
10 γενεὰν om. MA 12 δὲ GFHP ἑκάστων H1P 13 μὲν om.
GFHP 14 post διὰ add. τοῦ FL 16 ἐστίν F βούλετ’ GH1P
18 διαυγεστάτῳ GFHP οἵα scripsi: οἷα codd. 19 ποικίλα, οὐ #x003E;
coni. Mang. 19. 20 πολυμόρφου καὶ πολυτρόπου scripsi: πολυμόρφῳ καὶ πολυτρόπω,
M, πολυτρόπῳ Α, πολυμόρφῳ καὶ ποικίλῳ καὶ πολυτρόπῳ GFHP
21 χρησάμενα GFH2, χρησάμενος H1P 21. 22 ἐκκεκολαμμένα G
22 δοκίμως Α post δὲ add. δοκίμοις, sed rursus del. HP 22. 249,1 ὧν
ἀϊδιότητες GFHP
        


        αἱ ἰδιότητες ἀναμιχθεῖσαι καὶ ἀνακραθεῖσαι μουσικὴν συμφωνίαν ἐργάσονται."
Desomniis(lib.i‑ii),PhiloJudaeus,2014,book_1,,chapter_203,,1,"τὴν γὰρ ποικιλτικὴν τέχνην ἐνόμισαν μέν τινες οὕτως ἠμελημένον καὶ ἀφανὲς εἶναι πρᾶγμα, ὥστε ὑφάνταις αὐτὴν ἀνέθεσαν.
ἐγὼ δ’ οὐ μόνον αὐτήν, ἀλλὰ καὶ τοὔνομα τέθηπα, καὶ μάλισθ’ ὅταν
        

        εἰς τὰ γῆς τμήματα καὶ τὰς ἐν οὐρανῷ σφαίρας καὶ ζῴων καὶ φυτῶν
διαφορὰς καὶ τὸ παμποίκιλον ὕφασμα, τουτονὶ τὸν κόσμον, ἀπίδω."
Desomniis(lib.i‑ii),PhiloJudaeus,2014,book_1,,chapter_204,,1,"τὸν γὰρ τοῦ πλέγματος παντὸς τούτου δημιουργὸν εὑρετὴν τῆς ποικιλτικῆς
ἐπινοεῖν εὐθὺς ἐπιστήμης ἀναγκάζομαι, καὶ σέβομαι μὲν τὸν εὑρόντα,
τιμῶ δὲ τὴν εὑρεθεῖσαν, τὸ δ’ ἔργον καταπέπληγμαι, καίτοι μηδὲ
        

        πολλοστὸν μέρος αὐτοῦ δυνηθεὶς ἰδεῖν, ἀπὸ δὲ τοῦ φανέντος μοι μέρους,
εἰ δὴ καὶ πέφηνεν, ἀκριβῶς τὸ ὅλον εἰκάζων ἀναλογίας ἐλπίδι."
Desomniis(lib.i‑ii),PhiloJudaeus,2014,book_1,,chapter_205,,1,"θαυμάζω  μέντοι καὶ
        

        τὸν σοφίας ἐραστήν, ὅτι τὴν αὐτὴν τέχνην ἐπιτετήδευκε,
πολλὰ καὶ διαφέροντα ἐκ διαφερόντων εἰς ταὐτὸ συνάγειν καὶ
συνυφαίνειν ἀξιῶν. λαβὼν γὰρ ἀπὸ μὲν τῆς παιδικῆς γραμματικῆς δύο
        

        τὰ πρῶτα, τό τε γράφειν καὶ τὸ ἀναγινώσκειν, ἀπὸ δὲ τῆς τελειοτέρας
τήν τε παρὰ ποιηταῖς ἐμπειρίαν καὶ τὴν ἀρχαίας ἱστορίας ἀνάληψιν,
παρὰ δὲ ἀριθμητικῆς καὶ γεωμετρίας τὸ ἀνεξαπάτητον ἐν οἷς ἀναλογίας
καὶ λογισμῶν ἐστι χρεία, παρὰ δὲ μουσικῆς ῥυθμοὺς καὶ μέτρα τά τε
ἐναρμόνια καὶ χρωματικὰ καὶ διατονικά, συνημμένα τε αὖ καὶ διεζευγμένα
        

        μέλη, παρὰ δὲ ῥητορικῆς εὕρεσιν, φράσιν, τάξιν, οἰκονομίαν,
μνήμην, ὑπόκρισιν, παρὰ δὲ φιλοσοφίας ὅσα τε ἐν ταύταις παραλέλειπται
καὶ ἄλλα ἐξ ὧν ἅπας 6 ἀνθρώπων βίος συνέστηκεν, ἓν ἔργον εὐαν-
θέστατον ἡρμόσατο, εὐμάθειαν πολυμαθείᾳ μίξας."
Desomniis(lib.i‑ii),PhiloJudaeus,2014,book_1,,chapter_206,,1,"καὶ τὸν τούτου τοῦ πλέγματος δημιουργὸν 6 ἱερὸς λόγος Βεσελεὴλ ἐκάλεσεν (Exod. 31, 2 ss.),
        
         1 καὶ ἀνακραθεῖσαι om. MA ἀνακραθεῖσαι mau. 2 in Vat. 379 (coni. Mang.):
ἀνακριθεῖσαι GFHP 2 ποικιλτικὴν Mang.: ποικίλην codd. 3 ὑφάντες L,
ὑφήναντες Turn. 4 δὲ GFHP τοὔνομα] τὸν εὑρόντα coni. Mang.
μάλιστα GF 5 #x003E; ζῴων conicio 7 πλέγματος om. Α
παντὸς om. GFHP post δημιουργόν add. καὶ Η2 10 δὲ τοῦ] τοῦ καὶ
Turn. 11 ἤδη GFHP1 εἰκάζω Η2 ἀναλογίᾳ καὶ λογισμοῖς coni.
Mang., ἀναλογίας κανόσι conicio 13 ἐκ διαφερόντων om. Α συνάγειν Mang.:
συνάγων codd. N 16 παρὰ MA: παρὰ τοῖς FHPN, τοῖς παρὰ G alt. τὴν]
τῆς FN 18 τῆς μουσικῆς HP τά] καὶ N τε om. GFHPN
21 μνῆσιν H1P1 22 ἒν] εὖ FP1N 23 πολυμάθειαν GFHP1N
πολυμαθείᾳ] πολυμάθειαν G συμμίξας Oxon. CoU. Novi 143 24 πράγματος
GFHPN βελσεσαεὴλ G, βελσελεὴλ F
        

         11 — 250,4 N fol. 151v: θαυμάζω— κατεσκεύασται.
        


        ὃς ἑρμηνευθείς ἐστιν ἐν σκιᾷ θεοῦ. τὰ γὰρ μιμήματα οὗτος, τὰ δὲ
παραδείγματα ἀρχιτεκτονεῖ Μωυσῆς· διὰ τοῦθ’ 6 μὲν οἷα σκιὰς ὑπε-
γράφετο, 6 δ’ οὐ σκιάς, αὐτὰς δὲ τὰς ἀρχετύπους ἐδημιούργει φύσεις."
Desomniis(lib.i‑ii),PhiloJudaeus,2014,book_1,,chapter_207,,1,"εἰ δὴ καὶ τὰ ἅγια ποικιλτικῇ τέχνῃ κατεσκεύασται καὶ 6 σοφὸς ποικιλτὴς
μόνος ἐν τοῖς ἱεροφαντηθεῖσι χρησμοῖς ἀνείρηται
        

        καὶ τὸ
        

        τοῦ θεοῦ καλὸν ποίκιλμα, ὅδε 6 κόσμος, ἐπιστήμῃ πανσόφῳ τετελεσιούργηται,
πῶς οὐκ ἄξιον ὡς ἐργαλεῖον τῆς ἐπιστήμης ἀποδέχεσθαι ποικιλτικήν;"
Desomniis(lib.i‑ii),PhiloJudaeus,2014,book_1,,chapter_208,,1,"·ἧς ἀφίδρυμα ἱερώτατον πᾶς .6 σοφίας οἶκος ἀγαλματοφορήσει καὶ
κατ’ οὐρανὸν καὶ ἐπὶ γῆς, ἀφ’ ἧς ποικίλων λόγων ἰδέας 6 ἀσκητὴς
ἐκπονεῖ· μετὰ γὰρ τοὺς διαλεύκους εὐθὺς τοὺς ποικίλους εἶδε, παιδείας
        

        κόμματι χαραχθέντας. τρίτοι δ’ εἰσὶν 01 σποδοειδεῖς ῥαντοί."
Desomniis(lib.i‑ii),PhiloJudaeus,2014,book_1,,chapter_209,,1,"καίτοι
τίς οὐκ ἄν εὖ φρονῶν εἴποι τῷ γένει καὶ τούτους εἶναι ποικίλους;
ἀλλὰ γὰρ οὐκ ἔστιν αὐτῷ περὶ θρεμμάτων διαφοράς ἡ τοσαύτη σπουδή,
 περὶ μέντοι τῆς πρὸς καλοκἀγαθίαν ἀγούσης ὁδοῦ."
Desomniis(lib.i‑ii),PhiloJudaeus,2014,book_1,,chapter_210,,1,"βούλεται γὰρ τὸν
ἐπὶ ταύτην ἰόντα σποδῷ καὶ ὕδατι περιρραίνεσθαι, διότι γῆν καὶ ὕδωρ
        

        λόγος ἔχει φυραθέντα καὶ μορφωθέντα πρὸς τοῦ ἀνθρωποπλάστου εἰς
τὸ ἡμέτερον ἀποκριθῆναι σῶμα, οὐ χειρόκμητον, ἀλλὰ φύσεως ἔργον
 ἀοράτου."
Desomniis(lib.i‑ii),PhiloJudaeus,2014,book_1,,chapter_211,,1,"σοφίας οὖν ἐστιν ἀρχὴ μὴ ἐπιλανθάνεσθαι ἑαυτοῦ, τὰ δ’ ἐξ
ὧν συνεκρίθη πρὸ ὀφθαλμῶν ἀεὶ λαμβάνειν· οὕτως γὰρ μεγαλαυχίαν,
τὸ κακῶν
        

        θεομισέστατον, ἐκνίψαιτ’ ἄν. τίς γὰρ εἰς νοῦν βαλλόμενος, 
ὅτι τέφρα καὶ ὕδωρ εἰσὶν αὐτῷ τῆς γενέσεως αἱ ἀρχαί; φυσηθεὶς ὑπ’
        

        οἰήσεως μετέωρος ἀρθήσεται;"
Desomniis(lib.i‑ii),PhiloJudaeus,2014,book_1,,chapter_212,,1,"διὰ τοῦτο καὶ τοὺς μέλλοντας ἱερουργεῖν
περιρραίνεσθαι τοῖς λεχθεῖσιν ἐδικαίωσεν, οὐδένα θυσιῶν ἄξιον νομίσας,
        
         1 θεοῦ] ποιῶν θεός MA, ποιῶν θεοῦ conicio 2 ἀρχιτέκτονι GFN, ἀρχιτέκτονος
HP, ἀρχιτέκτων Turn. post Μωυσῆς add. ὄνομα GFHPN τοῦτ’ P,
τοῦτο GFHN 4 εἰ δὴ Α: καὶ ἤδη MG, καὶ εἴδη FHPN 4 κατεσκεύασεν
GH2, κατεσκεύαζεν v καὶ 6 σοφὸς MA: 6 δὲ σοφίας χῶρος χώρας Turn.) ὁ σοφὸς
ὁ σοφὸς om. H) GFHP 4. 5 ποικιλτιστὴς Α 5 μόνος A: μόνον ceteri
ἐν τοῖς] ἑαυτοῦς Α ἀνήρηται ’P τὸ om. GFH1P1 6 ὁ om. Α
7 πῶς MA: καὶ πῶς ceteri ἐργαλεῖον Cohn: μεγαλεῖον codd. 8 ἧς Turn.: οὗ
codd., fort. lacuna statuenda est οἶκος MAGF: λόγος ὃς add. H2) HP
καὶ] τὰ coni. Mang. 10 διαλέκτους Α (corr. Hoesch.) 12 οὐκ om.
’ 13 τοιαύτη coni. Cohn 14 ἀγούσης om. GFHP 15 ταύτην
                                τ
scripsi: ταῦτα MA, ταὐτὴ GFH, ταῦ P ἰόντα M: ὕοντα A, ὄντα ceteri
περιραίνεσθαι GF, item lin. 23 1(5 τοὺς ἀνθρωποπλάστους ἀνθρωποπλέκτους F)
GFH1P1 μορφωθέντα] φυραθέντα Α (corr. Hoesch.) 19 συνεκράθη H
20 κακῶν M: κακὸν ceteri τί Turn. βαλόμενος Α, fort. recte
21 εἰσὶν αὐτῶ τῆς MA: ἐστὶ G, ἐστὶ τῆς FHP αἱ om. GFH1P 21. 22 ὑπὸ
οἰκήσεως Α 23. 251,1 θυσιῶν — ἀνθρωπίνην in mg. H2
        


        ὃς μὴ πρότερον ἑαυτὸν ἔγνωκε καὶ τὴν ἀνθρωπίνην οὐδένειαν κατεί-
ληφεν, ἐξ ὧν συνεκρίθη στοιχείων τὸ μηδενὸς ἄξιος εἶναι τεκμηράμενος."
Desomniis(lib.i‑ii),PhiloJudaeus,2014,book_1,,chapter_213,,1,"τὰ τρία ταῦτα σημεῖα, τὸ διάλευκον, τὸ ποικίλον, τὸ σποδοειδὲς ῥαντόν, περὶ μὲν τὸν ἀσκητὴν ἅτε μήπω τέλειον ἀτελῆ, περὶ δὲ
        

        τὸν τέλειον φαίνεται καὶ αὐτὰ τέλεια."
Desomniis(lib.i‑ii),PhiloJudaeus,2014,book_1,,chapter_214,,1,"ὃν δὲ τρόπον, θεασώμεθα· τὸν μέγαν ἀρχιερέα, ὁπότε μέλλοι τὰς νόμῳ προστεταγμένας ἐπιτελεῖν
λειτουργίας, 6 ἱερὸς ἐδικαίωσε λόγος ὕδατι καὶ τέφρᾳ περιρραίνεσθαι τὸ
πρῶτον (Exod. 29, 4) εἰς ὑπόμνησιν ἑαυτοῦ — καὶ γὰρ 6 σοφὸς
Ἀβραάμ, ὅτε ἐντευξόμενος ᾔει τῷ θεῷ, γῆν καὶ σποδὸν εἶπεν ἑαυτόν
        

        (Gen. 18, 27) ἡ ἔπειτ’ ἐνδύεσθαι τὸν ποδήρη χιτῶνα καὶ τὸ ποικί-
λο.ν κέκληκεν ἐπ’ αὐτῷ περιστήθιον (Exod. 29, 5), τῶν κατ’ οὐρανὸν
νὸν φωσφόρων ἄστρων ἀπεικόνισμα καὶ μίμημα."
Desomniis(lib.i‑ii),PhiloJudaeus,2014,book_1,,chapter_215,,1,"δύο γάρ, ὡς ἔοικεν, θεοῦ, ἓν μὲν ὅδε 6 κόσμος, ἐν ᾧ καὶ ἀρχιερεὺς 6 πρωτόγονος
αὐτοῦ θεῖος λόγος, ἕτερον δὲ λογικὴ ψυχή, ἧς ἱερεὺς 6 πρὸς ἀλήθειαν
        

        ἄνθρωπος, οὗ μίμημα αἰσθητὸν 6 τὰς πατρίους εὐχὰς ·καὶ θυσίας ἐπιτελῶν
ἐστιν, ᾧ τὸν εἰρημένον ἐπιτέτραπται χιτῶνα ἐνδύεσθαι, τοῦ παντὸς
ἀντίμιμον ὄντα οὐρανοῦ, ἵνα συνιερουργῇ καὶ 6 κόσμος ἀνθρώπῳ
καὶ τῷ παντὶ ἄνθρωπος."
Desomniis(lib.i‑ii),PhiloJudaeus,2014,book_1,,chapter_216,,1,"δύο μὲν οὖν ἤδη, ἰὸν τε ῥαντὸν καὶ τὸν ποικίλον τύπον, ἔχων ἐπιδέδεικται· τὸν δὲ τρίτον καὶ τελειότατον, ὃς
        

        ὀνομάζεται διάλευκος, αὐτίκα σημανοῦμεν. ὅταν εἰς τὰ ἐσωτάτω τῶν
ἁγίων 6 αὐτὸς οὗτος ἀρχιερεὺς εἰσίῃ, τὴν μὲν ποικίλην ἐσθῆτα ἀπαμπίσχεται,
λινῆν δὲ ἑτέραν, βύσσου τῆς καθαρωτάτης πεποιημένην, ἀναλαμβάνει
(Lev. 16, 4)."
Desomniis(lib.i‑ii),PhiloJudaeus,2014,book_1,,chapter_217,,1,"ἡ δ’ ἐστὶ σύμβολον εὐτονίας, ἀφθαρσίας, αὐγοειδεστάτου φέγγους· ἀρραγής τε γὰρ ἡ ὀθόνη καὶ ἐξ οὐδενὸς τῶν
        
         1 ἑαυτὸν GFHP: αὐτὸν Α, αὐτὸν M οὐθένειαν P θ, s. s. Α 2 συνε·
κράθη H2 ἄξιον GFH 3 τὰ τρία ταῦτα MA: ταῦτα GFH1P, ταῦτα τὰ H2
4 ῥαντὸν] ἑαυτόν F ante ἀτελῆ add. ἑωρακότα GFHP ἕωλα καὶ coni. Mang.)
ἀτελῆ—τέλειον om. A μέγαν] μὲν γὰρ GFHP 9 ἤει M, s. s. H:
εἴη ceteri τῷ om. HP θεῷ om. H1P1 ἑαυτῶ Α 10 τὸ] τόν
Turn. 11 κυλλῷ εἶχεν ἐπ’ coni. Mang., ὃ πέπηκται ἐπ’ conicio
12 ἀστέρων Α 13 πρωτόγονος] καὶ μόνος s. s. F2 15 καὶ MAG: τε καὶ
FHP 16 ἱερωμένον F ἐπιγέγραπται L 17 ἀντιμίμημα GFHP
ἶνα] ἵνα καὶ Α 18 ὁ ἄνθρωπος G εἴδη G2PH1 τό τε H2
18 alterum τὸν om. GFHP 19 τύπων P2 τελεώτατον Α 20 διάλευκον
P ἐσώτατα FHP 21 6 ἀρχιερεὺς F 21. 22 ἀπαμπίσχεται
M: ἃς ἀμπίσχεται Α, ἀπαμφίσκεται GFHP π s. s. P2) 22 βύσσον Α
23 ἀφθαρσίας om. GFHP, tum καὶ add. Mang. 24 αὐτοειδεστάτου prius GF
ἀρραγὴς τε scripsi: καθαρά τε MAP2, ἀρραγεστέρα GFP1, ἀρραγέστατον H οὐθενὸς
MAF
        


        ἀποθνῃσκόντων γίνεται καὶ ἔτι λαμπρότατον καὶ φωτοειδέστατον ἔχει
 μὴ ἀμελῶς καθαρθεῖσα χρῶμα."
Desomniis(lib.i‑ii),PhiloJudaeus,2014,book_1,,chapter_218,,1,"διὰ 82 τούτων ἐκεῖνο αἰνίττεται, ὅτι
τῶν ἀδόλως καὶ καθαρῶς θεραπευόντων τὸ ὂν οὐδείς ἐστιν ὃς μὴ πρῶτον
μὲν ἰσχυρογνωμοσύνῃ κέχρηται καταφρονήσας τῶν ἀνθρωπείων
πραγμάτων, ἃ δελεάζοντα κηραίνει καὶ ἀσθένειαν ἐργάζεται,
        

        ἔπειτα 
ἀφθαρσίας ἐφίεται γελάσας ὅσα οἱ θνητοὶ τυφοπλαστοῦσι, τελευταῖον
        

        δὲ ἀληθείας ἀσκίῳ φέγγει καὶ περιαυγεῖ καταλάμπεται, μηδὲν εντι
τῶν τῆς ψευδοῦς δόξης, ἃ σκότῳ φίλα εἷναι συμβέβηκε, προσιέμενος."
Desomniis(lib.i‑ii),PhiloJudaeus,2014,book_1,,chapter_219,,1,"μὲν δὴ μέγας ἀρχιερεὺς τρισὶ ταῖς εἰρημέναις τυπωθεὶς
σφραγῖσι, τῇ διαλεύκῳ, τῇ ποικίλῃ, τῇ σποδοειδεῖ ῥαντὴ, τοιοῦτος ἡμῖν
        

        ἀναγεγράφθω· τὸν δὲ τῆς ἀνθρωπίνης πολιτείας ἐφιέμενον, Ἰωσὴφ
ὄνομα, τῶν μὲν ἄκρων ἰδεῖν ἔστι μὴ μεταποιούμενον χαρακτήρων, μόνου
 δὲ τοῦ μέσου καὶ ποικίλου."
Desomniis(lib.i‑ii),PhiloJudaeus,2014,book_1,,chapter_220,,1,"λέγεται γὰρ ὅτι χιτῶνα ποικίλον ἔσχεν
(Gen. 37,3), οὔτε καθαρσίοις περιρρανάμενος ἱεροῖς, ἀφ’ ὧν ἑαυτὸν
ἄν ἔγνω τέφρας καὶ ὕδατος συμφόρημα, οὔτε τῆς πανλεύκου καὶ φωτοειδεστάτης
        

        ἐσθῆτος, ἀρετῆς, ψαῦσαι δυνηθείς, ἀλλὰ τὸ τῆς πολιτείας
ἐπαμπισχόμενος ὕφασμα παμποίκιλον, ᾧ βραχύτατον μέρος ἀληθείας
ἐγκαταμέμικται, πολλαὶ δὲ καὶ μεγάλαι μοῖραι ψευδῶν εὐλόγων πιθανῶν
εἰκότων, ἐξ ὧν 01 Αἰγύπτου πάντες ἀνέβλαστον σοφισταί, οἰωνομάντεις,
ἐγγαστρίμυθοι, τερατοσκόποι, δεινοὶ παλεῦσαι καὶ κατεπᾷσαι
        

        καὶ γοητεῦσαι, ὧν τὰς ἐπιβούλους τέχνας μέγα ἔργον διεκδῦναι."
Desomniis(lib.i‑ii),PhiloJudaeus,2014,book_1,,chapter_221,,1,"διὸ καὶ
τὸν χιτῶνα τοῦτον εἰσάγει Μωυσῆς φυσικῶς αἵματι πεφυρμένον (Gen. 38,
31), ἐπειδὴ πᾶς 6 τοῦ πολιτευομένου βίος πέφυρται, πολεμῶν τε καὶ πολεμούμενος
καὶ ὑπὸ τῶν προσπιπτουσῶν ἀβουλήτων συντυχιῶν βαλλόμενος
 καὶ τοξευόμενος."
Desomniis(lib.i‑ii),PhiloJudaeus,2014,book_1,,chapter_222,,1,"ἐρεύνησον οὖν τὸν λίαν δημοτικόν, ᾧ τὰ
        

        πόλεως πράγματα ἐφορμεῖ, μὴ καταπλαγεὶς τοὺς θαυμαστικῶς ἔχοντας
αὐτοῦ, καὶ πολλὰς μὲν ἐμφωλευούσας νόσους εὑρήσεις, πολλὰς δ’ ἐξημ-
μένον κῆρας καὶ βιαίως ἑκάστην τὴν ψυχὴν αὐχενίζουσαν καὶ ἀφανῶς
        
         3 τῶν] τὸν F 4 ἀνθρωπίνων GFHP 6 θνητοὶ MAP2: τυφλοὶ ceteri
τυφοπλαστοῦσι F: τυφλοπλαστοῦσι ceteii 9 ante τρισὶ add. τῆς ὁμολογίας GFHP,
interpolatum ex Epist. ad Hebraeos 3, 1 10 ποικίλῳ HP, G ut vid.
13 εἶχεν GFHP 14 περιρανάμενος MAGF ἀφ’] ἐφ’ Α 15 ἂν
ἔγνω Α: ἀνέγνω ceteri οὔτε] οὗ F 17 ἀληθείας μέρος μέθος F) GFHP
18 ἀλόγων Α 19 οἱ MA: οἱ ἀπ’ ceteri σοφίας G 19. 20 οἷς
ὀνόματ᾿ εἰσὶν Α 20 παλαῖσαι GHP, παλάσαι F κατασπᾶσαι GFHP
22 Μωσῆς codd. περιφυρμένον G 23 πᾶς om. G 25 δημοκοπικὸν Α,
δημωτικὸν G 26 καταπλαγὴς GFHP 27. 28 ἐξ ὑμένων Α, ἐξημμένας conicio
28 ἑκάστην MA: ἐφ’ ἑκάτερα GHP, ἑκάτερα F
        


        αὐτῇ προσπαλαίουσαν καὶ ζητοῦσαν ἀνατρέψαι καὶ καταβαλεῖν, ἢ τοῦ
πλήθους τῇ προστασίᾳ δυσχεράναντος ἢ κατὰ ἀντεπίθεσιν δυνατωτέρου
ἀνδρός."
Desomniis(lib.i‑ii),PhiloJudaeus,2014,book_1,,chapter_223,,1,"ἔστι δὲ καὶ ὁ φθόνος βαρὺς καὶ δυσαπότριπτος ἐχθρός, ἐπιφυόμενος ἀεὶ ταῖς λεγομέναις εὐπραγίαις, ὃν οὐ ῥᾴδιον ἐκφυγεῖν."
Desomniis(lib.i‑ii),PhiloJudaeus,2014,book_1,,chapter_224,,1,"τί οὖν ὡς ἐσθῆτα πολυτελῆ τὴν ἐπηνθισμένην πολιτείαν ἀναψάμενοι γαυριῶμεν, τῷ εὐπρεπεῖ τῆς φανερᾶς ὄψεως ἀπατώμενοι, τὸ
δ’ ἀφανὲς καὶ κεκρυμμένον ἐπίβουλον καὶ σφαλερὸν αἶσχος αὐτῆς οὐ
κατανοοῦντες;"
