work_title,author,editor,date,bookid,booktitle,index_paragraph,latin_text,italian_text,english_text
Acut.sp.,Hippocrates,A.Littre,"June1,2005",18,18.,16,"φακὸς δὲ στύφει, καὶ ἄραδον ἐμποιέει, ἢν μετὰ τοῦ φλοιοῦ ᾖ.","e la lenticchia si strizza, e non impregna, se non dopo la buccia.","and the lentil is squeezed, and it does not impregnate, except after the husk."
Acut.sp.,Hippocrates,A.Littre,"June1,2005",18,18.,17,Θέρμος δὲ ἥκιστα τουτέων κακὰ ἔχει.,"Il thermos, tuttavia, ha molti problemi.","Thermos, however, has a lot of problems."
Acut.sp.,Hippocrates,A.Littre,"June1,2005",18,18.,18,"σίλφιον δὲ καὶ ὀπὸς ἔστι μὲν οἷσι μάλιστα, τοῖσι δὲ","E Sylphion e il buco in cui si trovava, in effetti, è tutto","And Sylphion and the hole he was with, in fact, that's it"
Acut.sp.,Hippocrates,A.Littre,"June1,2005",18,18.,19,"ἀπείροισιν οὐ διέρχεται τῇ κοιλίῃ, ἀλλὰ καλέεται ξηρὴ χολέρη· μάλιστα δὲ
					γίγνεται, ἢν μετὰ πολλοῦ τυροῦ μιχθῇ ἢ κρεηφαγίης βοείων κρεῶν.","il colera non passa attraverso lo stomaco, ma si chiama colera secco;
si fa, se mescolato con molto formaggio o carne di manzo.","cholera does not pass through the stomach, but is called dry cholera;
it is made, if mixed with a lot of cheese or beef meat."
Acut.sp.,Hippocrates,A.Littre,"June1,2005",18,18.,20,"τὰ μὲν γὰρ μελαγχολικὰ παθήματα καὶ παροξυνθείη ἂν ὑπὸ βοείων κρεῶν· ἀνυπέρβλητος
					γὰρ ἡ φύσις αὐτέων, καὶ οὐ τῆς τυχούσης","per le sofferenze e i parossismi malinconici se sotto i bovini da carne; insormontabili
per la loro natura, e non per la sua","for the melancholic sufferings and paroxysms if under beef cattle; insurmountable
for their nature, and not hers"
Acut.sp.,Hippocrates,A.Littre,"June1,2005",18,18.,21,"κοιλίης καταπέψαι· βέλτιστα δʼἂν ἀπαλλάξαιεν, εἰ διέφθοισί τε χρέοιντο καὶ ὡς
					παλαιοτάτοισιν.","essere inghiottito dal ventre; è meglio non liberarsi, se è corrotto, dovrebbe esserlo
sono vecchio stile.","be swallowed up by the belly; it is best not to be freed, if it is corrupted, it should be
they are old fashioned."
Acut.sp.,Hippocrates,A.Littre,"June1,2005",18,18.,22,"Αἴγεια δὲ κρέα, ὅσα τε βοείοισιν ἔνι κακὰ, πάντα ἔχει, τήν τε","Ma la carne fresca, finché fa male, lo è sempre stata","But fresh meat, as long as it's a bad thing, always has, the"
Acut.sp.,Hippocrates,A.Littre,"June1,2005",18,18.,23,"ἀπεψίην, καὶ φυσωδέστερα καὶ ἐρευγματώδεα, καὶ χολέρης γεννητικά· ἔστι δὲ τὰ
					εὐωδέστατα, στερεὰ καὶ ἥδιστα, ταῦτα ἄριστα δίεφθα καὶ ψυχρά· τὰ δὲ ἀηδέστατα,
					δυσώδεα καὶ σκληρὰ, ταῦτα κάκιστα, καὶ τὰ πρόσφατα· βέλτιστα δέ ἐστι τῇ θερινῇ,
					μετοπωρινῇ δὲ κάκιστα.","sera, e più naturale ed eruttivo, e colera genitale; e lascia che
profumatissimi, solidi e deliziosi, questi due ottimi e freddi; e i più disgustosi,
puzzolenti e dure, queste cattive, e quelle recenti; e sono migliori d'estate,
ma sarà trasferito male.","evening, and more natural and eruptive, and cholera genitally; and let the
most fragrant, solid and delicious, these excellent two and cold; and the most disgusting,
foul-smelling and hard, these bad ones, and the recent ones; and they are best in the summer,
but it will be transferred badly."
Acut.sp.,Hippocrates,A.Littre,"June1,2005",18,18.,24,"Χοίρου δὲ πονηρὰ, ὁκόταν ᾖ ἐνωμότερα ἢ περικαῆ· χολερώδεα δʼἂν εἴη καὶ
					ἐκταρακτικά.","Ma il maiale era cattivo, bruciava dentro o attorno al collo; lo era anche il colera
a discarico.","But the pig was wicked, it was burning inside or around the neck; cholera was also
exculpatory."
Acut.sp.,Hippocrates,A.Littre,"June1,2005",18,18.,25,ὕεια δὲ βέλτιστα τῶν κρεῶν,Ed ecco le migliori carni,And here are the best of the meats
Acut.sp.,Hippocrates,A.Littre,"June1,2005",18,18.,26,"ἁπάντων· κράτιστα δὲ τὰ μήτε ἰσχυρῶς πίονα, μήτε πάλιν ἰσχυρῶς λεπτὰ, μήτε
					ἡλικίην φέροντα παλαιοῦ ἱερείου· ἐσθίειν δὲ ἄνευ τῆς φορίνης καὶ ὑπόψυχρα.","rispondi loro; ma non trattenerli con forza, né con forza, né con forza
porta l'età di un vecchio prete; ma è cotto senza forine e ipotermico.","answer them; but hold them not strongly pion, nor again strongly thin, nor
bearing the age of an old priest; but it is cooked without the forine and hypothermic."
Acut.sp.,Hippocrates,A.Littre,"June1,2005",19,19.,1,"καῦσος γίγνεται, ὁκόταν ἀναξηρανθέντα τὰ φλέβια ἐν θερινῇ ὥρῃ ἐπισπάσηται δριμέας
					καὶ χολώδεας ἰχῶρας ἐς ἑωυτά· καὶ πυρετὸς πολὺς ἴσχει, τό τε σῶμα ὡς ὑπὸ κόπου
					ἐχόμενον κοπιᾷ καὶ ἀλγέει.","si verifica un bruciore di stomaco, le vene vengono tagliate in estate, c'è una grave ricaduta
e si sente un ileo biliare, e una febbre molto forte, il corpo come in travaglio
È stanco e dolorante.","a heartburn occurs, the veins are cut open in the summer, there is a severe relapse
and a bilious ileus is heard; and a very strong fever, the body as if under labor
He is tired and aching."
Acut.sp.,Hippocrates,A.Littre,"June1,2005",19,19.,2,"γίγνεται δὲ ὡς ἐπιτοπουλὺ καὶ ἐκ πορείης μακρῆς καὶ δίψεος μακροῦ, ὁκόταν
					ἀναξηρανθέντα τὰ φλέβια δριμέα καὶ θερμὰ Ῥεύματα ἐπισπάσηται.","ma diventa come un uccello e, dopo un viaggio lungo e bilaterale, viene colpito
quando le vene sono secche si ripresentano vampate gravi e di calore.","but he becomes like a bird, and from a long and two-sided long journey, he was shot
when the veins are dry, severe and hot flushes recur."
Acut.sp.,Hippocrates,A.Littre,"June1,2005",19,19.,3,"γίγνεται δὲ ἡ γλῶσσα τρηχείη καὶ ξηρὴ καὶ μέλαινα κάρτα· καὶ τὰ περὶ τὴν νηδὺν
					δακνόμενος ἀλγέει· τά τε ὑποχωρήματα ἔξυγρα καὶ ὠχρὰ γίγνεται, καὶ δίψαι σφοδραὶ
					ἔνεισι, καὶ ἀγρυπνίη, ἐνίοτε δὲ καὶ","e la lingua diventa secca e secca e un cartoncino nero;
morde, soffre, le sue viscere diventano magre e pallide ed ha molta sete
sonnolenza e veglia, e talvolta","and the tongue becomes dry and dry and a black card;
biting, he is in pain; his bowels become thin and pale, and he is very thirsty
sleepiness, and wakefulness, and sometimes"
Acut.sp.,Hippocrates,A.Littre,"June1,2005",19,19.,4,παραλλάξιες φρενῶν.,freni di parallasse.,parallax brakes.
Acut.sp.,Hippocrates,A.Littre,"June1,2005",19,19.,5,"τῷ τοιῷδε δίδου πίνειν ὕδωρ τε καὶ μελίκρητον ἑφθὸν ὑδαρὲς ὁκόσον ἐθέλει· κἂν
					πικρὸν τὸ στόμα γίγνηται, ἐμέειν ξυμφέρει, καὶ τὴν κοιλίην ὑποκλύσαι· ἢν δὲ μὴ
					πρὸς ταῦτα λύηται, γάλα ὄνου ἑψήσας κάθαιρε.","beva acqua e acqua dolce sette volte quanto vuole;
la bocca diventa amara, sono indignato, e il ventre è domato; ma se no
a questo è risolto, hai bevuto il latte del diavolo, tu pulito.","let him drink water and sweet water seven times as much as he likes;
the mouth becomes bitter, I am indignant, and the belly is subdued; but if not
to this it is resolved, you have drunk devil's milk, you clean one."
Acut.sp.,Hippocrates,A.Littre,"June1,2005",19,19.,6,"ἁλμυρὸν δὲ μηδὲν μηδὲ δριμὺ προσφέρειν, οὐ γὰρ ὑποίσει· Ῥοφήματα δὲ, ἕως ἂν ἔξω
					τῶν κρισίμων γένηται, μὴ δίδου.","ma non offrono né salato né amaro, perché non mancherà; ma beve, finché
i giudizi si fanno, non due.","but they offer neither salty nor bitter, for it will not fail; but drinks, until
judgments are made, not two."
Acut.sp.,Hippocrates,A.Littre,"June1,2005",19,19.,7,"κἢν αἷμα ἐκ τῶν Ῥινῶν Ῥυῇ, λύεται τὸ πάθος, κἢν ἱδρῶτες ἐπιγένωνται κριτικοὶ
					γνήσιοι μετʼ οὔρων λευκῶν. παχέων καὶ λείων ὑφισταμένων, κἢν ἀπόστημά που
					γένηται· ἢν δʼ ἄνευ τούτων λυθῇ, ὑποστροφὴ πάλιν ἔσται τῆς ἀῤῬωστίης, ἢ ἰσχίων
					ἢ σκελέων ἄλγημα ξυμβήσεται, καὶ πτύσεται παχέα, ἢν μέλλῃ ὑγιὴς ἔσεσθαι.","Quando il sangue esce dal Ῥyῇn Ῥυῇ, la passione si scioglie, quando si fanno sudati critici
genuino con i capelli bianchi. presente denso e liscio, ascesso dove
nasce; se non si risolve senza di questi, è ancora il contrario dell'AῤῬostia, o degli antichi
oppure il dolore di uno scheletro viene lavato via, e cade fitto, se torna sano, riposa.","When blood from the Ῥyῇn Ῥυῇ, the passion is dissolved, when sweaty critics are made
genuine with white hair. thick and smooth present, abscess where
it is born; if it is not resolved without these, it is again the reverse of the AῤῬostia, or of the ancients
or a skeleon's grief is washed away, and it falls thickly, if it comes healthy, it rests."
Acut.sp.,Hippocrates,A.Littre,"June1,2005",19,19.,8,καύσου γένος ἄλλο.,bruciarne un tipo diverso.,burn a different kind.
Acut.sp.,Hippocrates,A.Littre,"June1,2005",19,19.,9,"κοιλίη ὑπάγουσα, δίψης μεστὴ, γλῶσσα τρηχείη, ξηρὴ, ἁλυκώδης·","Ventre pieno, assetato e pieno, lingua secca, secca, salata;","Belly full, thirsty and full, tongue dry, dry, salty;"
Acut.sp.,Hippocrates,A.Littre,"June1,2005",19,19.,10,οὔρων ἀπόληψις· ἀγρυπνίη· ἀκρωτήρια ἐψυγμένα.,"perdita di urina, veglia, estremità fredde.",loss of urine; wakefulness; extremities cold.
Acut.sp.,Hippocrates,A.Littre,"June1,2005",19,19.,11,"τῷ τοιούτῳ ἢν μὴ αἷμα ἐκ Ῥινῶν Ῥυῇ, ἢ ἀπόστημα περὶ τράχηλον γένηται, ἢ σκελέων
					ἄλγημα, καὶ πτύσματα παχέα πτύσῃ?̔ταῦτα δὲ ξυστάσης τῆς κοιλίης γίγνεται, ἢ
					ἰσχίου ὀδύνη, ἢ αἰδοίου πελίωμἀ, οὐ κρίνεται· καὶ ὄρχις ἐνταθεὶς κριτικόν.","a quello, se non c'è sangue dalla vagina, o si verifica un ascesso attorno al collo o alle ossa
dolore e sputare vomito denso?
Il dolore ai lombi o la peliosi della vulva non vengono giudicati.","to that one, if there is no blood from the vagina, or an abscess occurs around the neck, or bones
pain, and spitting up thick vomit?
Pain in the loins, or peliosis of the vulva, is not judged."
Acut.sp.,Hippocrates,A.Littre,"June1,2005",19,19.,12,Ῥοφήματα ἐπισπαστικὰ δίδου.,Ῥophymata epispatial didu.,Ῥophymata epispatial didu.
Acut.sp.,Hippocrates,A.Littre,"June1,2005",19,19.,1,"τὰ δʼ ὀξέα πάθεα, φλεβοτομήσεις, ἢν ἰσχυρὸν φαίνηται τὸ νούσημα, καὶ οἱ ἔχοντες
					ἀκμάζωσι τῇ ἡλικίῃ, καὶ Ῥώμη παρῇ αὐτέοισιν.","le due passioni acute, il salasso, se la voglia sembra forte, e chi ne ha
prosperità dei tempi, e Roma a loro.","the two acute passions, phlebotomy, if the urge seems strong, and those who have
prosperity of age, and Rome to them."
Acut.sp.,Hippocrates,A.Littre,"June1,2005",19,19.,2,"ἢν μὲν οὖν σύναγχος ᾖ, ἐκλεικτοῖσιν ἀνακάθαιρε, εἴτʼ ἄλλο τι τῶν πλευριτικῶν· ἢν
					δὲ ἀσθενέστεροι φαίνωνται, ἢ καὶ πλείω τοῦ αἵματος ἀφέλῃς, κλυσμῷ κατὰ τὴν
					κοιλίην χρέεσθαι διὰ τρίτης ἡμέρης, ἕως ἂν ἐν ἀσφαλείῃ γένοιτο ὁ νοσέων, καὶ
					λιμῷ, εἰ χρῄζοι.","ἅ ὅ ὖὖ συναγχος ᾖ, eclyctoisin anakatheire, oppure che dire dei pleuritici; ἀν
ma sembrano più deboli, o addirittura più vicini al sangue, secondo il clistere
la pancia è necessaria per tre giorni, finché il paziente non nasce sano e salvo, e
carestia, εἰ χρῄzoi.","ἅ ὅ ὖὖ συναγχος ᾖ, eclyctoisin anakatheire, or else what of the pleuritics; ἀν
but they seem weaker, or even nearer to the blood, enema according to the
belly is needed for three days, until the patient was safely born, and
famine, εἰ χρῄzoi."
Acut.sp.,Hippocrates,A.Littre,"June1,2005",19,19.,1,"φλεγμαίνοντα ὑποχόνδρια μὴ πνευμάτων ἀπολήψει, φρενῶν ἐντάσιες, ἢ πνευμάτων
					προστάσιες, ὀρθοπνοίης ξηρῆς, οἷσι μὴ πῦον ὕπεστιν, ἀλλὰ ὑπὸ πνεύματος ἀπολήψιος
					τὰ παθήματα ταῦτα ὑπογίγνεται, μάλιστα δὲ ἥπατος περιωδυνίαι, καὶ σπληνὸς βαρέα,
					καὶ ἄλλαι φλεγμασίαι τε καὶ ὑπὲρ φρενῶν περιωδυνίαι, καὶ ξυστροφαὶ νουσημάτων,
					οὐ δύνανται λύεσθαι, ἤν τις πρῶτον ἐπιχειρέῃ φαρμακεύειν· ἀλλὰ φλεβοτομίη τῶν
					τοιῶνδε ἡγεμονικόν ἐστιν· ἔπειτα δὲ ἐπὶ κλυσμὸν, ἢν μὴ μέγα καὶ ἰσχυρὸν","gli ipocondri infiammati non spengono gli spiriti, né frenano le intensità, né gli spiriti
protezioni, asciutte, rette, che non sono sotto l'uomo, ma sotto lo spirito
queste sofferenze si attenuano, infatti il ​​fegato diventa doloroso, e la milza pesante,
e altre infiammazioni e dolori mestruali frenetici, e raschiamento degli odori,
non possono essere risolti se prima si tenta di medicarli; ma il salasso dei
perché è sovrano; ma ha insistito per un clistere, se non grande e forte","inflamed hypochondria do not extinguish spirits, brake intensities, or spirits
protections, dry, upright, which is not under man, but under spirit
these sufferings subside, in fact the liver becomes painful, and the spleen heavy,
and other inflammations and over frenzied period pains, and scraping of smells,
they cannot be solved if they first try to medicate them; but phlebotomy of the
for he is sovereign; but he insisted on an enema, if not great and strong"
Acut.sp.,Hippocrates,A.Littre,"June1,2005",19,19.,2,"τὸ νούσημα ᾖ· εἰ δὲ μὴ, καὶ ὕστερον φαρμακείης δεῖ· δέεται δὲ ἀσφαλείης καὶ
					μετριότητος μετὰ φαρμακείης φλεβοτομίη.","la nousima x; in caso contrario, consultare successivamente la farmacia;
moderazione con salasso farmaceutico.","the nousima x; if not, then see the pharmacy afterwards;
moderation with pharmaceutical phlebotomy."
Acut.sp.,Hippocrates,A.Littre,"June1,2005",19,19.,3,"ὁκόσοι δὲ τὰ φλεγμαίνοντα ἐν ἀρχῇ τῶν νούσων εὐθέως ἐπιχειρέουσι λύειν φαρμακείῃ,
					τοῦ μὲν ξυντεταμένου καὶ φλεγμαίνοντος οὐδὲν ἀφαιρέουσιν· οὐ γὰρ ἐνδιδοῖ ὠμὸν
					ἐὸν τὸ πάθος· τὰ δὲ ἀντέχοντα τῷ νουσήματι καὶ ὑγιεινὰ ξυντήκουσιν· ἀσθενέος δὲ
					τοῦ σώματος γενομένου, τὸ νούσημα ἐπικρατέει· ὁκόταν δὲ τὸ νούσημα ἐπικρατήσῃ
					τοῦ σώματος, τὸ τοιόνδε ἀνιήτως ἔχει.","Ma coloro che sono infiammati all'inizio dei sensi cercano direttamente di risolvere la farmacia,
non tolgono nulla a chi è nudo e infiammato, perché non ammette
lui la passione; ma quelli che sanno resistere all'ammonizione e sono sani dovrebbero essere raschiati via; ma i malati
del corpo fatto, prevale il senso; ma quando prevale il senso
del corpo, che non ha.","But those who are inflamed at the beginning of the senses directly try to solve the pharmacy,
they do not remove anything from him who is naked and inflamed, for he does not admit
him the passion; but those who are able to withstand the admonishment and healthy should be scraped off; but the sick
of the body done, the sense prevails; but when the sense prevails
of the body, which he does not have."
Acut.sp.,Hippocrates,A.Littre,"June1,2005",19,19.,1,"τὸ δὲ ἄφωνον τινὰ ἐξαίφνης γενέσθαι, φλεβῶν ἀπολήψιες","ma non ascoltano cose strane, ablazione delle vene","but they don't listen to strange things, vein ablation"
Acut.sp.,Hippocrates,A.Littre,"June1,2005",19,19.,2,"λυπέουσιν, ἢν ὑγιαίνοντι τόδε ξυμβῇ ἄνευ προφάσιος ἢ ἄλλης αἰτίης ἰσχυρῆς·
					φλεβοτομέειν οὖν χρὴ τὸν βραχίονα τὸν δεξιὸν τὴν ἔσω φλέβα, καὶ ἀφαιρέειν τοῦ
					αἵματος, κατὰ τὴν ἕξιν καὶ τὴν ἡλικίην διαλογιζόμενον τὸ πλεῖον καὶ τὸ
					ἔλασσον.","sono dispiaciuti, se è guarito allora nasce senza prefazio o altro forte motivo;
venotomia, quindi, utilizzando il braccio destro, la vena interna e rimuovere la
di sangue, a sei anni e all'età che medita di più e il
ἔλασσον","they are sorry, if he is healed then he is born without a preface or other strong reason;
venotomy, then, using the right arm, the internal vein, and remove the
of blood, at six and age meditating the most and the
ἔλασσον"
Acut.sp.,Hippocrates,A.Littre,"June1,2005",19,19.,3,"ξυμπίπτει δὲ τοῖσι πλείστοισιν αὐτέων τοιάδε· ἐρυθήματα προσώπου, ὀμμάτων
					στάσιες, χειρῶν διαστάσιες, ὀδόντων τρισμοὶ, σφυγμοὶ, σιηγόνων ξυναγωγὴ, καὶ
					κατάψυξις ἀκρωτηρίων, πνευμάτων ἀπολήψιες ἀνὰ τὰς φλέβας.","ma la maggior parte cade così: eruzioni cutanee sul viso, cicatrici
posture, movimenti delle mani, battito dei denti, pulsazioni, spazzolatura del mento e
congelamento di estremità, di alcolici, estrazioni di vene.","but most of them fall off like that; facial rashes, scars
postures, hand movements, teeth chattering, pulses, chin brushing, and
freezing of extremities, of spirits, extractions from the veins."
Acut.sp.,Hippocrates,A.Littre,"June1,2005",19,19.,1,"ὁκόταν ἀλγήματα προγένηται, μελαίνης χολῆς",ocotan algemata ha origine dalla bile nera,ocotan algemata originates from black bile
Acut.sp.,Hippocrates,A.Littre,"June1,2005",19,19.,2,"καὶ δριμέων Ῥευμάτων ἐπιῤῬύσιες γίγνονται· ἀλγέει δὲ τὰ ἐντὸς δακνόμενος·
					δηχθεῖσαι δὲ καὶ λίην ξηραὶ γενόμεναι αἱ φλέβες ἐντείνονταί τε καὶ φλεγμαίνουσαι
					ἐπισπῶνται τὰ ἐπιῤῬέοντα· ὅθεν διαφθαρέντος τοῦ αἵματος, καὶ τῶν πνευμάτων οὐ
					δυναμένων ἐν αὐτῷ τὰς κατὰ φύσιν ὁδοὺς βαδίζειν, καταψύξιές τε γίγνονται ὑπὸ τῆς
					στάσιος, καὶ σκοτώσιες, καὶ ἀφωνίη, καὶ καρηβαρίη, καὶ σπασμοὶ, ἢν ἤδη ἐπὶ τὴν
					καρδίην ἢ τὸ ἧπαρ ἢ ἐπὶ τὴν φλέβα ἔλθῃ· ἔνθεν ἐπίληπτοι γίγνονται ἢ παραπλῆγες,
					ἢν ἐς τοὺς περιέχοντας τόπους ἐμπέσῃ τὰ Ῥεύματα, καὶ ὑπὸ τῶν πνευμάτων οὐ
					δυναμένων διεξιέναι καταξηρανθῇ.","e le febbri gravi diventano dolorose;
hai prurito e diventi un po' secco, le vene si stringono e si infiammano
le cose malvagie vengono respinte, dai corrotti del sangue e degli spiriti no
rafforzati in lui, percorrono i sentieri naturali, si congelano sotto il
stasi, e uccisione, e afonia, e carivari, e convulsioni, se già sul
arrivano al cuore o al fegato o alla vena; da qualche parte diventano convulsi o paraplegici,
se i luoghi contenenti fossero riempiti dai fiumi e non dagli spiriti
delle forze impiegate si prosciugheranno.","and severe fevers become painful;
you itch and become a little dry, the veins tighten and become inflamed
the things that are evil are repulsed; from the corrupt of blood, and of spirits not
strengthened in him, they walk the natural paths, they become frozen under the
stasis, and killing, and aphonia, and carivari, and convulsions, if already on the
come to the heart or the liver or the vein; somewhere they become convulsed or paraplegic,
if the containing places were filled by the rivers, and not by the spirits
of forces carried out will be dried up."
Acut.sp.,Hippocrates,A.Littre,"June1,2005",19,19.,3,ἀλλὰ χρὴ τοὺς,ma usali,but use them
Acut.sp.,Hippocrates,A.Littre,"June1,2005",19,19.,4,"τοιούτους προπυριῶντα φλεβοτομέειν ἐν ἀρχῇσιν εὐθέως, μετεώρων ἐόντων πάντων τῶν
					λυπεόντων πνευμάτων καὶ Ῥευμάτων· εὐβοηθητότερα γάρ ἐστιν· καὶ ἀναλαμβάνοντα,
					καὶ τὰς κρίσιας ἐπιθεωρέοντα, φαρμακεύειν, ἢν μὴ κουφίζηται, ἄνω· τὴν δὲ κάτω
					κοιλίην, ἢν μὴ ὑποχωρέῃ κλυσμῷ, ὄνου γάλα ἑφθὸν δίδου, καὶ πινέτω μὴ ἔλασσον
					δώδεκα κοτυλῶν· ἢν δὲ Ῥώμη περιέχῃ, πλεῖον ἑκκαίδεκα.","tali flebotomi infuocati all'inizio direttamente, essendo le meteore tutto
di spiriti e spiriti addolorati; più utili perché sono; e subentrando,
e gli ispettori critici medicano, se non diminuisce, sopra e sotto
stomaco, se non cede al clistere, dammi il latte sette volte al giorno e non bere
dodici cotiledoni; se contiene Ῥome, più undici.","such fiery phlebotomes in the beginning directly, meteors being all of the
of sorrowful spirits and spirits; more helpful for it is; and undertaking,
and the critical inspectors medicate, if it does not subside, above; and below
stomach, if it does not yield to an enema, drink milk seven times, and do not drink
twelve cotyledons; if it contains Ῥome, more eleven."
Acut.sp.,Hippocrates,A.Littre,"June1,2005",19,19.,1,"Σύναγχος δὲ γίνεται, ὁκόταν ἐκ τῆς κεφαλῆς Ῥεῦμα πουλὺ καὶ κολλῶδες ὥρην
					χειμερινὴν ἢ ἐαρινὴν ἐς τὰς σφαγίτιδας φλέβας ἐπιῤῬυῇ, καὶ τὸ Ῥεῦμα πλεῖον","Ma è in corso un incontro, dalla testa dei reumatismi escono uccelli e bastoncini
in inverno o in primavera si esamina la vena giugulare e i reumatismi sono maggiori","But a meeting is taking place, from the head of the rheumatism there are birds and sticks
in winter or spring, the jugular vein is examined, and the rheumatism is more"
Acut.sp.,Hippocrates,A.Littre,"June1,2005",19,19.,2,"διὰ τὴν εὐρύτητα ἐπισπάσωνται· ὁκότ
      

      δὲ ψ
      

      όν τε ἐὸν καὶ
					κολλῶδες ἐμφράξηται, τοῦ πνεύματος τ
      

      ους καὶ τοῦ αἵματος ἀποφράσσον,
					πήγνυσι τὰ ξύνεγγυς τοῦ αἵματος, καὶ ἀκίνητον καὶ στάσιμον ποιέει, φύσει ψυχρον
					ἐὸν καὶ ἐμφρακτικόν.","a causa della larghezza ricadono, ma compralo anche lui
si intasa, del loro spirito e del loro sangue,
congela i coaguli di sangue, e stai fermo e fermo, fa freddo
ὅν ed emphraktikon.","because of the width they fall back, but buy him too
it clogs up, of their spirit and blood,
freeze the blood clots, and still and stand still, it blows cold
ὅν and emphraktikon."
Acut.sp.,Hippocrates,A.Littre,"June1,2005",19,19.,3,"διὰ τοῦτο πνίγονται, τῆς γλώσσης ἀποπελιουμένης καὶ στρογγυλουμένης καὶ
					ἀνακαμπτομένης διὰ τὰς φλέβας τὰς ὑπὸ τὴν γλῶσσαν· τῆς γὰρ ὑποταμνομένης
					σταφυλῆς, ἣν δὴ κιονίδα καλεῦσιν, ἑκατέρωθεν φλὲψ παχείη.","per questo sono soffocati, dalla lingua atrofizzata e arrotondata
irrigidito dalle vene sotto la lingua;
d'uva, che chiamano kionida, su ciascun lato una fitta vite.","because of this they are suffocated, of the language atrophied and rounded and
stiffened by the veins under the tongue;
of grapes, which they call kionida, on each side a thick vine."
Acut.sp.,Hippocrates,A.Littre,"June1,2005",19,19.,4,ὁκόταν οὖν,ocotan oὖ,ocotan oὖ
Acut.sp.,Hippocrates,A.Littre,"June1,2005",19,19.,5,"πλήρεες αὗται ἐοῦσαι ἐς τὴν γλῶσσαν ἐναποστηρίζωνται ἀραιὴν ἐοῦσαν καὶ
					σπογγοειδέα, διὰ τὴν ξηρασίην ὑπὸ βίης τὸ ἐκ τῶν φλεβῶν δεχομένη ὑγρὸν, ἐκ
					πλατείης μὲν στρογγύλη γίνεται, ἐξ εὐχρόου δὲ πελιδνὴ, ἐκ μαλθακῆς δὲ σκληρὴ, ἐξ
					εὐκάμπτου δὲ ἄκαμπτος, ὥστε ταχέως ἀποπνίγεσθαι, ἢν μή τις ὀξέως βοηθῇ.","sono completi, sono te, sono supportati dalla lingua, sono sparsi e lo sono
spongoidea, a causa della grave secchezza, riceve fluido dalle vene, da
da piatto diventa rotondo, da bianco diventa sottile, da morbido diventa duro, da
Ma è flessibile e rigido, tanto che soffoca presto se non li aiuta urgentemente.","they are complete, they are you, they are supported by the language, they are sparse and they are
spongoidea, due to severe dryness, receiving fluid from the veins, from
from flat it becomes round, from white it becomes thin, from soft it becomes hard, from
But he is flexible and rigid, so that he quickly suffocates, if he does not help them urgently."
Acut.sp.,Hippocrates,A.Littre,"June1,2005",19,19.,6,"φλεβοτομίην τε ποιεύμενος ἀπὸ βραχιόνων, καὶ τὰς ὑπὸ τὴν γλῶσσαν φλέβας
					ὑποτάμνων, καὶ φαρμακεύων τοῖσιν ἐκλεικτοῖσι, καὶ ἀναγαργαρίζων θερμοῖσι, καὶ
					κεφαλὴν ὑποξυρῶν, καὶ κήρωμα κεφαλῇ καὶ τραχήλῳ περιτιθέναι, καὶ εἰρίοισι
					περιελίσσειν, καὶ σπόγγοισι μαλθακοῖσιν, ἐν ὕδατι θερμῷ ἐκπιεζεῦντα, πυριῇν·
					πίνειν τε ὕδωρ καὶ μελίκρητον μὴ ψυχρά·","salasso eseguito dal braccio e dalla vena sublinguale
sottocespugli, e li ha medicati, e
la testa degli ipossiri e la ceretta della testa e del collo vengono circoncisi, e
si arricciano, e diventano molli e spugnosi, schiacciati nell'acqua calda, nel fuoco;
bere acqua e miele, non freddi;","phlebotomy performed from the arm, and the sublingual vein
undershrubs, and medicated them, and
head of hypoxyrs, and waxing of the head and neck is circumcised, and
they curl up, and become spongy soft, squeezing in hot water, fire;
drink water and honey, not cold;"
Acut.sp.,Hippocrates,A.Littre,"June1,2005",19,19.,7,"χυλὸν δε προσφέρειν, ὁκόταν ἐκ κρίσιος ἐν ἀσφαλείῃ ἤδη ᾖ.","Non offrono il porridge, è già stato tagliato fuori dalla crisi in sicurezza ᾖ.","They don't offer porridge, he was cut out of crisis in safety already ᾖ."
