work_title,author,editor,date,bookid,booktitle,index_paragraph,latin_text
Acut.sp.,Hippocrates,A.Littre,"June1,2005",20,20.,18,"μεμαθήκασι δὲ μακροὶ οἱ πυρετοὶ οἵδε γίγνεσθαι,"
Acut.sp.,Hippocrates,A.Littre,"June1,2005",20,20.,19,"καὶ ἀποσκήμματα ἴσχειν, ἢν μὲν τὰ κάτω ψυχρὰ ᾖ, περὶ ὦτα καὶ τράχηλον· ἢν δὲ μὴ
					ψυχρὰ ᾖ, ἄλλας ἴσχειν μεταβολάς· ῥέει δὲ καὶ αἷμα ἐκ Ῥινῶν, καὶ αἱ κοιλίαι
					τοῖσι τοιουτέοισιν ἐκταράσσονται· ὁκόσοισι δὲ πυρετοὶ ἀσώδεές εἰσι, καὶ
					ὑποχόνδρια ξυντείνουσι, καὶ κεκλιμένοι οὐκ ἀνέχονται ἐν τῷ αὐτέῳ, καὶ τὰ ἄκρεα
					ψύχονται πάντα, πλείστης ἐπιμελείης καὶ φυλακῆς δέονται· διάγειν δὲ τούτοισι
					προσφέροντας μηδὲν ἄλλο ἢ ὀξύμελι ὑδαρές· Ῥόφημα δὲ μὴ πρόσφερε,"
Acut.sp.,Hippocrates,A.Littre,"June1,2005",20,20.,20,"ἕως ἂν λήξῃ, καὶ τὸ οὖρον πεπανθῇ· κατακλίνειν δὲ ἐς ζοφερὰ οἰκήματα, καὶ
					κατακεκλίσθαι ὡς ἐπὶ μαλθακωτάτοισι στρώμασι, πολὺν χρόνον ἐπὶ τὰ αὐτὰ
					καρτερέοντα, καὶ ὡς ἥκιστα Ῥιπτάζειν· μάλιστα γὰρ τοῦτο τοὺς τοιούτους
					ὠφελέει."
Acut.sp.,Hippocrates,A.Littre,"June1,2005",20,20.,21,"ἐπὶ δὲ τὸ ὑποχόνδριον λίνου σπέρμα ἐγχρίων ἐπιτίθει, φυλασσόμενος ὅκως μὴ φρίξῃ
					προστιθέμενος· ἔστω δὲ ἀκροχλίαρον, ἑφθὸν ἐν ὕδατι καὶ ἐλαίῳ."
Acut.sp.,Hippocrates,A.Littre,"June1,2005",20,20.,22,"τεκμαίρεσθαι δὲ ἐκ τῶν οὔρων τὸ μέλλον ἔσεσθαι· ἢν μὲν γὰρ παχύτερα καὶ ὠχρότερα
					ᾖ, βελτίω· ἢν δὲ λεπτότερα καὶ μελάντερα, πονηρότερα· ἢν δὲ μεταβολὰς ἔχῃ,
					χρόνον τε σημαίνει, καὶ ἀνάγκη τῷ νοσέοντι μεταβάλλειν καὶ ἐπὶ τὰ χείρω καὶ ἐπὶ
					τὰ βελτίω τὴν ἀνωμαλίην."
Acut.sp.,Hippocrates,A.Littre,"June1,2005",20,20.,23,"τοὺς δὲ ἀκαταστάνους τῶν πυρετῶν ἐᾷν, μέχρις ἂν στῶσιν, ὁκόταν δὲ στῶσιν,
					ἀπαντῆσαι διαίτῃ καὶ θεραπείῃ τῇ προσηκούσῃ, κατὰ φύσιν θεωρέων."
Acut.sp.,Hippocrates,A.Littre,"June1,2005",20,20.,1,εἰσὶ δὲ ὄψιες πολλαὶ τῶν καμνόντων· διὸ προσεκτέον τῷ
Acut.sp.,Hippocrates,A.Littre,"June1,2005",20,20.,2,"ἰωμένῳ, ὅκως μὴ διαλήσεται τῶν προφασίων, μήτε τῶν κατὰ λογισμὸν, μήτε ὁκόσα ἐς
					ἀριθμὸν ἄρτιον ἢ περισσὸν δεῖ φανῆναι· μάλιστα μὲν οὖν δεῖ τὸν περισσὸν ἀριθμὸν
					εὐλαβέεσθαι, ὡς αὗται αἱ ἡμέραι ἑτεροῤῬοπέας ποιέουσι τοὺς κάμνοντας."
Acut.sp.,Hippocrates,A.Littre,"June1,2005",20,20.,3,"φυλάσσεσθαι οὖν δεῖ τὴν πρώτην ἡμέρην, ᾗ ἦρκται ἀσθενέειν ὁ κάμνων, ἰδόντα τὴν
					ἀρχὴν ἐξ ὅτου καὶ διότι· ἡγέεται γὰρ τοῦτο πρῶτον εἰδῆσαι."
Acut.sp.,Hippocrates,A.Littre,"June1,2005",20,20.,4,ὁκόταν δὲ ἔρῃ αὐτὸν καὶ διασκέψῃ ταῦτα
Acut.sp.,Hippocrates,A.Littre,"June1,2005",20,20.,5,"πάντα, πρῶτον μὲν κεφαλὴν ὅκως ἔχει, εἰ ἀνάλγητος καὶ μὴ βάρος ἔχει ἐν ἑωυτῇ·
					ἔπειτα ὑποχόνδρια καὶ πλευρὰ, εἰ ἀνάλγητα· ὑποχόνδριον μὲν γὰρ, εἰ ἐπίπονόν
					ἐστιν ἢ ἐπηρμένον ἢ ἔχει τινὰ σκολιότητα ἢ κόρον, ἢ πλευροῦ ἀλγηδὼν ἐνείη, καὶ
					ἅμα τῷ ἀλγήματι ἢ βηχίον ἢ στρόφος ἢ πόνος κοιλίης· ὅταν δέ τι τούτέων παρῇ, ἐν
					ὑποχονδρίῳ μὲν μάλιστα, λύειν τὴν κοιλίην κλυσμοῖσιν· πινέτω δὲ μελίκρητον
					θερμὸν ἀφηψημένον."
Acut.sp.,Hippocrates,A.Littre,"June1,2005",20,20.,6,"καταμανθάνειν δὲ καὶ ἐν τῇσιν ἐξαναστάσεσιν εἰ λειποθυμέει, καὶ εἰ τοῦ πνεύματος
					εὐφορίη αὐτὸν ἔχει, ἰδεῖν τε τὴν διαχώρησιν, μή τι μέλαν διεχώρησεν ἰσχυρῶς
					χρῶμα, καὶ εἰ καθαρὸν, ὁκοῖα ὑγιαίνοντος ἂν εἴη διαχωρήματα, καὶ ὁ πυρετὸς ἐς
					τὴν τρίτην ἐπιπαροξυνόμενος·"
Acut.sp.,Hippocrates,A.Littre,"June1,2005",20,20.,7,"κατιδὼν δὲ εὖ μάλα τοὺς τοιούσδε ἐν ταύτῃσι τῇσι νούσοισι τριταίους, πρὸς ταάτην
					ἤδη καὶ τὰ ἄλλα συνορῇν· καὶ ἢν ἡ τετάρτη τῇ τρίτῃ ἡμέρῃ ὅμοιον ἔχῃ τι τῶν αὐτῶν
					τουτέων, κινδυνώδης ὁ νων γίγνεται."
Acut.sp.,Hippocrates,A.Littre,"June1,2005",20,20.,8,"τὰ δὲ σημεῖα· ἡ μὲν μέλαινα διαχώρησις θάνατον σημαίνει, ἡ δὲ ὁμοίη τῷ ὑγιαίνοντι
					ὁκόταν πάσας τὰς ἡμέρας φαίνηται, σωτήριον· ὁκόταν δὲ μὴ ὑπακούῃ τῇ βαλάνῳ, ἐνῇ
					δὲ τοῦ πνεύματος εὐφορίη, διαναστὰς ἐπὶ τὸν θρόνον ἢ αὐτοῦ ἐν τῇ κλίνῃ, ἢν
					ἀψυχίη ἐγγένηται, ταῦτα ὁκόταν προσῇ τῷ κάμνοντι ἢ τῇ καμνούσῃ κατʼ ἀρχὰς,
					παραφροσύνην οἴου ἐσομένην."
Acut.sp.,Hippocrates,A.Littre,"June1,2005",20,20.,9,προσέχειν δὲ χρὴ καὶ τῇσι
Acut.sp.,Hippocrates,A.Littre,"June1,2005",20,20.,10,"χερσίν· ἢν γὰρ τρομεραὶ ἔωσι, προσδέχου τῷ τοιῷδε ἀπόσταξιν αἵματος ἐκ Ῥινῶν
					ἐσομένην· ὁρῇν δὲ χρὴ καὶ τοὺς μυκτῆρας· ἢν ὁμοίως τὸ πνεῦμα διʼ ἀμφοτέρων
					ἕλκηται, καὶ ἢν πουλὺ φέρηται ἐκ τῶν μυκτήρων, φιλέει γίγνεσθαι σπασμός· ἢν δὲ
					σπασμὸς γένηται τῷ τοιῷδε, θάνατος προσδόκιμος, καὶ καλῶς ἔχει προλέγειν."
Acut.sp.,Hippocrates,A.Littre,"June1,2005",20,20.,1,"ἢν δὲ ἐν πυρετῷ χειμερινῷ ἡ γλῶσσα τρηχείη γένηται καὶ ἀψυχίαι ἐνέωσι, φιλέει τῷ
					τοιῷδε καὶ ἐπάνεσις εἶναι τοῦ πυρετοῦ· ἀλλʼ ὅμως τὸν τοιόνδε παραφυλάσσειν τῇ
					λιμοκτονίῃ καὶ ὑδατοποσίῃ καὶ μελικρήτου πόσει· καὶ χυλοῖσι παραφύλασσε, μηδὲν
					πιστεύων τῇ ἀνέσει τῶν πυρετῶν, ὡς οἱ τοιάδε ἔχοντες σημεῖα, ἐπικίνδυνοί εἰσι
					θνήσκειν· ὁκόταν δὲ ταῦτα συνειδῇς, οὕτω προλέγειν, ἤν"
Acut.sp.,Hippocrates,A.Littre,"June1,2005",20,20.,2,"σοι ἀρέσκῃ, θεωρήσας εὖ μάλα."
Acut.sp.,Hippocrates,A.Littre,"June1,2005",20,20.,3,"ὁκόταν δὲ πυρετοῖσι φοβερόν τι γένηται πεμπταίοισιν ἐοῦσιν, ἡ κοιλίη ἐξαίφνης
					ὑγρὰ διαχωρήσῃ, καὶ ἀψυχίη γένηται, ἢ ἀφωνίη ἐπιλάβῃ, ἢ σπασμώδης γένηται ἢ
					λυγμώδης, ἐπὶ τούτοισιν ἀσώδεα φιλέει γίγνεσθαι, καὶ περὶ ὑποῤῬίνιον καὶ
					μέτωπον ἱδρῶτες καὶ αὐχένα ὄπισθεν τῆς κεφαλῆς· οἱ δὲ ταῦτα πάσχοντες θνήσκουσιν
					οὐκ ἐς μακρὸν πνευματωθέντες."
Acut.sp.,Hippocrates,A.Littre,"June1,2005",20,20.,4,"Ὁκόσοισι δὲ ἐν πυρετοῖσι τὰ σκέλεα γίγνεται φυματώδεα, καὶ ἐγχρονιζόμενα μὴ
					ἐκπεπαίνεται ἔτι ἐόντων ἐν πυρετοῖσιν, ἢν καὶ προσπέσῃ πνιγμὸς ἐν φάρυγγι,
					ἰσχνων ἐόντων τῶν περὶ φάρυγγα, καὶ μὴ πεπαίνηται, ἀλλὰ"
Acut.sp.,Hippocrates,A.Littre,"June1,2005",20,20.,5,"σβεσθῇ, φιλέει τῷ τοιῷδε αἷμα ἐκ τῶν Ῥινῶν Ῥέειν· κἢν μὲν πουλὺ Ῥυῇ, λύσιν
					σημαίνει τῆς νούσου· ἢν δὲ μὴ, μακρήν· ὁκόσῳ δʼ ἂν ἔλασσον Ῥυῇ, τοσῷδε χεῖρον
					καὶ ἐπίμηκες· ἢν δὲ τἄλλα Ῥήϊστα γένηται, προσδέχεσθαι τῷ τοιῷδε ἐς πόδας
					ἀλγήματα· ἢν δὲ ἅψηται τοῦ ποδὸς, καὶ ἐπώδυνος γενόμενος παραμένῃ πυριφλεγὴς
					γενόμενος, καὶ μὴ λυθῇ, κατὰ σμικρὸν ἥξει καὶ ἐς αὐχένα ἀλγήματα καὶ ἐς κληῗδα
					καὶ ἐς ὦμον καὶ ἐς στῆθος καὶ ἐς ἄρθρον, καὶ τοῦτο δεήσει φυματῶδες γενέσθαι·
					σβεννυμένων δὲ τουτέων, ἢν αἱ χεῖρες ἐφέλκωνται ἢ τρομεραὶ γένωνται, σπασμὸς τὸν
					τοιόνδε ἐπιλαμβάνει καὶ παραφροσύνη· ἀτὰρ καὶ φλυζάκια ἐπὶ τὴν ὀφρὺν, καὶ
					ἐρυθήματα ἴσχει, καὶ τὸ βλέφαρον τὸ ἕτερον παρὰ τὸ ἕτερον παραβλαστάνει, καὶ
					σκληρὴ φλεγμονὴ"
Acut.sp.,Hippocrates,A.Littre,"June1,2005",20,20.,6,"κατέχει, καὶ οἰδέει ἰσχυρῶς ὁ ὀφθαλμὸς, καὶ ἡ παραφροσύνη μέγα ἐπιδιδοῖ· αἱ δὲ
					νύκτες μᾶλλον σημαίνουσιν ἢ αἱ ἡμέραι τὰ περὶ τὴν παραφροσύνην."
Acut.sp.,Hippocrates,A.Littre,"June1,2005",20,20.,7,"τὰ δὲ σημεῖα μάλιστα γίγνεται πολλὰἐπὶ τὸν περισσὸν ἀριθμὸν ἢ ἐπὶ τὸν ἄρτιον·
					ὁκοτέρῳ δʼ ἂν τούτων τῶν ἀριθμῶν γίγνηται, ὄλεθροι ἐπιγίγνονται."
Acut.sp.,Hippocrates,A.Littre,"June1,2005",20,20.,8,"τοὺς τοιούτους δὲ ἢν μὲν ἐξ ἀρχῆς φαρμακεύειν προαιρῇ, πρὸ τῆς πέμπτης, ἢν
					βορβορύζῃ ἡ κοιλίη· εἰ δὲ μὴ, ἐᾷν ἀφαρμακεύτους εἶναι· ἢν δὲ διαβορβορύζῃ, καὶ
					τὰ ὑποχωρήματα χολώδεα ᾖ, σκαμμωνίῳ ὑποκάθαιρε μετρίως· τῇ δὲ ἄλλῃ θεραπείῃ, ὡς
					ἐλάχιστα προσφέρειν πόματα καὶ Ῥοφήματα, ἵνα βελτιόνως ἔχῃ, ἢν μὴ ὑπερβῶσι τὴν
					τεσσαρεσκαιδεκάτην ἐπανέντες."
Acut.sp.,Hippocrates,A.Littre,"June1,2005",20,20.,9,"ὁκόταν πυρέσσοντι τεσσαρεσκαιδεκαταίῳ ἐόντι ἀφωνίη προσγένηται, οὐ φιλέει ἥκειν
					λύσις ταχείη, οὐδʼ ἀπαλλαγὴ τοῦ νουσήματος γίγνεσθαι, ἀλλὰ χρόνον τῷ τοιῷδε
					σημαίνει ὁκόταν δὲ φανῇ ἐπὶ τῇ ἡμέρῃ ταύτῃ, μακρότερον ξυμπίπτει."
Acut.sp.,Hippocrates,A.Littre,"June1,2005",20,20.,10,ὁκόταν δὲ πυρέσσοντι τεταρταίῳ ἡ γλῶσσα
Acut.sp.,Hippocrates,A.Littre,"June1,2005",20,20.,11,"ἐκτεταραγμένα διαλέγηται, καὶ ἡ κοιλίη χολώδεα ὑποχωρέῃ ὑγρὰ, φιλέει παραληρέειν
					ὁ τοιόσδε· ἀλλὰ χρὴ παραφυλάσσειν παρεπόμενον τοῖσιν ἀποβαίνουσιν."
Acut.sp.,Hippocrates,A.Littre,"June1,2005",20,20.,12,"θερινῆς καὶ μετοπωρινῆς ὥρης ἐπὶ τῶν ὀξέων αἵματος ἀπόσταξις ἐξαπίνης ξυντονίην
					καὶ πολλὴν θεραπείην κατὰ τὰς φλέβας δηλοῖ, καὶ ἐς τὴν ὑστεραίην λεπτῶν οὔρων
					ἐπιφάσιας· καὶ ἢν ἀκμάζῃ τῇ ἡλικίῃ καὶ τὸ σῶμα ἐκ γυμνασίων ἢ εὐσαρκώσιος ἔχῃ, ἢ
					μελαγχολικὸς ᾖ, ἢ ἐκ πόσιος χεῖρες τρομεραὶ, καλῶς ἔχει παραφροσύνην προειπεῖν ἢ
					σπασμόν· κἢν μὲν ἐν ἀρτίῃσιν ἐπιγένηται, βέλτιον, ἐν κρισίμῃσι δὲ ὀλέθριον· ἢν
					μὲν πουλὺ ἀλὲς ἀποσυθὲν αἷμα ἐξόδους ποιήσηται,"
Acut.sp.,Hippocrates,A.Littre,"June1,2005",20,20.,13,"τῆς πλεονεξίης κατὰ Ῥῖνας, ἢ κατὰ ἕδρην ἐμπλησθείσης, ἀπόστασιν, ἢ πόνους ἐν
					ὑποχονδρίῳ, ἢ ἐς ὄρχιας, ἢ"
Acut.sp.,Hippocrates,A.Littre,"June1,2005",20,20.,14,"ἐς σκέλεα· λυθέντων δὲ τουτέων, ἔξοδοι γίγνονται πτυσμῶν παχέων, οὔρων λείων,
					λευκῶν."
Acut.sp.,Hippocrates,A.Littre,"June1,2005",20,20.,15,"πυρετῷ λυγγώδει, ὀπὸν σιλφίου, ὀξύμελι, δαῦκον τρίψας, πιεῖν δίδου, καὶ χαλβάνην
					ἐν μέλιτι, καὶ κύμινον ἐκλεικτικὸν, καὶ χυλὸν"
Acut.sp.,Hippocrates,A.Littre,"June1,2005",20,20.,16,"πτισάνης ἐπὶ τουτέοισι Ῥοφέειν· ἄφυκτος δὲ ὁ τοιοῦτος, ἢν μὴ ἱδρῶτες κριτικοὶ
					καὶ ὕπνοι ὁμαλοὶ ἐπιγένωνται, καὶ οὖρα παχέα καὶ δριμέα καταδράμῃ, ἢ ἐς
					ἀπόστασιν στηρίζῃ· κόκκαλος καὶ σμύρνα ἐκλεικτόν· πίνειν δὲ τούτοισι διδόναι
					ὀξύμελι ὡς ἐλάχιστον· ἢν δὲ διψώδεες ἔωσι σφόδρα, τοῦ κριθίνου ὕδατος."
Acut.sp.,Hippocrates,A.Littre,"June1,2005",20,20.,1,"τὰ δὲ περιπλευμονικὰ καὶ πλευριτικὰ ὧδε χρὴ σκέπτεσθαι· ἢν ὀξύς ὁ πυρετὸς ᾖ, καὶ
					τὰ ὀδυνήματα τοῦ ἑτέρου πλευροῦ ἢ ἀμφοτέρων, καὶ τοῦ πνεύματος δὲ"
Acut.sp.,Hippocrates,A.Littre,"June1,2005",20,20.,2,"ἀναφερομένου ἢν πονέῃ, καὶ βῆχες ἐνέωσι, καὶ πτύσματα πτύῃ πυῤῬὰ ἢ πελιὰ, ἢ καὶ
					λεπτὰ καὶ ἀφρώδεα καὶ ἀνθηρὰ, καὶ εἴ τι ἄλλο διαφέρον ἔχοι παρὰ τὰ μεμαθηκότα,
					τούτοισιν οὕτω χρὴ διάγειν· ἢν μὲν ἡ ὀδύνη ἄνω περαίνῃ πρὸς κληῗδα ἢ περὶ μαζὸν
					ἢ περὶ βραχίονα, τάμνειν χρὴ τὴν ἐν τῷ βραχίονι φλέβα τὴν ἔσω, ἐφʼ ὁκότερον ἂν ᾖ
					τῶν μερέων κατὰ τόδε· ἀφαιρέειν δὲ κατὰ τὴν τοῦ σώματος ἕξιν καὶ ὥρην καὶ
					ἡλικίην καὶ χροιὴν πλεῖον, καὶ θαρσέων, ἢν ὀξὺ τὸ ἄλγημα ᾖ, ἄγειν πρὸς"
Acut.sp.,Hippocrates,A.Littre,"June1,2005",20,20.,3,λειποψυχίην· ἔπειτα ὑποκλύζειν μετὰ τοῦτο.
Acut.sp.,Hippocrates,A.Littre,"June1,2005",20,20.,4,"ἢν δὲ ὑποκάτω τοῦ θώρηκος ᾖ τὸ ἄλγημα, καὶ ξυντείνῃ λίην, τῷ πλευριτικῷ τὴν
					κοιλίην ὑποκάθαιρε· μεσηγὺ δὲ τῆς καθάρσιος μηδὲν δίδου· μετὰ κάθαρσιν δὲ
					ὀξύμελι· φαρμακεύειν δὲ τεταρταῖον· τὰς δὲ ἐξ ἀρχῆς τρεῖς ὑποκλύζειν, καὶ ἢν μὴ
					κουφίζῃ, οὕτως ὑποκάθαιρε· φυλακὴ δὲ ἔστω ἕως ἀπυρέτου καὶ ἑβδόμης· ἔπειτα ἢν
					ἀσφαλὴς ἐὼν φαίνηται, οὕτω χυλῷ ὀλίγῳ καὶ λεπτῷ τὸ πρῶτον, ξὺν μέλιτι μίσγων
					δίδου· ἢν δὲ ἀνάγηται Ῥηϊδίως, καὶ εὔπνοος ᾖ καὶ ἀνώδυνος τὰ πλευρὰ, καὶ
					ἀπύρετος, κατὰ σμικρὸν παχυτέρῳ τε καὶ πλείονι, καὶ δὶς τῆς ἡμέρης· ἢν δὲ μὴ
					Ῥηϊδίως ἀπαλλάσσῃ, ἔλασσόν τε τὸ πόμα, καὶ τὸ Ῥόφημα"
Acut.sp.,Hippocrates,A.Littre,"June1,2005",20,20.,5,"ὀλίγον, χυλὸν λεπτὸν, καὶ ἅπαξ, ἐν ὁκοτέρῃ ἂν ὥρῃ βέλτιον διάγῃ· γνώσῃ δὲ ἐκ τῶν
					οὔρων."
Acut.sp.,Hippocrates,A.Littre,"June1,2005",20,20.,6,"Δεὶ δὲ Ῥόφημα προσφέρειν τοῖσιν ἐκ τῶν νουσημάτων μὴ πρότερον ἢ πέπονα τὰ οὖρα ἢ
					πτύσματα ἴδῃς γεγενημένα?̔ἢν δὲ φαρμακευθεὶς συχνὰ καθαρθῇ, ἀναγκαῖον διδόναι,
					ἔλασσον δὲ καὶ λεπτότερον· οὐ γὰρ δυνήσεται ὑπὸ κενεαγγείης ὑπνώσσειν, οὐδὲ
					πέσσειν ὁμοίως, οὐδὲ τὰς κρίσιας ὑπομένειν̓· ἀλλʼ ἐπειδὰν ξυντήξιες ὠμῶν
					γένωνται, καὶ τὰ ἀντέχοντα ἀποβάλλῃ, ἀνθέξει οὐδέν."
Acut.sp.,Hippocrates,A.Littre,"June1,2005",20,20.,7,"πέπονα δέ ἐστι τὰ μὲν πτύελα, ὁκόταν γένηται ὅμοια τῷ πύῳ, τὰ δὲ οὖρα"
Acut.sp.,Hippocrates,A.Littre,"June1,2005",20,20.,8,τὰς ὑποστάσιας ὑπερύθρους ἔχοντα ὁκοῖον ὀρόβων.
Acut.sp.,Hippocrates,A.Littre,"June1,2005",20,20.,9,"οὐδὲν δὲ κωλύει καὶ πρὸς τὰ ἄλλα ἀλγήματα τῶν πλευρέων χλιάσματα προστιθέναι καὶ
					κηρώματα· ἀλείφειν δὲ σκέλεα καὶ ὀσφὺν θερμῷ, καὶ λίπος ἐγκαταλείφειν· ἐπὶ δὲ
					ὑποχόνδρια λίνου σπέρμα καταπλάσσειν ἕως μαζῶν· ἀκμαζούσης δὲ τῆς
					περιπλευμονίης, ἀβοήθητον μὴ ἀνακαθαιρομένου, καὶ πονηρὸν ἢν δύσπνοος ᾖ, καὶ
					οὖρα λεπτὰ καὶ δριμέα, καὶ ἱδρῶτες περὶ τράχηλον καὶ κεφαλὴν γίγνωνται· οἱ
					τοιοῦτοι ἱδρῶτες πονηροὶ, ὑπὸ πνιγμοῦ καὶ Ῥωγμῆς καὶ βίης ἐπικρατεόντων τῶν
					νουσημάτων, ἢν μὴ οὖρα πολλὰ καὶ παχέα ὁρμήσῃ, καὶ πτύσματα πέπονα ἔλθῃ· ὅ τι
					δʼἂν τούτων αὐτοματίσῃ, λύσει τὸ νούσημα."
Acut.sp.,Hippocrates,A.Littre,"June1,2005",20,20.,10,"περιπλευμονίης ἐκλεικτὸν, χαλβάνη"
Acut.sp.,Hippocrates,A.Littre,"June1,2005",20,20.,11,"καὶ κόκκαλος ἐν μέλιτι ἀττικῷ· καὶ ἀβρότονον ἐν ὀξυμέλιτι, πέπερι· ἐλλέβορον
					μέλανα ἀποζέσας πλευριτικῷ ἐν ἀρχῇ περιωδύνῳ ἐόντι δίδου· ἀγαθὸν δὲ καὶ τὸ
					πάνακες ἐν ὀξυμέλιτι ἀναζέσαντα καὶ διηθέοντα διδόναι πίνειν, καὶ ἡπατικοῖσι καὶ
					τῇσιν ἀπὸ τῶν φρενῶν περιωδυνίῃσι, καὶ ὁκόσα δεῖ ἐς κοιλίην καὶ ἐς οὔρησιν, ἐν
					οἴνῳ καὶ μέλιτι,"
Acut.sp.,Hippocrates,A.Littre,"June1,2005",20,20.,12,"τὰ δὲ ἐς κοιλίην, ξὺν ὑδαρεῖ μελικρήτῳ πίνειν πλείω δίδου."
Acut.sp.,Hippocrates,A.Littre,"June1,2005",20,20.,1,"δυσεντερίη ἀπόστημα ἢ ἔπαρμά τι παυσαμένη ποιήσει, ἢν μὴ ἐς πυρετοὺς ἢ ἱδρῶτας
					καὶ οὖρα παχέα καὶ λευκὰ ἐπιφανῇ, ἢ ἐς τριταίους ἢ ἐς κιρσὸν ἢ ἐς ὄρχιν ἢ ἐς
					σκέλεα ἢ ἐς ἰσχία στηρίξῃ ὀδύνη."
Acut.sp.,Hippocrates,A.Littre,"June1,2005",20,20.,1,"ἐν πυρετῷ χολώδεϊ πρὸ τῆς ἑβδόμης μετὰ Ῥίγεος ἴκτερος ἐπιγενόμενος λύει τὸν
					πυρετόν· ἄνευ δὲ Ῥίγεος ἢν ἐπιγένηται ἔξω τῶν καιρῶν, ὀλέθριον."
Acut.sp.,Hippocrates,A.Littre,"June1,2005",20,20.,1,"τετάνου δὲ ὀσφύος, καὶ ἀπὸ μελαγχολικῶν διὰ φλεβῶν πνευμάτων ἀπολήψιες ὁκόταν
					ἔωσι, φλεβοτομίη"
Acut.sp.,Hippocrates,A.Littre,"June1,2005",20,20.,2,ῥύεται.
Acut.sp.,Hippocrates,A.Littre,"June1,2005",20,20.,3,"ὁκόταν δὲ ἀπὸ τῶν τενόντων σφοδρῶς ἔμπροσθεν ἀντισπῶνται, καὶ ἱδρῶτες περὶ
					τράχηλον καὶ πρόσωπον, ὑπὸ τοῦ πόνου δακνομένων καὶ ξηραινομένων τῶν τενόντων
					τῶν οὐρωδέων, οἳ παχύτατοι τὴν Ῥάχιν ξυνέχουσιν, ᾗ οἱ μέγιστοι ξύνδεσμοι
					καταπεφυκότες ἕως ἐς πόδας ἀποτελευτῶσι, τῷ τοιῷδε ἢν μὴ πυρετὸς καὶ ὕπνος
					ἐπιγένηται, καὶ τὰ ἑπόμενα οὖρα πέψιν ἔχοντα ἔλθῃ καὶ ἱδρῶτες κριτικοὶ, πίνειν
					οἶνον κρητικὸν οἰνώδεα, καὶ ἄλητον ἑφθὸν ἐσθίειν, καὶ κηρωτῇ ἀλείφειν καὶ
					ἐγχρίειν· τά τε σκέλεα περιελίσσειν ἕως τῶν ποδῶν, θερμῷ προβρέχων ἐν σκάφῃ, καὶ
					βραχίονας ἕως δακτύλων κατελίσσειν, καὶ ὀσφὺν ἀπὸ τοῦ τραχήλου ἕως τῶν ἰσχίων,
					λάσιον"
Acut.sp.,Hippocrates,A.Littre,"June1,2005",20,20.,4,"ἐγκηρώσας, ὅκως καὶ τὰ ἔξωθεν περιέξει, καὶ διαλιπὼν πυρία τοῖσιν ἀσκίοισι,
					θερμὸν ὕδωρ ἐγχέων, καὶ περιτείνων σινδόνιον, ἐπανάκλινε αὐτόν· κοιλίην δὲ μὴ
					λύσῃς, ἢν μὴ βαλάνῳ, ἢν πουλὺς χρόνος ᾖ ἀδιαχωρήτῳ ἐούσῃ· καὶ ἢν μὲν ἐπιδιδῷ τί
					σοι, ἐπὶ τὸ"
Acut.sp.,Hippocrates,A.Littre,"June1,2005",20,20.,5,"βέλτιον· εἰ δὲ μὴ, τοῦ μόδου τῆς Ῥίζης τρίβων ἐν οἴνῳ εὐώδει καὶ τοῦ δαύκου,
					πίνειν δίδου πρωϊ νήστει πρὸ τοῦ βρέχειν, καὶ ταχὺ ἐπὶ τουτέοισι τὸ ἄλευρον
					ἑφθὸν χλιαρὸν ἐσθιέτω ὡς πλεῖστον, καὶ οἶνον, ὁκόταν βούληται, εὔκρητον
					ἐπιπινέτω· καὶ ἢν μέν σοι ἐπιδιδῷ, ἐπὶ τὸ βέλτιον· εἰ δὲ μὴ, προλέγειν."
Acut.sp.,Hippocrates,A.Littre,"June1,2005",20,20.,1,"τὰ δὲ νουσήματα πάντα λύεται ἢ κατὰ στόμα ἢ κατα κοιλίην ἢ κατὰ κύστιν ἢ τινὸς
					ἄλλου τοιούτου ἄρθρου· ἡ δὲ τοῦ ἱδρῶτος ἰδέη κοινὸν ἁπάντων."
Acut.sp.,Hippocrates,A.Littre,"June1,2005",20,20.,1,"Ἐλλεβορίζειν δὲ χρὴ οἷσιν ἀπὸ κεφαλῆς φέρεται Ῥεῦμα· ὁκόσοι δὲ ἐξ ἀποστημάτων ἢ
					φλεβοῤῬαγίης ἢ διʼ ἀκρησίην ἢ διʼ ἄλλην τινὰ ἰσχυρὴν αἰτίην ἔμπυοι γίγνονται,
					μὴ δίδου ἐλλέβορον τοῖσι τοιουτέοισιν· οὐδὲν γὰρ"
